"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B0000002uCgtIAE","3169",1.824
"Change Field_Service__c to true","500B0000002uCguIAE","3170",4.249
"Change Offer_Voucher__c to true","500B0000002uCguIAE","3170",2.046
"Change Field_Service__c to true","500B0000002uCgvIAE","3171",4.249
"Change Offer_Voucher__c to true","500B0000002uCgvIAE","3171",2.746
"Change Field_Service__c to true","500B0000002uCgwIAE","3172",4.249
"Change Offer_Voucher__c to true","500B0000002uCgwIAE","3172",2.739
"Change Field_Service__c to true","500B0000002uCgxIAE","3173",4.249
"Change Offer_Voucher__c to true","500B0000002uCgxIAE","3173",2.968
"Change Field_Service__c to true","500B0000002uCgyIAE","3174",3.923
"Change Offer_Voucher__c to true","500B0000002uCgyIAE","3174",1.877
"Change Offer_Voucher__c to true","500B0000002uCgzIAE","3175",2.558
"Change Offer_Voucher__c to true","500B0000002uCh0IAE","3176",2.194
"Change Offer_Voucher__c to true","500B0000002uCh1IAE","3177",2.409
"Change Field_Service__c to true","500B0000002uCh2IAE","3178",4.267
"Change Offer_Voucher__c to true","500B0000002uCh2IAE","3178",2.117
"Change Field_Service__c to true","500B0000002uCh3IAE","3179",3.968
"Change Offer_Voucher__c to true","500B0000002uCh3IAE","3179",2.846
"Change Field_Service__c to true","500B0000002uCh4IAE","3180",3.968
"Change Offer_Voucher__c to true","500B0000002uCh4IAE","3180",2.72
"Change Field_Service__c to true","500B0000002uCh5IAE","3181",4.267
"Change Offer_Voucher__c to true","500B0000002uCh5IAE","3181",2.343
"Change Field_Service__c to true","500B0000002uCh6IAE","3182",4.153
"Change Offer_Voucher__c to true","500B0000002uCh6IAE","3182",2.955
"Change Field_Service__c to true","500B0000002uCh7IAE","3183",4.081
"Change Offer_Voucher__c to true","500B0000002uCh7IAE","3183",2.075
"Change Field_Service__c to true","500B0000002uCh8IAE","3184",4.081
"Change Offer_Voucher__c to true","500B0000002uCh8IAE","3184",1.841
"Change Field_Service__c to true","500B0000002uCh9IAE","3185",3.991
"Change Offer_Voucher__c to true","500B0000002uCh9IAE","3185",3.116
"Change Field_Service__c to true","500B0000002uChAIAU","3186",3.991
"Change Offer_Voucher__c to true","500B0000002uChAIAU","3186",1.838
"Change Offer_Voucher__c to true","500B0000002uChBIAU","3187",1.817
"Change Field_Service__c to true","500B0000002uChCIAU","3188",3.968
"Change Offer_Voucher__c to true","500B0000002uChDIAU","3189",2.904
"Change Offer_Voucher__c to true","500B0000002uChEIAU","3190",3.949
"Change Field_Service__c to true","500B0000002uChEIAU","3190",3.85
"Change Field_Service__c to true","500B0000002uChFIAU","3191",4.109
"Change Field_Service__c to true","500B0000002uChGIAU","3192",3.968
"Change Offer_Voucher__c to true","500B0000002uChGIAU","3192",3.105
"Change Field_Service__c to true","500B0000002uChHIAU","3193",4.153
"Change Offer_Voucher__c to true","500B0000002uChHIAU","3193",3.019
"Change Field_Service__c to true","500B0000002uChIIAU","3194",3.895
"Change Offer_Voucher__c to true","500B0000002uChIIAU","3194",2.434
"Change Field_Service__c to true","500B0000002uChJIAU","3195",4.249
"Change Offer_Voucher__c to true","500B0000002uChJIAU","3195",3.077
"Change Field_Service__c to true","500B0000002uChKIAU","3196",3.991
"Change Offer_Voucher__c to true","500B0000002uChKIAU","3196",3.116
"Change Field_Service__c to true","500B0000002uChLIAU","3197",4.009
"Change Offer_Voucher__c to true","500B0000002uChLIAU","3197",2.481
"Change Field_Service__c to true","500B0000002uChMIAU","3198",4.153
"Change Offer_Voucher__c to true","500B0000002uChMIAU","3198",2.989
"Change Field_Service__c to true","500B0000002uChNIAU","3199",3.991
"Change Offer_Voucher__c to true","500B0000002uChNIAU","3199",3.116
"Change Offer_Voucher__c to true","500B0000002uChOIAU","3200",2.108
"Change Field_Service__c to true","500B0000002uChPIAU","3201",4.267
"Change Offer_Voucher__c to true","500B0000002uChPIAU","3201",2.151
"Change Field_Service__c to true","500B0000002uChQIAU","3202",3.923
"Change Offer_Voucher__c to true","500B0000002uChQIAU","3202",1.839
"Change Field_Service__c to true","500B0000002uChRIAU","3203",3.939
"Change Offer_Voucher__c to true","500B0000002uChRIAU","3203",2.64
"Change Field_Service__c to true","500B0000002uChSIAU","3204",3.968
"Change Offer_Voucher__c to true","500B0000002uChSIAU","3204",2.428
"Change Field_Service__c to true","500B0000002uChTIAU","3205",3.991
"Change Offer_Voucher__c to true","500B0000002uChTIAU","3205",2.696
"Change Offer_Voucher__c to true","500B0000002uChUIAU","3206",3.927
"Change Field_Service__c to true","500B0000002uChVIAU","3207",3.939
"Change Offer_Voucher__c to true","500B0000002uChVIAU","3207",2.872
"Change Field_Service__c to true","500B0000002uChWIAU","3208",4.267
"Change Offer_Voucher__c to true","500B0000002uChWIAU","3208",1.704
"Change Offer_Voucher__c to true","500B0000002uChXIAU","3209",2.663
"Change Field_Service__c to true","500B0000002uChYIAU","3210",3.894
"Change Offer_Voucher__c to true","500B0000002uChZIAU","3211",1.753
"Change Offer_Voucher__c to true","500B0000002uChaIAE","3212",2.746
"Change Field_Service__c to true","500B0000002uChbIAE","3213",4.249
"Change Offer_Voucher__c to true","500B0000002uChbIAE","3213",2.848
"Change Offer_Voucher__c to true","500B0000002uChcIAE","3214",3.113
"Change Field_Service__c to true","500B0000002uChdIAE","3215",4.267
"Change Offer_Voucher__c to true","500B0000002uChdIAE","3215",2.223
"Change Field_Service__c to true","500B0000002uCheIAE","3216",4.249
"Change Offer_Voucher__c to true","500B0000002uCheIAE","3216",1.817
"Change Field_Service__c to true","500B0000002uChfIAE","3217",4.064
"Change Offer_Voucher__c to true","500B0000002uChfIAE","3217",2.51
"Change Field_Service__c to true","500B0000002uChgIAE","3218",4.267
"Change Offer_Voucher__c to true","500B0000002uChgIAE","3218",1.704
"Change Field_Service__c to true","500B0000002uCl0IAE","3424",4.072
"Change Offer_Voucher__c to true","500B0000002uCl0IAE","3424",3.053
"Change Offer_Voucher__c to true","500B0000002uCl1IAE","3425",2.61
"Change Field_Service__c to true","500B0000002uCl2IAE","3426",4.09
"Change Offer_Voucher__c to true","500B0000002uCl2IAE","3426",2.015
"Change Field_Service__c to true","500B0000002uCl4IAE","3428",3.977
"Change Offer_Voucher__c to true","500B0000002uCl4IAE","3428",3.917
"Change Field_Service__c to true","500B0000002uCl6IAE","3430",3.976
"Change Offer_Voucher__c to true","500B0000002uCl6IAE","3430",2.389
"Change Field_Service__c to true","500B0000002uCl7IAE","3431",3.932
"Change Field_Service__c to true","500B0000002uCl8IAE","3432",4.09
"Change Offer_Voucher__c to true","500B0000002uCl8IAE","3432",2.815
"Change Field_Service__c to true","500B0000002uCl9IAE","3433",4.097
"Change Offer_Voucher__c to true","500B0000002uCl9IAE","3433",2.369
"Change Offer_Voucher__c to true","500B0000002uClAIAU","3434",3.144
"Change Field_Service__c to true","500B0000002uClBIAU","3435",4.09
"Change Offer_Voucher__c to true","500B0000002uClBIAU","3435",2.931
"Change Field_Service__c to true","500B0000002uClCIAU","3436",4.072
"Change Offer_Voucher__c to true","500B0000002uClCIAU","3436",2.082
"Change Field_Service__c to true","500B0000002uClDIAU","3437",4.072
"Change Offer_Voucher__c to true","500B0000002uClDIAU","3437",2.119
"Change Offer_Voucher__c to true","500B0000002uClEIAU","3438",2.06
"Change Offer_Voucher__c to true","500B0000002uClFIAU","3439",2.207
"Change Field_Service__c to true","500B0000002uClGIAU","3440",3.976
"Change Offer_Voucher__c to true","500B0000002uClGIAU","3440",1.515
"Change Field_Service__c to true","500B0000002uClHIAU","3441",3.977
"Change Offer_Voucher__c to true","500B0000002uClHIAU","3441",1.832
"Change Field_Service__c to true","500B0000002uClJIAU","3443",3.932
"Change Field_Service__c to true","500B0000002uClKIAU","3444",4.097
"Change Offer_Voucher__c to true","500B0000002uClKIAU","3444",2.591
"Change Field_Service__c to true","500B0000002uClLIAU","3445",4.097
"Change Offer_Voucher__c to true","500B0000002uClLIAU","3445",2.679
"Change Field_Service__c to true","500B0000002uClMIAU","3446",4.09
"Change Offer_Voucher__c to true","500B0000002uClMIAU","3446",1.756
"Change Offer_Voucher__c to true","500B0000002uClgIAE","3466",2.154
"Change Field_Service__c to true","500B0000002uClhIAE","3467",4.09
"Change Offer_Voucher__c to true","500B0000002uCliIAE","3468",4.063
"Change Field_Service__c to true","500B0000002uCliIAE","3468",4.062
"Change Field_Service__c to true","500B0000002uCljIAE","3469",3.903
"Change Field_Service__c to true","500B0000002uClkIAE","3470",4.09
"Change Offer_Voucher__c to true","500B0000002uClkIAE","3470",1.749
"Change Field_Service__c to true","500B0000002uCllIAE","3471",4.062
"Change Offer_Voucher__c to true","500B0000002uCllIAE","3471",1.965
"Change Offer_Voucher__c to true","500B0000002uClmIAE","3472",2.847
"Change Field_Service__c to true","500B0000002uClnIAE","3473",4.062
"Change Offer_Voucher__c to true","500B0000002uClnIAE","3473",2.708
"Change Field_Service__c to true","500B0000002uCloIAE","3474",3.939
"Change Offer_Voucher__c to true","500B0000002uCloIAE","3474",2.128
"Change Field_Service__c to true","500B0000002uClpIAE","3475",4.09
"Change Offer_Voucher__c to true","500B0000002uClpIAE","3475",2.623
"Change Field_Service__c to true","500B0000002uClqIAE","3476",3.903
"Change Offer_Voucher__c to true","500B0000002uClqIAE","3476",3.137
"Change Offer_Voucher__c to true","500B0000002uClrIAE","3477",2.327
"Change Offer_Voucher__c to true","500B0000002uClsIAE","3478",3.369
"Change Field_Service__c to true","500B0000002uCltIAE","3479",3.932
"Change Offer_Voucher__c to true","500B0000002uCltIAE","3479",3.181
"Change Offer_Voucher__c to true","500B0000002uCluIAE","3480",3.369
"Change Field_Service__c to true","500B0000002uClvIAE","3481",4.09
"Change Offer_Voucher__c to true","500B0000002uClvIAE","3481",2.936
"Change Offer_Voucher__c to true","500B0000002uClwIAE","3482",3.183
"Change Field_Service__c to true","500B0000002uClxIAE","3483",4.097
"Change Field_Service__c to true","500B0000002uClyIAE","3484",4.072
"Change Offer_Voucher__c to true","500B0000002uClyIAE","3484",2.066
"Change Field_Service__c to true","500B0000002uClzIAE","3485",3.977
"Change Offer_Voucher__c to true","500B0000002uClzIAE","3485",1.715
"Change Field_Service__c to true","500B0000002uCm0IAE","3486",4.097
"Change Offer_Voucher__c to true","500B0000002uCm0IAE","3486",2.611
"Change Offer_Voucher__c to true","500B0000002uCm1IAE","3487",2.675
"Change Offer_Voucher__c to true","500B0000002uCm2IAE","3488",1.685
"Change Field_Service__c to true","500B0000002uChhIAE","3219",3.939
"Change Offer_Voucher__c to true","500B0000002uChhIAE","3219",3.92
"Change Offer_Voucher__c to true","500B0000002uChiIAE","3220",3.969
"Change Field_Service__c to true","500B0000002uChiIAE","3220",3.895
"Change Field_Service__c to true","500B0000002uChjIAE","3221",3.85
"Change Offer_Voucher__c to true","500B0000002uChjIAE","3221",1.605
"Change Field_Service__c to true","500B0000002uChkIAE","3222",4.267
"Change Offer_Voucher__c to true","500B0000002uChkIAE","3222",2.905
"Change Offer_Voucher__c to true","500B0000002uChlIAE","3223",3.113
"Change Field_Service__c to true","500B0000002uChmIAE","3224",4.009
"Change Offer_Voucher__c to true","500B0000002uChmIAE","3224",2.323
"Change Field_Service__c to true","500B0000002uChnIAE","3225",4.267
"Change Offer_Voucher__c to true","500B0000002uChnIAE","3225",2.223
"Change Offer_Voucher__c to true","500B0000002uChoIAE","3226",3.277
"Change Field_Service__c to true","500B0000002uChpIAE","3227",4.249
"Change Offer_Voucher__c to true","500B0000002uChpIAE","3227",2.018
"Change Field_Service__c to true","500B0000002uChqIAE","3228",3.991
"Change Offer_Voucher__c to true","500B0000002uChqIAE","3228",2.862
"Change Offer_Voucher__c to true","500B0000002uChrIAE","3229",1.984
"Change Field_Service__c to true","500B0000002uChsIAE","3230",3.895
"Change Offer_Voucher__c to true","500B0000002uChsIAE","3230",1.934
"Change Field_Service__c to true","500B0000002uChtIAE","3231",3.894
"Change Offer_Voucher__c to true","500B0000002uChuIAE","3232",1.645
"Change Field_Service__c to true","500B0000002uChvIAE","3233",4.267
"Change Offer_Voucher__c to true","500B0000002uChvIAE","3233",2.905
"Change Field_Service__c to true","500B0000002uChwIAE","3234",3.923
"Change Offer_Voucher__c to true","500B0000002uChwIAE","3234",2.97
"Change Field_Service__c to true","500B0000002uChxIAE","3235",4.081
"Change Offer_Voucher__c to true","500B0000002uChxIAE","3235",3.942
"Change Offer_Voucher__c to true","500B0000002uChyIAE","3236",1.881
"Change Field_Service__c to true","500B0000002uChzIAE","3237",4.267
"Change Offer_Voucher__c to true","500B0000002uChzIAE","3237",2.788
"Change Field_Service__c to true","500B0000002uCi0IAE","3238",4.081
"Change Offer_Voucher__c to true","500B0000002uCi0IAE","3238",2.33
"Change Field_Service__c to true","500B0000002uCi1IAE","3239",3.85
"Change Offer_Voucher__c to true","500B0000002uCi1IAE","3239",3.175
"Change Field_Service__c to true","500B0000002uCi2IAE","3240",4.109
"Change Offer_Voucher__c to true","500B0000002uCi2IAE","3240",3.266
"Change Field_Service__c to true","500B0000002uCi3IAE","3241",4.249
"Change Offer_Voucher__c to true","500B0000002uCi3IAE","3241",3.036
"Change Field_Service__c to true","500B0000002uCm3IAE","3489",3.932
"Change Offer_Voucher__c to true","500B0000002uCm3IAE","3489",2.843
"Change Field_Service__c to true","500B0000002uCm4IAE","3490",3.932
"Change Offer_Voucher__c to true","500B0000002uCm4IAE","3490",3.024
"Change Offer_Voucher__c to true","500B0000002uCm5IAE","3491",2.369
"Change Field_Service__c to true","500B0000002uCm6IAE","3492",4.09
"Change Offer_Voucher__c to true","500B0000002uCm7IAE","3493",4.063
"Change Field_Service__c to true","500B0000002uCm7IAE","3493",4.062
"Change Field_Service__c to true","500B0000002uCm8IAE","3494",3.931
"Change Field_Service__c to true","500B0000002uCm9IAE","3495",4.09
"Change Offer_Voucher__c to true","500B0000002uCm9IAE","3495",1.749
"Change Field_Service__c to true","500B0000002uCmAIAU","3496",3.984
"Change Offer_Voucher__c to true","500B0000002uCmAIAU","3496",1.658
"Change Field_Service__c to true","500B0000002uCmBIAU","3497",4.09
"Change Offer_Voucher__c to true","500B0000002uCmBIAU","3497",2.639
"Change Offer_Voucher__c to true","500B0000002uCmCIAU","3498",3.137
"Change Field_Service__c to true","500B0000002uCmDIAU","3499",3.932
"Change Offer_Voucher__c to true","500B0000002uCmDIAU","3499",3.346
"Change Field_Service__c to true","500B0000002uCmEIAU","3500",4.09
"Change Offer_Voucher__c to true","500B0000002uCmEIAU","3500",2.936
"Change Field_Service__c to true","500B0000002uCmFIAU","3501",4.097
"Change Field_Service__c to true","500B0000002uCmGIAU","3502",4.072
"Change Offer_Voucher__c to true","500B0000002uCmGIAU","3502",2.077
"Change Field_Service__c to true","500B0000002uCmHIAU","3503",4.072
"Change Offer_Voucher__c to true","500B0000002uCmHIAU","3503",2.066
"Change Field_Service__c to true","500B0000002uCmIIAU","3504",3.939
"Change Offer_Voucher__c to true","500B0000002uCmIIAU","3504",3.069
"Change Field_Service__c to true","500B0000002uCmJIAU","3505",3.931
"Change Offer_Voucher__c to true","500B0000002uCmJIAU","3505",2.755
"Change Field_Service__c to true","500B0000002uCmKIAU","3506",4.09
"Change Offer_Voucher__c to true","500B0000002uCmLIAU","3507",4.122
"Change Field_Service__c to true","500B0000002uCmLIAU","3507",3.932
"Change Field_Service__c to true","500B0000002uCmMIAU","3508",3.984
"Change Offer_Voucher__c to true","500B0000002uCmMIAU","3508",1.722
"Change Offer_Voucher__c to true","500B0000002uCmNIAU","3509",1.674
"Change Field_Service__c to true","500B0000002uCmOIAU","3510",4.09
"Change Offer_Voucher__c to true","500B0000002uCmOIAU","3510",2.639
"Change Field_Service__c to true","500B0000002uCmPIAU","3511",4.09
"Change Offer_Voucher__c to true","500B0000002uCmPIAU","3511",2.581
"Change Offer_Voucher__c to true","500B0000002uCpBIAU","3683",2.472
"Change Field_Service__c to true","500B0000002uCpCIAU","3684",4.109
"Change Offer_Voucher__c to true","500B0000002uCpCIAU","3684",3.904
"Change Field_Service__c to true","500B0000002uCpDIAU","3685",3.992
"Change Offer_Voucher__c to true","500B0000002uCpDIAU","3685",1.779
"Change Offer_Voucher__c to true","500B0000002uCpEIAU","3686",3.897
"Change Field_Service__c to true","500B0000002uCpEIAU","3686",3.85
"Change Offer_Voucher__c to true","500B0000002uCpGIAU","3688",2.75
"Change Offer_Voucher__c to true","500B0000002uCpHIAU","3689",3.895
"Change Field_Service__c to true","500B0000002uCpIIAU","3690",3.947
"Change Offer_Voucher__c to true","500B0000002uCpIIAU","3690",1.595
"Change Field_Service__c to true","500B0000002uCpJIAU","3691",4.106
"Change Offer_Voucher__c to true","500B0000002uCpJIAU","3691",2.669
"Change Field_Service__c to true","500B0000002uCpKIAU","3692",4.17
"Change Offer_Voucher__c to true","500B0000002uCpKIAU","3692",2.51
"Change Field_Service__c to true","500B0000002uCpLIAU","3693",4.106
"Change Offer_Voucher__c to true","500B0000002uCpLIAU","3693",2.171
"Change Field_Service__c to true","500B0000002uCpMIAU","3694",3.947
"Change Offer_Voucher__c to true","500B0000002uCpMIAU","3694",3.023
"Change Field_Service__c to true","500B0000002uCpNIAU","3695",3.85
"Change Offer_Voucher__c to true","500B0000002uCpNIAU","3695",2.199
"Change Field_Service__c to true","500B0000002uCpOIAU","3696",3.947
"Change Offer_Voucher__c to true","500B0000002uCpOIAU","3696",3.252
"Change Field_Service__c to true","500B0000002uCpPIAU","3697",3.947
"Change Offer_Voucher__c to true","500B0000002uCpPIAU","3697",3.152
