"Country","Product","Date","Percent_Target","Profit","Revenue","Cost","Pipeline"
"Iceland","neutratronic","2017-11-30",50,58227.09,166363,108136.03,176433
"Iceland","vucoo","2017-12-01",24,34248.26,97852,63603.9,533035
"Iceland","neutratronic","2017-12-02",22,78218.7,223482,145263.3,402430
"Iceland","rezota","2017-12-03",12,89363.26,255323,165960.34,905923
"Iceland","vucoo","2017-12-04",93,14236.66,40676,26439.5,218188
"Iceland","rezota","2017-12-05",63,73040.18,208686,135646.06,328483
"Iceland","adoriva","2017-12-06",82,13815.84,39473,25658,728136
"Iceland","apiera","2017-12-07",2,96058.03,274451,178393.49,998566
"Iceland","apiera","2017-12-08",53,88113.37,251752,163639.11,438415
"Iceland","adoriva","2017-12-09",57,66796.02,190845,124049.74,321327
"Iceland","aeox","2017-12-10",81,55012.1,157177,102165.34,333866
"Iceland","adoriva","2017-12-11",68,20575.1,58786,38210.9,887161
"Iceland","vucoo","2017-12-12",98,30830.02,88085,57255.74,988097
"Iceland","vucoo","2017-12-13",6,80838.04,230965,150127.8,993648
"Iceland","neutratronic","2017-12-14",52,61635.34,176100,114465.62,544618
"Iceland","vucoo","2017-12-15",6,22394.37,63983,41589.55,365418
"Iceland","rezota","2017-12-16",51,4355.9,12445,8089.54,794232
"Iceland","aeox","2017-12-17",59,45844.6,130984,85139.96,337802
"Iceland","aeox","2017-12-18",51,28175.98,80502,52326.82,376209
"Iceland","apiera","2017-12-19",11,19843.82,56696,36852.82,908592
"Iceland","apiera","2017-12-20",69,46242.87,132122,85879.61,653736
"Iceland","neutratronic","2017-12-21",91,57767.86,165051,107283.18,311599
"Iceland","neutratronic","2017-12-22",36,57500.32,164286,106786.32,337636
"Iceland","apiera","2017-12-23",86,41810.33,119458,77647.75,595745
"Iceland","rezota","2017-12-24",64,28822,82348,53526.56,371110
"Iceland","adoriva","2017-12-25",53,75893.94,216839,140945.9,264913
"Iceland","neutratronic","2017-12-26",93,64903.24,185437,120534.6,899385
"Iceland","aeox","2017-12-27",89,56423.3,161209,104786.14,472430
"Iceland","apiera","2017-12-28",76,16995.94,48559,31563.9,861114
"Iceland","vucoo","2017-12-29",64,60478.54,172795,112317.3,972186
"Iceland","vucoo","2017-12-30",25,27291.82,77976,50684.82,177274
"Iceland","vucoo","2017-12-31",33,95554.31,273012,177458.01,842168
"United States","aeox","2017-01-01",67,18902.73,54007,35105.07,616852
"United States","vucoo","2017-01-02",100,90038.97,257254,167215.23,938490
"United States","rezota","2017-01-03",71,106982.68,305664,198682.12,350336
"United States","apiera","2017-01-04",50,85967.56,245621,159654.04,319976
"United States","vucoo","2017-01-05",94,141998.57,405710,263711.63,504686
"United States","apiera","2017-01-06",79,207649.26,593283,385634.34,234023
"United States","adoriva","2017-01-07",16,103393.92,295411,192017.28,723757
"United States","adoriva","2017-01-08",98,132374.48,378212,245838.32,239197
"United States","rezota","2017-01-09",34,168309.61,480884,312574.99,240740
"United States","neutratronic","2017-01-10",52,114114.14,326040,211926.26,170303
"United States","aeox","2017-01-11",95,181347.04,518134,336787.36,742180
"United States","rezota","2017-01-12",94,243637.8,696108,452470.2,581871
"United States","adoriva","2017-01-13",81,34927.69,99793,64865.71,357645
"United States","apiera","2017-01-14",29,39711.56,113461,73750.04,373722
"United States","adoriva","2017-01-15",76,188555.43,538729,350174.37,624401
"United States","apiera","2017-01-16",73,103064.64,294470,191405.76,212577
"United States","adoriva","2017-01-17",56,49850.64,142430,92579.76,182945
"United States","vucoo","2017-01-18",13,17762.01,50748,32986.59,445514
"United States","vucoo","2017-01-19",86,6982.01,19948,12966.59,816415
"United States","adoriva","2017-01-20",80,29226.05,83503,54276.95,992552
"United States","adoriva","2017-01-21",25,234135.72,668959,434823.48,286980
"United States","neutratronic","2017-01-22",78,173853.47,496724,322870.73,327971
"United States","neutratronic","2017-01-23",5,203701.82,582005,378303.38,788646
"United States","rezota","2017-01-24",23,223000.96,637145,414144.64,471339
"United States","vucoo","2017-01-25",27,154742.98,442122,287379.82,940825
"United States","adoriva","2017-01-26",47,220963.05,631323,410359.95,405475
"United States","adoriva","2017-01-27",50,217214.55,620613,403398.45,728774
"United States","neutratronic","2017-01-28",28,42171.85,120491,78319.15,785378
"United States","neutratronic","2017-01-29",64,164429.3,469798,305368.7,807429
"United States","rezota","2017-01-30",55,176128.05,503223,327094.95,351380
"United States","aeox","2017-01-31",64,115150.98,329002,213851.82,688487
"United States","adoriva","2017-02-01",32,161175.21,460500,299325.39,255373
"United States","rezota","2017-02-02",64,18990.93,54259,35268.87,829554
"United States","adoriva","2017-02-03",0,242946.9,694134,451187.1,490028
"United States","apiera","2017-02-04",37,35080.08,100228,65148.72,925156
"United States","adoriva","2017-02-05",57,38875.13,111071,72196.67,932880
"United States","adoriva","2017-02-06",98,194015.99,554331,360315.41,584896
"United States","adoriva","2017-02-07",32,205652.51,587578,381926.09,134473
"United States","vucoo","2017-02-08",21,203864.01,582468,378604.59,787161
"United States","adoriva","2017-02-09",79,154782.18,442234,287452.62,110872
"United States","adoriva","2017-02-10",70,218520.89,624345,405824.51,431293
"United States","adoriva","2017-02-11",23,119467.39,341335,221868.01,978814
"United States","rezota","2017-02-12",80,218545.39,624415,405870.01,720190
"United States","apiera","2017-02-13",22,142136.75,406105,263968.25,485866
"United States","vucoo","2017-02-14",11,86358.09,246737,160379.31,557962
"United States","rezota","2017-02-15",84,227440.36,649829,422389.24,401262
"United States","apiera","2017-02-16",54,45656.73,130447,84791.07,888802
"United States","rezota","2017-02-17",37,40878.74,116796,75917.66,458524
"United States","aeox","2017-02-18",47,125257.72,357879,232621.48,549178
"United States","neutratronic","2017-02-19",33,123686.29,353389,229703.11,708187
"United States","vucoo","2017-02-20",90,52689.7,150542,97852.3,168742
"United States","rezota","2017-02-21",44,216244.84,617842,401597.56,402420
"United States","rezota","2017-02-22",96,128673.51,367638,238965.09,269207
"United States","vucoo","2017-02-23",8,108635.45,310387,201751.55,254532
"United States","apiera","2017-02-24",32,70934.36,202669,131735.24,752852
"United States","vucoo","2017-02-25",70,108121.44,308918,200796.96,769703
"United States","adoriva","2017-02-26",88,197183.35,563381,366197.65,743268
"United States","neutratronic","2017-02-27",12,228181.24,651946,423765.16,732052
"United States","vucoo","2017-02-28",60,77882.07,222520,144638.13,359775
"United States","aeox","2017-03-01",14,3465.77,9902,6436.43,859676
"United States","apiera","2017-03-02",10,171810.17,490886,319076.03,298414
"United States","adoriva","2017-03-03",66,126205.38,360586,234381.42,557521
"United States","apiera","2017-03-04",67,117383.42,335381,217997.78,139129
"United States","aeox","2017-03-05",57,121549.89,347285,225735.51,860237
"United States","vucoo","2017-03-06",73,180920.74,516916,335995.66,311860
"United States","apiera","2017-03-07",53,65190.58,186258,121068.22,245131
"United States","rezota","2017-03-08",82,192091.76,548833,356741.84,711734
"United States","apiera","2017-03-09",72,190039.15,542969,352929.85,104864
"United States","rezota","2017-03-10",72,34350.47,98144,63793.73,296524
"United States","vucoo","2017-03-11",47,45718.47,130624,84905.73,201943
"United States","adoriva","2017-03-12",76,159097.61,454564,295466.99,786315
"United States","apiera","2017-03-13",54,23669.94,67628,43958.46,319785
"United States","adoriva","2017-03-14",79,739.41,2112,1373.19,298219
"United States","neutratronic","2017-03-15",45,87475.29,249929,162454.11,882613
"United States","neutratronic","2017-03-16",74,20508.46,58595,38087.14,663700
"United States","apiera","2017-03-17",35,185430.7,529802,344371.3,916536
"United States","aeox","2017-03-18",44,163229.29,466369,303140.11,105258
"United States","vucoo","2017-03-19",72,72348.99,206711,134362.41,493685
"United States","neutratronic","2017-03-20",42,37939.72,108399,70459.48,473329
"United States","neutratronic","2017-03-21",75,205410.45,586887,381476.55,171446
"United States","vucoo","2017-03-22",47,43849.61,125284,81434.99,195958
"United States","rezota","2017-03-23",97,228506.11,652874,424368.49,160981
"United States","aeox","2017-03-24",37,197238.72,563539,366300.48,553899
"United States","adoriva","2017-03-25",45,229385.17,655386,426001.03,835569
"United States","aeox","2017-03-26",41,103521.32,295775,192253.88,855953
"United States","adoriva","2017-03-27",68,221893.07,633980,412087.13,654948
"United States","vucoo","2017-03-28",61,142436.63,406961,264525.17,103023
"United States","adoriva","2017-03-29",2,237063.96,677325,440261.64,173415
"United States","adoriva","2017-03-30",21,33295.01,95128,61833.59,561540
"United States","apiera","2017-03-31",78,19264.84,55042,35777.56,132224
"United States","rezota","2017-04-01",43,119275.31,340786,221511.29,349901
"United States","rezota","2017-04-02",96,662.97,1894,1231.23,279404
"United States","aeox","2017-04-03",9,172081.63,491661,319580.17,181517
"United States","neutratronic","2017-04-04",40,51554.37,147298,95743.83,370900
"United States","aeox","2017-04-05",4,59867.71,171050,111182.89,245265
"United States","rezota","2017-04-06",29,29073.66,83067,53993.94,843953
"United States","adoriva","2017-04-07",85,170911.51,488318,317407.09,237446
"United States","rezota","2017-04-08",11,163706.55,467733,304026.45,868725
"United States","adoriva","2017-04-09",8,164469.97,469914,305444.23,877098
"United States","aeox","2017-04-10",22,133996.38,382846,248850.42,949188
"United States","adoriva","2017-04-11",90,152297.88,435136,282838.92,244113
"United States","apiera","2017-04-12",40,185387.58,529678,344291.22,207844
"United States","rezota","2017-04-13",93,142386.16,406817,264431.44,789232
"United States","apiera","2017-04-14",7,43342.46,123835,80493.14,806635
"United States","neutratronic","2017-04-15",24,105691.53,301975,196284.27,430339
"United States","apiera","2017-04-16",13,161216.86,460619,299402.74,445488
"United States","rezota","2017-04-17",82,10209.15,29169,18959.85,722500
"United States","neutratronic","2017-04-18",21,234946.67,671276,436329.53,507359
"United States","adoriva","2017-04-19",35,132466.11,378474,246008.49,491425
"United States","rezota","2017-04-20",42,97670.23,279057,181387.57,845484
"United States","rezota","2017-04-21",23,26388.95,75397,49008.05,203260
"United States","neutratronic","2017-04-22",40,148208.83,423453,275244.97,563897
"United States","apiera","2017-04-23",33,222677.07,636220,413543.13,778776
"United States","neutratronic","2017-04-24",86,213717.91,610622,396904.69,228804
"United States","apiera","2017-04-25",83,231476,661360,429884,555806
"United States","aeox","2017-04-26",55,227622.64,650350,422727.76,519527
"United States","apiera","2017-04-27",83,157866.24,451046,293180.16,393096
"United States","rezota","2017-04-28",2,64051.82,183005,118953.38,507837
"United States","vucoo","2017-04-29",90,69235.04,197814,128579.36,826530
"United States","apiera","2017-04-30",35,228058.25,651595,423536.75,631789
"United States","apiera","2017-05-01",68,229250.42,655001,425750.78,520739
"United States","neutratronic","2017-05-02",65,214605.3,613158,398552.7,336734
"United States","aeox","2017-05-03",28,114374.82,326785,212410.38,619880
"United States","rezota","2017-05-04",1,46729.83,133513,86783.97,466020
"United States","neutratronic","2017-05-05",61,161522.13,461491,299969.67,392020
"United States","vucoo","2017-05-06",23,147380.73,421087,273707.07,991771
"United States","vucoo","2017-05-07",25,228743.76,653553,424809.84,837009
"United States","neutratronic","2017-05-08",9,200808.86,573739,372930.74,940550
"United States","neutratronic","2017-05-09",18,20221.32,57775,37553.88,173363
"United States","rezota","2017-05-10",92,94392.62,269693,175300.58,390635
"United States","apiera","2017-05-11",68,62022.73,177207,115185.07,877741
"United States","vucoo","2017-05-12",46,166850.39,476715,309865.01,850970
"United States","rezota","2017-05-13",23,134924.44,385498,250573.96,539396
"United States","neutratronic","2017-05-14",75,57942.5,165550,107607.5,629883
"United States","rezota","2017-05-15",74,212026.43,605789,393763.37,885836
"United States","apiera","2017-05-16",68,176592.08,504548,327956.72,962698
"United States","apiera","2017-05-17",53,177919.49,508341,330421.91,769894
"United States","vucoo","2017-05-18",31,200412.94,572608,372195.46,334388
"United States","rezota","2017-05-19",83,28819.35,82341,53521.65,130447
"United States","aeox","2017-05-20",12,97308.61,278024,180715.99,801056
"United States","apiera","2017-05-21",56,182638.19,521823,339185.21,377640
"United States","rezota","2017-05-22",89,144443.67,412696,268252.53,457644
"United States","rezota","2017-05-23",18,152563.95,435897,283333.05,540262
"United States","apiera","2017-05-24",72,164441.55,469833,305391.45,821106
"United States","adoriva","2017-05-25",32,230619.97,658914,428294.23,559342
"United States","vucoo","2017-05-26",55,128430.96,366945,238514.64,521133
"United States","adoriva","2017-05-27",70,226994.95,648557,421562.05,860832
"United States","rezota","2017-05-28",34,70799.12,202283,131484.08,618657
"United States","vucoo","2017-05-29",75,117556.88,335876,218319.92,449746
"United States","apiera","2017-05-30",17,198820.44,568058,369237.96,433473
"United States","adoriva","2017-05-31",98,87713.92,250611,162897.28,938086
"United States","aeox","2017-06-01",15,40003.6,114296,74292.4,527593
"United States","aeox","2017-06-02",37,39770.36,113629,73859.24,486006
"United States","aeox","2017-06-03",53,109899.65,313999,204099.35,918723
"United States","apiera","2017-06-04",51,5658.52,16167,10508.68,690031
"United States","adoriva","2017-06-05",62,158039.21,451540,293501.39,913246
"United States","vucoo","2017-06-06",72,22635.55,64673,42037.45,288823
"United States","aeox","2017-06-07",98,128985.64,368530,239544.76,383437
"United States","apiera","2017-06-08",8,24342.22,69549,45206.98,917778
"United States","aeox","2017-06-09",1,201801.11,576574,374773.49,822456
"United States","vucoo","2017-06-10",21,107933.28,308380,200447.52,457096
"United States","apiera","2017-06-11",7,35548.03,101565,66017.77,502594
"United States","vucoo","2017-06-12",71,40805.24,116586,75781.16,364015
"United States","aeox","2017-06-13",98,220707.27,630592,409884.93,517930
"United States","apiera","2017-06-14",75,167382.53,478235,310853.27,792000
"United States","neutratronic","2017-06-15",9,192569.51,550198,357629.09,825232
"United States","neutratronic","2017-06-16",59,44501.31,127146,82645.29,472082
"United States","neutratronic","2017-06-17",83,135737.35,387821,252083.65,467578
"United States","aeox","2017-06-18",85,171249.61,489284,318034.99,100112
"United States","adoriva","2017-06-19",79,70578.13,201651,131073.67,127646
"United States","neutratronic","2017-06-20",8,182411.81,521176,338764.79,710705
"United States","apiera","2017-06-21",97,194668.67,556196,361527.53,802393
"United States","aeox","2017-06-22",51,116317.18,332334,216017.62,214305
"United States","adoriva","2017-06-23",54,57891.54,165404,107512.86,348268
"United States","rezota","2017-06-24",23,174851.11,499574,324723.49,626315
"United States","neutratronic","2017-06-25",11,208778.71,596510,387731.89,822140
"United States","vucoo","2017-06-26",54,42676.55,121933,79256.45,900032
"United States","rezota","2017-06-27",19,161457.45,461307,299849.55,732840
"United States","rezota","2017-06-28",11,53754.47,153584,99829.73,267051
"United States","aeox","2017-06-29",52,217541.87,621548,404006.33,596770
"United States","rezota","2017-06-30",17,194635.84,556102,361466.56,920579
"United States","apiera","2017-07-01",45,207994.71,594270,386275.89,559398
"United States","adoriva","2017-07-02",53,138329.45,395227,256897.55,384316
"United States","adoriva","2017-07-03",80,181509.23,518597,337088.57,262139
"United States","adoriva","2017-07-04",88,144812.64,413750,268937.76,685448
"United States","neutratronic","2017-07-05",65,16651.67,47576,30924.53,183767
"United States","vucoo","2017-07-06",35,210557.41,601592,391035.19,999641
"United States","rezota","2017-07-07",63,186095.14,531700,345605.26,648945
"United States","vucoo","2017-07-08",20,32258.66,92167,59908.94,934726
"United States","aeox","2017-07-09",7,195036.17,557246,362210.03,448404
"United States","apiera","2017-07-10",26,100458.82,287025,186566.38,396237
"United States","aeox","2017-07-11",94,29478.89,84225,54746.51,654359
"United States","aeox","2017-07-12",25,127916.95,365477,237560.05,928298
"United States","neutratronic","2017-07-13",4,2289.28,6540,4251.52,752044
"United States","adoriva","2017-07-14",100,216892.13,619691,402799.67,588183
"United States","neutratronic","2017-07-15",54,38580.64,110230,71649.76,660590
"United States","aeox","2017-07-16",78,19627.93,56079,36451.87,734273
"United States","adoriva","2017-07-17",78,160035.96,457245,297209.64,948940
"United States","apiera","2017-07-18",59,169110.27,483172,314061.93,575415
"United States","apiera","2017-07-19",45,225884.12,645383,419499.08,527898
"United States","neutratronic","2017-07-20",77,173913.74,496896,322982.66,452761
"United States","rezota","2017-07-21",99,157259.13,449311,292052.67,412033
"United States","rezota","2017-07-22",62,182667.1,521906,339238.9,113508
"United States","apiera","2017-07-23",33,9226.7,26362,17135.3,455844
"United States","rezota","2017-07-24",59,191876.65,548219,356342.35,566607
"United States","adoriva","2017-07-25",10,200357.08,572448,372091.72,795829
"United States","rezota","2017-07-26",26,193780.79,553659,359878.61,864744
"United States","vucoo","2017-07-27",68,177313.85,506611,329297.15,112521
"United States","adoriva","2017-07-28",65,45560.69,130173,84612.71,121059
"United States","neutratronic","2017-07-29",30,2179.52,6227,4047.68,493105
"United States","neutratronic","2017-07-30",34,148432.76,424093,275660.84,706462
"United States","adoriva","2017-07-31",77,60875.64,173930,113054.76,120426
"United States","vucoo","2017-08-01",29,25400.62,72573,47172.58,334720
"United States","aeox","2017-08-02",99,4163.53,11895,7732.27,533611
"United States","apiera","2017-08-03",25,88798.78,253710,164912.02,604025
"United States","rezota","2017-08-04",66,167711.32,479175,311463.88,582304
"United States","aeox","2017-08-05",16,21805,62300,40495,104727
"United States","aeox","2017-08-06",8,72096.15,205989,133892.85,604345
"United States","adoriva","2017-08-07",87,210828.38,602366,391538.42,981878
"United States","rezota","2017-08-08",27,10722.67,30636,19913.53,674362
"United States","aeox","2017-08-09",78,8142.33,23263,15121.47,316612
"United States","apiera","2017-08-10",84,28488.11,81394,52906.49,298533
