"TARGET_DATE","ACCOUNT_ID","Activities","BEHIND_TARGET","AHEAD_TARGET","Hours","ON_TARGET","Offset"
"1/12/14","A0121",90,45300,21400,83,36600,99977190
"1/1/15","A0121",111,45000,21400,89,34800,97298790
"1/2/15","A0121",107,45000,21400,80,33800,94620390
"1/3/15","A0121",57,45000,25400,51,34400,92201190
"1/4/15","A0121",91,45100,25400,99,36500,89522790
"1/5/15","A0121",55,72300,25400,67,41100,86930790
"1/6/15","A0121",32,72300,25400,46,40200,84252390
"1/7/15","A0121",115,72300,25400,106,41000,81660390
"1/8/15","A0121",76,72300,25400,70,42100,78981990
"1/9/15","A0121",105,72300,22700,91,40300,76303590
"1/10/15","A0121",82,72300,22700,84,42700,73711590
"1/11/15","A0121",61,72300,22700,77,40300,71033190
"1/12/15","A0121",78,42700,18800,85,32600,68441190
"1/1/16","A0121",117,56100,18800,103,35100,65762790
"1/2/16","A0121",81,56100,18800,65,34600,63084390
"1/3/16","A0121",96,58100,18800,80,37200,60578790
"1/4/16","A0121",143,58100,18800,109,39400,57900390
"1/5/16","A0121",81,58100,18800,65,39400,55308390
"1/6/16","A0121",128,58100,18800,103,41800,52629990
"1/7/16","A0121",119,58100,33900,96,47100,50037990
"1/8/16","A0121",44,58100,33900,54,44400,47359590
"1/9/16","A0121",105,58100,37600,96,45000,44681190
"1/10/16","A0121",97,55600,37600,97,44000,42089190
"1/11/16","A0121",120,55600,32200,103,43100,39410790
"1/12/16","A0121",60,60000,32200,57,45700,36818790
"1/1/17","A0121",93,60000,32200,88,46000,34140390
"1/2/17","A0121",103,60000,27400,93,42000,31461990
"1/3/17","A0121",68,60000,27400,69,44800,29042790
"1/4/17","A0121",111,60000,27400,97,47000,26364390
"1/5/17","A0121",98,64300,27400,98,48800,23772390
"1/6/17","A0121",67,64300,27400,71,48400,21093990
"1/7/17","A0121",69,64300,27400,69,47100,18501990
"1/8/17","A0121",77,64300,27400,77,47800,15823590
"1/9/17","A0121",132,64300,28900,118,48900,13145190
"1/10/17","A0121",78,64300,28900,85,48100,10553190
"1/11/17","A0121",91,64300,28900,82,48100,7874790
"1/12/17","A0121",123,52700,28900,104,44300,5282790
"1/1/18","A0121",40,52700,35400,41,45500,2604390
"1/2/18","A0121",99,52700,35400,93,45400,-74010
"1/5/13","A0122",115,47200,17000,78,34800,150002790
"1/6/13","A0122",111,47200,17000,75,34200,147324390
"1/7/13","A0122",104,47200,26200,80,38300,144732390
"1/8/13","A0122",79,47200,17600,65,37100,142053990
"1/9/13","A0122",16,53500,17600,16,38800,139375590
"1/10/13","A0122",84,53500,12300,85,33800,136783590
"1/11/13","A0122",123,53500,12300,101,36300,134105190
"1/12/13","A0122",36,54700,12300,37,37500,131513190
"1/1/14","A0122",85,54700,12300,65,40200,128834790
"1/2/14","A0122",184,54700,12300,153,40000,126156390
"1/3/14","A0122",124,54700,12300,94,39700,123737190
"1/4/14","A0122",50,54700,12300,47,39800,121058790
"1/5/14","A0122",71,68500,15300,70,47800,118466790
"1/6/14","A0122",76,68500,15300,136,44300,115788390
"1/7/14","A0122",115,68500,15300,153,42000,113196390
"1/8/14","A0122",112,68500,15300,92,44500,110517990
"1/9/14","A0122",68,68500,15300,60,43300,107839590
"1/10/14","A0122",44,68500,21300,55,44200,105247590
"1/11/14","A0122",52,68500,21300,86,40800,102569190
"1/12/14","A0122",41,67000,21300,69,38500,99977190
"1/1/15","A0122",73,67000,21300,89,43100,97298790
"1/2/15","A0122",35,67000,21300,54,44600,94620390
"1/3/15","A0122",114,55400,19800,116,37900,92201190
"1/4/15","A0122",47,55400,19800,40,36800,89522790
"1/5/15","A0122",105,55400,19800,97,39800,86930790
"1/6/15","A0122",93,55400,19800,95,40000,84252390
"1/7/15","A0122",67,55400,19800,86,38700,81660390
"1/8/15","A0122",28,48800,19800,26,34100,78981990
"1/9/15","A0122",106,64500,19800,84,36400,76303590
"1/10/15","A0122",73,64500,13300,57,35400,73711590
"1/11/15","A0122",138,64500,13300,114,38500,71033190
"1/12/15","A0122",33,64500,13300,31,40100,68441190
"1/1/16","A0122",149,64500,13300,115,43300,65762790
"1/2/16","A0122",80,64500,13300,78,40200,63084390
"1/3/16","A0122",123,64500,13300,99,43900,60578790
"1/4/16","A0122",135,54900,13300,108,40900,57900390
"1/5/16","A0122",60,60900,21200,50,47700,55308390
"1/6/16","A0122",172,60900,18600,150,43100,52629990
"1/7/16","A0122",45,66300,18600,38,45000,50037990
"1/8/16","A0122",142,66300,18600,119,42200,47359590
"1/9/16","A0122",121,66300,18600,91,47600,44681190
"1/10/16","A0122",43,69700,18600,51,50500,42089190
"1/11/16","A0122",121,69700,18600,99,49000,39410790
"1/12/16","A0122",163,88800,18600,141,53000,36818790
"1/1/17","A0122",156,88800,20200,120,53200,34140390
"1/2/17","A0122",79,88800,20200,72,53200,31461990
"1/3/17","A0122",75,88800,20200,74,55800,29042790
"1/4/17","A0122",130,88800,20200,136,52800,26364390
"1/5/17","A0122",96,88800,20200,123,50600,23772390
"1/6/17","A0122",91,88800,20200,82,58200,21093990
"1/7/17","A0122",93,86500,20200,97,53000,18501990
"1/8/17","A0122",57,86500,37600,56,56400,15823590
"1/9/17","A0122",37,86500,37600,54,52700,13145190
"1/10/17","A0122",89,86500,37600,102,54900,10553190
"1/11/17","A0122",59,86500,40900,90,57600,7874790
"1/12/17","A0122",7,86500,40900,25,56700,5282790
"1/1/18","A0122",78,69100,40900,102,51700,2604390
"1/2/18","A0122",85,69100,37700,83,49700,-74010
"1/5/13","A0123",66,40400,10900,39,31400,150002790
"1/6/13","A0123",104,40400,400,78,27000,147324390
"1/7/13","A0123",59,52200,400,46,32900,144732390
"1/8/13","A0123",38,52200,400,40,31100,142053990
"1/9/13","A0123",49,52200,400,48,32200,139375590
"1/10/13","A0123",73,52200,400,76,34200,136783590
"1/11/13","A0123",150,52200,400,106,33500,134105190
"1/12/13","A0123",14,52200,400,12,33600,131513190
"1/1/14","A0123",74,52200,27800,56,37800,128834790
"1/2/14","A0123",156,45400,24600,136,33900,126156390
"1/3/14","A0123",81,45400,24600,84,35300,123737190
"1/4/14","A0123",71,48100,24600,70,37000,121058790
"1/5/14","A0123",86,69600,24600,84,40400,118466790
"1/6/14","A0123",84,69600,8400,86,37100,115788390
"1/7/14","A0123",66,69600,8400,62,36200,113196390
"1/8/14","A0123",220,69600,8400,164,41800,110517990
"1/9/14","A0123",54,69600,8400,48,42300,107839590
"1/10/14","A0123",53,69600,8400,74,40200,105247590
"1/11/14","A0123",77,69600,8400,76,39400,102569190
"1/12/14","A0123",24,68900,8400,38,35500,99977190
"1/1/15","A0123",59,68900,22600,76,38500,97298790
"1/2/15","A0123",31,72900,22600,75,43900,94620390
"1/3/15","A0123",69,72900,22600,99,37600,92201190
"1/4/15","A0123",54,72900,22600,50,38400,89522790
"1/5/15","A0123",100,72900,24800,96,40700,86930790
"1/6/15","A0123",84,72900,13000,82,36600,84252390
"1/7/15","A0123",23,72900,13000,49,35700,81660390
"1/8/15","A0123",70,72900,13000,86,34800,78981990
"1/9/15","A0123",38,50900,13000,70,31700,76303590
"1/10/15","A0123",78,50900,13000,77,32000,73711590
"1/11/15","A0123",121,50900,13000,93,34200,71033190
"1/12/15","A0123",88,50900,13000,71,32900,68441190
"1/1/16","A0123",174,50900,20700,117,34000,65762790
"1/2/16","A0123",15,50900,20700,15,35000,63084390
"1/3/16","A0123",205,50900,20700,156,35500,60578790
"1/4/16","A0123",106,49400,20700,93,34200,57900390
"1/5/16","A0123",76,53000,20700,63,38000,55308390
"1/6/16","A0123",64,53000,20700,48,36100,52629990
"1/7/16","A0123",121,60600,20700,96,40500,50037990
"1/8/16","A0123",132,60600,4800,97,38200,47359590
"1/9/16","A0123",46,94800,4800,40,45500,44681190
"1/10/16","A0123",114,94800,4800,93,47200,42089190
"1/11/16","A0123",40,94800,4800,41,47200,39410790
"1/12/16","A0123",142,94800,4800,143,43200,36818790
"1/1/17","A0123",135,94800,4800,98,47300,34140390
"1/2/17","A0123",67,94800,4800,73,47500,31461990
"1/3/17","A0123",138,94800,25300,114,50500,29042790
"1/4/17","A0123",70,64400,25300,85,45400,26364390
"1/5/17","A0123",77,64400,25300,63,43400,23772390
"1/6/17","A0123",127,88100,25300,112,50000,21093990
"1/7/17","A0123",73,88100,25300,79,53100,18501990
"1/8/17","A0123",35,88100,25300,46,49400,15823590
"1/9/17","A0123",84,88100,25300,87,49300,13145190
"1/10/17","A0123",47,88100,25300,44,53400,10553190
"1/11/17","A0123",57,88100,25300,89,49400,7874790
"1/12/17","A0123",74,88100,31300,94,53900,5282790
"1/1/18","A0123",31,61900,31300,57,47900,2604390
"1/2/18","A0123",54,61900,29700,63,45500,-74010
"1/6/13","A0124",-49,72300,4600,52,36200,147324390
"1/7/13","A0124",40,72300,4600,58,36400,144732390
"1/8/13","A0124",37,51300,4600,57,30500,142053990
"1/9/13","A0124",88,51300,18500,67,32400,139375590
"1/10/13","A0124",68,37800,18500,61,28800,136783590
"1/11/13","A0124",95,37800,18500,72,28300,134105190
"1/12/13","A0124",2,37800,18500,2,28200,131513190
"1/1/14","A0124",103,38700,18500,90,29300,128834790
"1/2/14","A0124",71,38700,18500,59,29000,126156390
"1/3/14","A0124",84,47500,18500,68,31400,123737190
"1/4/14","A0124",100,47500,19800,67,34900,121058790
"1/5/14","A0124",95,51200,19800,74,38500,118466790
"1/6/14","A0124",76,51200,1300,66,35900,115788390
"1/7/14","A0124",102,61500,1300,96,39800,113196390
"1/8/14","A0124",76,61500,1300,76,38900,110517990
"1/9/14","A0124",30,61500,1300,38,39000,107839590
"1/10/14","A0124",86,61500,1300,96,37800,105247590
"1/11/14","A0124",111,61500,1300,86,37600,102569190
"1/12/14","A0124",46,61500,1300,44,34400,99977190
"1/1/15","A0124",101,61500,29000,77,40700,97298790
"1/2/15","A0124",27,47000,29000,35,38700,94620390
"1/3/15","A0124",80,47000,19200,90,36800,92201190
"1/4/15","A0124",7,59000,19200,12,40000,89522790
"1/5/15","A0124",197,59000,19200,193,42400,86930790
"1/6/15","A0124",24,59000,19200,28,40400,84252390
"1/7/15","A0124",97,59000,19200,101,42500,81660390
"1/8/15","A0124",32,59000,16800,30,38400,78981990
"1/9/15","A0124",89,59000,16800,105,37800,76303590
"1/10/15","A0124",89,59000,6900,89,36000,73711590
"1/11/15","A0124",60,82600,6900,74,39400,71033190
"1/12/15","A0124",58,82600,6100,55,32300,68441190
"1/1/16","A0124",106,82600,6100,87,37000,65762790
"1/2/16","A0124",42,82600,6100,44,32900,63084390
"1/3/16","A0124",110,82600,6100,84,39600,60578790
"1/4/16","A0124",51,82600,6100,74,39300,57900390
"1/5/16","A0124",60,82600,6100,58,44100,55308390
"1/6/16","A0124",31,63700,6100,53,37600,52629990
"1/7/16","A0124",93,63700,15200,71,41500,50037990
"1/8/16","A0124",123,63700,15200,114,36200,47359590
"1/9/16","A0124",118,63700,22800,93,39100,44681190
"1/10/16","A0124",32,43900,22800,30,36300,42089190
"1/11/16","A0124",105,43900,22800,83,34900,39410790
"1/12/16","A0124",70,43900,22800,63,33500,36818790
"1/1/17","A0124",124,53800,22800,94,35900,34140390
"1/2/17","A0124",48,85300,22800,36,43400,31461990
"1/3/17","A0124",146,85300,30200,110,46900,29042790
"1/4/17","A0124",85,85300,23100,66,45100,26364390
"1/5/17","A0124",59,85300,23100,51,47500,23772390
"1/6/17","A0124",98,85300,23100,81,48300,21093990
"1/7/17","A0124",33,85300,23100,55,53100,18501990
"1/8/17","A0124",42,85300,23100,76,49400,15823590
"1/9/17","A0124",100,76300,23100,93,48100,13145190
"1/10/17","A0124",65,76300,23100,56,46600,10553190
"1/11/17","A0124",84,76300,27000,66,47100,7874790
"1/12/17","A0124",71,76300,27000,70,46600,5282790
"1/1/18","A0124",72,76300,27000,70,47700,2604390
"1/2/18","A0124",19,76300,27000,32,44800,-74010
"1/5/13","A0125",85,56500,30300,80,42900,150002790
"1/6/13","A0125",65,56500,16300,67,39100,147324390
"1/7/13","A0125",14,56500,16300,18,38300,144732390
"1/8/13","A0125",94,56500,16300,88,36800,142053990
"1/9/13","A0125",68,56500,16300,71,39200,139375590
"1/10/13","A0125",98,56500,16300,106,38200,136783590
"1/11/13","A0125",145,55400,16300,114,36800,134105190
"1/12/13","A0125",100,47300,16300,72,34400,131513190
"1/1/14","A0125",91,47300,12600,61,33900,128834790
"1/2/14","A0125",88,60200,12600,74,38100,126156390
"1/3/14","A0125",166,60200,12600,136,39400,123737190
"1/4/14","A0125",107,64800,12600,94,41900,121058790
"1/5/14","A0125",104,68300,12600,85,47800,118466790
"1/6/14","A0125",132,68300,12600,97,47900,115788390
"1/7/14","A0125",54,68300,12600,48,47400,113196390
"1/8/14","A0125",129,68300,34200,114,50500,110517990
"1/9/14","A0125",64,70000,34200,86,51900,107839590
"1/10/14","A0125",43,70000,34200,81,52400,105247590
"1/11/14","A0125",49,70000,34200,82,49100,102569190
"1/12/14","A0125",87,70000,34200,103,46200,99977190
"1/1/15","A0125",77,70000,34200,72,44600,97298790
"1/2/15","A0125",60,70000,34200,67,47300,94620390
"1/3/15","A0125",71,70000,36000,87,48200,92201190
"1/4/15","A0125",66,54600,29900,95,42500,89522790
"1/5/15","A0125",78,54600,29900,78,42400,86930790
"1/6/15","A0125",110,58400,29900,93,44900,84252390
"1/7/15","A0125",70,58400,29900,68,42800,81660390
"1/8/15","A0125",118,58400,29900,104,42000,78981990
"1/9/15","A0125",195,58400,29900,152,41200,76303590
"1/10/15","A0125",79,58400,29900,64,42400,73711590
"1/11/15","A0125",89,58400,30300,79,46000,71033190
"1/12/15","A0125",88,58400,30300,86,47000,68441190
"1/1/16","A0125",123,54800,30300,122,43700,65762790
"1/2/16","A0125",109,58700,30300,92,47200,63084390
"1/3/16","A0125",90,85100,35000,80,55000,60578790
"1/4/16","A0125",121,85100,27700,118,52100,57900390
"1/5/16","A0125",64,85100,27700,70,50000,55308390
"1/6/16","A0125",132,85100,27700,115,48100,52629990
"1/7/16","A0125",119,85100,27700,103,49200,50037990
"1/8/16","A0125",74,85100,27700,80,50800,47359590
"1/9/16","A0125",137,85100,27700,123,49500,44681190
"1/10/16","A0125",228,61400,27700,173,45000,42089190
"1/11/16","A0125",70,61400,35400,48,47500,39410790
"1/12/16","A0125",146,77400,41300,109,53500,36818790
"1/1/17","A0125",178,77400,45200,136,55700,34140390
"1/2/17","A0125",58,77400,43500,58,53100,31461990
"1/3/17","A0125",103,82200,43500,86,58300,29042790
"1/4/17","A0125",78,108800,43500,70,66800,26364390
"1/5/17","A0125",72,108800,24000,89,62500,23772390
"1/6/17","A0125",61,108800,24000,70,65400,21093990
"1/7/17","A0125",116,108800,24000,123,67100,18501990
"1/8/17","A0125",60,108800,24000,67,63700,15823590
"1/9/17","A0125",82,108800,24000,122,66500,13145190
"1/10/17","A0125",63,108800,24000,77,60600,10553190
"1/11/17","A0125",44,89500,24000,63,54000,7874790
"1/12/17","A0125",50,89500,32900,61,57400,5282790
"1/1/18","A0125",49,89500,32900,84,58700,2604390
"1/2/18","A0125",98,74400,32900,105,51300,-74010
"1/1/14","A0126",61,82000,25700,55,50700,128834790
"1/2/14","A0126",108,82000,25700,112,50400,126156390
"1/3/14","A0126",82,82000,25700,87,51200,123737190
"1/4/14","A0126",105,63800,25700,116,46100,121058790
"1/5/14","A0126",156,104700,25700,131,56600,118466790
"1/6/14","A0126",128,104700,25700,107,60200,115788390
"1/7/14","A0126",176,104700,25700,138,57200,113196390
"1/8/14","A0126",150,104700,35000,124,61400,110517990
"1/9/14","A0126",125,104700,35000,123,62000,107839590
"1/10/14","A0126",22,104700,35000,46,61100,105247590
"1/11/14","A0126",71,104700,35000,146,63500,102569190
"1/12/14","A0126",70,76100,35000,117,55500,99977190
"1/1/15","A0126",120,69200,35000,121,54500,97298790
"1/2/15","A0126",126,69200,48600,104,57200,94620390
"1/3/15","A0126",54,69200,44700,62,55700,92201190
"1/4/15","A0126",41,69200,21900,66,51300,89522790
"1/12/15","A0126",101,80400,21900,145,54500,68441190
"1/1/16","A0126",175,80400,21900,200,54000,65762790
"1/2/16","A0126",68,80400,21900,72,55500,63084390
"1/3/16","A0126",116,80400,21900,110,52000,60578790
"1/4/16","A0126",222,80400,21900,159,49100,57900390
"1/5/16","A0126",64,80400,21900,59,47100,55308390
"1/6/16","A0126",124,80400,31000,111,53200,52629990
"1/7/16","A0126",102,85900,31000,108,54000,50037990
"1/8/16","A0126",90,85900,31000,90,50900,47359590
"1/9/16","A0126",274,85900,31000,195,49600,44681190
"1/10/16","A0126",295,92300,31000,184,56400,42089190
"1/11/16","A0126",161,92300,31000,105,56700,39410790
"1/12/16","A0126",152,92300,35400,112,61900,36818790
"1/1/17","A0126",60,92300,35400,52,60900,34140390
"1/2/17","A0126",141,92300,35400,129,56900,31461990
"1/3/17","A0126",131,124200,35400,120,69300,29042790
"1/4/17","A0126",162,129900,35400,140,80700,26364390
"1/5/17","A0126",118,129900,35400,103,75800,23772390
"1/6/17","A0126",162,129900,57900,128,80700,21093990
"1/7/17","A0126",130,129900,41300,117,77100,18501990
"1/8/17","A0126",54,129900,41300,83,81200,15823590
"1/9/17","A0126",30,129900,41300,102,82600,13145190
"1/10/17","A0126",44,129900,41300,127,77100,10553190
"1/11/17","A0126",91,87200,41300,117,67600,7874790
"1/12/17","A0126",138,87200,41300,113,70200,5282790
"1/1/18","A0126",26,87200,41300,30,67400,2604390
"1/2/18","A0126",123,87200,48400,127,68400,-74010
"1/5/13","A0127",84,75000,32000,75,46600,150002790
"1/6/13","A0127",151,75000,32000,122,45700,147324390
"1/7/13","A0127",91,75000,32000,69,48700,144732390
"1/8/13","A0127",75,75000,32000,58,49200,142053990
"1/9/13","A0127",70,75000,39800,58,50700,139375590
"1/10/13","A0127",83,75000,40300,101,51000,136783590
"1/11/13","A0127",116,75000,40300,117,50000,134105190
"1/12/13","A0127",61,80300,40300,62,50800,131513190
"1/1/14","A0127",83,80300,42100,69,52400,128834790
"1/2/14","A0127",147,80300,41200,122,49800,126156390
"1/3/14","A0127",90,80300,40000,79,49100,123737190
"1/4/14","A0127",187,80300,40000,151,51200,121058790
"1/5/14","A0127",120,84600,40000,112,57200,118466790
"1/6/14","A0127",127,84600,40000,123,57900,115788390
"1/7/14","A0127",127,84600,40000,119,53800,113196390
"1/8/14","A0127",143,84600,40000,116,55100,110517990
"1/9/14","A0127",202,84600,40000,159,55000,107839590
"1/10/14","A0127",85,84600,40500,91,60300,105247590
"1/11/14","A0127",121,84600,40500,125,61200,102569190
"1/12/14","A0127",97,77100,40500,100,58400,99977190
"1/1/15","A0127",33,77100,40500,44,57300,97298790
"1/2/15","A0127",161,77100,40500,155,58600,94620390
"1/3/15","A0127",45,85400,40500,60,62100,92201190
"1/4/15","A0127",84,85400,40800,106,62100,89522790
"1/5/15","A0127",39,85400,40800,56,59900,86930790
"1/6/15","A0127",68,85400,40800,91,58600,84252390
"1/7/15","A0127",115,85400,18200,118,51900,81660390
"1/8/15","A0127",100,85400,18200,116,57200,78981990
"1/9/15","A0127",103,85400,18200,102,54000,76303590
"1/10/15","A0127",102,79400,18200,100,51000,73711590
"1/11/15","A0127",160,79400,18200,134,49500,71033190
"1/12/15","A0127",94,79400,18200,76,47800,68441190
"1/1/16","A0127",164,79400,18200,137,50700,65762790
"1/2/16","A0127",117,79400,30300,95,57800,63084390
"1/3/16","A0127",110,74600,30300,115,55000,60578790
"1/4/16","A0127",135,74600,30300,104,57400,57900390
"1/5/16","A0127",127,78000,30300,106,59300,55308390
"1/6/16","A0127",181,78000,41100,143,60900,52629990
"1/7/16","A0127",86,79200,41100,86,65100,50037990
"1/8/16","A0127",97,79200,40500,104,60200,47359590
"1/9/16","A0127",75,79200,40500,78,60900,44681190
"1/10/16","A0127",175,79200,40500,174,61100,42089190
"1/11/16","A0127",155,79200,40500,125,62600,39410790
"1/12/16","A0127",142,83700,40500,122,63400,36818790
"1/1/17","A0127",103,83700,40500,78,64200,34140390
"1/2/17","A0127",62,83700,40500,62,61100,31461990
"1/3/17","A0127",145,83700,46300,139,62200,29042790
"1/4/17","A0127",113,107900,46300,123,67300,26364390
"1/5/17","A0127",124,107900,46300,127,71700,23772390
"1/6/17","A0127",206,107900,46300,171,72100,21093990
"1/7/17","A0127",103,107900,46300,88,67300,18501990
"1/8/17","A0127",165,107900,45100,122,67200,15823590
"1/9/17","A0127",167,107900,45100,150,70400,13145190
"1/10/17","A0127",82,107900,45100,95,73800,10553190
"1/11/17","A0127",28,92700,45100,45,69600,7874790
"1/12/17","A0127",176,97200,45100,174,70300,5282790
"1/1/18","A0127",67,97200,45100,60,68400,2604390
"1/2/18","A0127",49,97200,45100,50,73300,-74010
"1/5/13","A0128",151,59100,19900,96,42200,150002790
"1/6/13","A0128",48,59100,19900,37,39100,147324390
"1/7/13","A0128",55,59100,21000,52,41500,144732390
"1/8/13","A0128",81,59100,21000,87,41000,142053990
"1/9/13","A0128",41,67100,21000,58,45500,139375590
"1/10/13","A0128",26,67100,21000,44,44900,136783590
"1/11/13","A0128",64,67100,21000,77,43600,134105190
"1/12/13","A0128",41,67100,20500,47,38400,131513190
"1/1/14","A0128",95,67100,20500,91,39800,128834790
"1/2/14","A0128",60,67100,20500,90,41200,126156390
"1/3/14","A0128",29,67100,20500,55,42000,123737190
"1/4/14","A0128",44,49800,20500,86,36500,121058790
"1/5/14","A0128",103,49800,20500,107,36900,118466790
