"ForecastCategory","CloseDate","Stage_IsAdvanced","CreatedDatePrev","Unique_Sort_Key","OpportunityId","ForecastCategoryPrev","StageIsWon","Deleted","ValidToDate","StageName","StageNamePrev","LastProcessedDate","CloseDatePrev","CustomFilter","StagePrevIsWon","OpportunityAccountId","CreatedDate","ValidFromDate","RecordID","StagePrevIsClosed","StageIsClosed","IsPulled","StagePrevSortOrder","IsLastUpdate","Amount_isUpdated","Stage_isUpdated","Amount","AmountPrev","Duration","IsPushed","CloseDate_isUpdated","StageSortOrder","Time_In_Current_Stage_Duration_Seconds"
"Pipeline","2018-05-28 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzzuQAD","0066A000006852NQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-05-24 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzzuQAD",False,False,0,1,0,0,0,-55500,-55500,0,1,1,1,604017
"Pipeline","2018-06-04 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa05XQAR","0066A000006852NQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-05-28 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa05XQAR",False,False,0,1,0,0,0,-55500,-55500,0,1,1,1,604017
"Pipeline","2018-06-12 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0BAQAZ","0066A000006852NQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-06-04 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0BAQAZ",False,False,0,1,0,0,0,-55500,-55500,0,1,1,1,604017
"Pipeline","2018-03-20 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzM6QAL","0066A000006852NQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-02-01 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzM6QAL",False,False,0,1,0,0,0,-55500,-55500,0,1,1,1,604017
"BestCase","2010-08-15 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa2MqQAJ","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Id. Decision Makers","Id. Decision Makers","2019-10-07 14:44:53","2010-07-25 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa2MqQAJ","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2009-05-22 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa1IEQAZ","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Id. Decision Makers","Id. Decision Makers","2019-10-07 14:44:53","2009-05-17 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa1IEQAZ","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2014-06-20 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa3rMQAR","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2014-01-20 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa3rMQAR","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2009-09-26 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa1UfQAJ","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Id. Decision Makers","Id. Decision Makers","2019-10-07 14:44:53","2009-09-04 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa1UfQAJ","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2010-06-29 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa2EPQAZ","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Id. Decision Makers","Id. Decision Makers","2019-10-07 14:44:53","2010-06-28 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa2EPQAZ","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2014-08-09 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa496QAB","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2014-08-08 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa496QAB","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2015-12-06 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa5nNQAR","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2015-11-20 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa5nNQAR","","",0,0,0,0,0,49000,49000,0,1,1,0,604030
"BestCase","2014-08-08 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa44HQAR","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2014-08-03 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa44HQAR","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2015-11-20 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa5hpQAB","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2015-11-13 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa5hpQAB","","",0,0,0,0,0,49000,49000,0,1,1,0,604030
"BestCase","2014-10-05 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa4SOQAZ","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2014-09-15 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa4SOQAZ","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"Forecast","2016-10-01 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6HPQAZ","0066A000006852OQAQ","Forecast",False,False,"2018-03-19 22:46:11","Negotiation","Negotiation","2019-10-07 14:44:53","2016-05-28 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6HPQAZ",False,False,0,5,0,0,0,49000,49000,0,1,1,5,604030
"Forecast","2017-05-06 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6e2QAB","0066A000006852OQAQ","Forecast",False,False,"2018-03-19 22:46:11","Negotiation","Negotiation","2019-10-07 14:44:53","2017-03-03 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6e2QAB",False,False,0,5,0,0,0,49000,49000,0,1,1,5,604030
"BestCase","2014-07-23 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa3wBQAR","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Value Proposition","Value Proposition","2019-10-07 14:44:53","2014-06-20 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa3wBQAR","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"BestCase","2009-03-13 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0kfQAB","0066A000006852OQAQ","BestCase","",False,"2018-03-19 22:46:11","Id. Decision Makers","Id. Decision Makers","2019-10-07 14:44:53","2008-09-14 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0kfQAB","","",0,0,0,0,0,5000,5000,0,1,1,0,604030
"Forecast","2018-01-01 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzFiQAL","0066A000006852OQAQ","Forecast",False,False,"2018-03-19 22:46:11","Negotiation","Negotiation","2019-10-07 14:44:53","2017-12-09 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzFiQAL",False,False,0,5,0,0,0,49000,49000,0,1,1,5,604030
"Forecast","2018-04-14 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzi1QAD","0066A000006852OQAQ","Forecast",False,False,"2018-03-19 22:46:11","Negotiation","Negotiation","2019-10-07 14:44:53","2018-04-02 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzi1QAD",False,False,0,5,0,0,0,49000,49000,0,1,1,5,604030
"Omitted","2019-11-19 00:00:00",True,"2018-03-19 22:46:11","2019-08-22T22:34:40.000Z-0083s00000n2dXkAAI","0066A000006852PQAQ","Pipeline",False,False,"2019-09-10 23:58:22","Discover","Qualification","2019-10-07 14:44:53","2017-06-04 00:00:00",True,False,"0016A00000LbUI4QAN","2019-09-05 22:34:40","2019-09-05 22:34:40","0083s00000n2dXkAAI",False,False,0,1,0,0,1,77700,77700,437022,1,1,8,604017
"Pipeline","2015-10-03 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa5TyQAJ","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2015-09-28 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa5TyQAJ",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2016-01-09 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa62gQAB","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2015-12-28 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa62gQAB",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2016-05-29 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6EQQAZ","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2016-01-13 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6EQQAZ",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2015-08-16 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa51LQAR","0066A000006852PQAQ","Pipeline","",False,"2018-03-19 22:46:11","Prospecting","Prospecting","2019-10-07 14:44:53","2015-08-16 00:00:00",True,"","0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa51LQAR","","",0,0,0,1,0,47700,17000,0,0,0,0,604017
"Pipeline","2015-11-02 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa5ZXQAZ","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2015-10-03 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa5ZXQAZ",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2017-05-30 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6mSQAR","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2017-05-07 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6mSQAR",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2018-04-28 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa025QAB","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-04-24 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa025QAB",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2018-02-24 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzUAQA1","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-02-18 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzUAQA1",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2018-02-27 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzZnQAL","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-02-24 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzZnQAL",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"Pipeline","2018-05-22 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0ObQAJ","0066A000006852PQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2018-05-20 00:00:00",True,False,"0016A00000LbUI4QAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0ObQAJ",False,False,0,1,0,0,0,77700,77700,0,1,1,1,604017
"BestCase","2016-01-13 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa68sQAB","0066A000006852QQAQ","BestCase","",False,"2018-03-19 22:46:11","Needs Analysis","Needs Analysis","2019-10-07 14:44:53","2016-01-09 00:00:00",True,"","0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa68sQAB","","",0,0,0,0,0,81100,81100,0,1,1,0,604017
"BestCase","2017-01-25 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6VvQAJ","0066A000006852QQAQ","BestCase","",False,"2018-03-19 22:46:11","Needs Analysis","Needs Analysis","2019-10-07 14:44:53","2016-10-30 00:00:00",True,"","0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6VvQAJ","","",0,0,0,0,0,81100,81100,0,1,1,0,604017
"BestCase","2016-01-09 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa62rQAB","0066A000006852QQAQ","BestCase","",False,"2018-03-19 22:46:11","Needs Analysis","Needs Analysis","2019-10-07 14:44:53","2015-12-28 00:00:00",True,"","0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa62rQAB","","",0,0,0,0,0,81100,81100,0,1,1,0,604017
"BestCase","2017-03-04 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6bVQAR","0066A000006852QQAQ","BestCase","",False,"2018-03-19 22:46:11","Needs Analysis","Needs Analysis","2019-10-07 14:44:53","2017-01-25 00:00:00",True,"","0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6bVQAR","","",0,0,0,0,0,81100,81100,0,1,1,0,604017
"BestCase","2015-12-28 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa5wCQAR","0066A000006852QQAQ","BestCase","",False,"2018-03-19 22:46:11","Needs Analysis","Needs Analysis","2019-10-07 14:44:53","2015-12-07 00:00:00",True,"","0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa5wCQAR","","",0,0,0,0,0,81100,81100,0,1,1,0,604017
"BestCase","2018-04-28 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa02GQAR","0066A000006852QQAQ","BestCase",False,False,"2018-03-19 22:46:11","Discovery","Discovery","2019-10-07 14:44:53","2018-04-24 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa02GQAR",False,False,0,2,0,0,0,81100,81100,0,1,1,2,604017
"BestCase","2018-04-24 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzwdQAD","0066A000006852QQAQ","BestCase",False,False,"2018-03-19 22:46:11","Discovery","Discovery","2019-10-07 14:44:53","2018-04-22 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzwdQAD",False,False,0,2,0,0,0,81100,81100,0,1,1,2,604017
"BestCase","2018-05-22 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0OmQAJ","0066A000006852QQAQ","BestCase",False,False,"2018-03-19 22:46:11","Discovery","Discovery","2019-10-07 14:44:53","2018-05-20 00:00:00",True,False,"0016A00000LbUHzQAN","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0OmQAJ",False,False,0,2,0,0,0,81100,81100,0,1,1,2,604017
"Forecast","2010-09-30 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa29NQAR","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2010-09-28 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa29NQAR","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"Forecast","2009-12-29 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa1ToQAJ","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2009-12-07 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa1ToQAJ","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"Forecast","2014-03-27 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa3W0QAJ","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2014-03-06 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa3W0QAJ","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"Forecast","2010-04-21 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa1gRQAR","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2010-03-29 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa1gRQAR","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"Forecast","2013-01-25 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa2zGQAR","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2013-01-16 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa2zGQAR","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"Forecast","2010-02-09 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa1Y2QAJ","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2009-12-29 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa1Y2QAJ","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"BestCase","2017-06-05 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6aSQAR","0066A000006852RQAQ","BestCase",False,False,"2018-03-19 22:46:11","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2017-04-28 00:00:00",True,False,"0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6aSQAR",False,False,0,4,0,0,0,14000,14000,0,1,1,4,604030
"BestCase","2015-11-17 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa50XQAR","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Proposal/Price Quote","Negotiation/Review","2019-10-07 14:44:53","2015-11-17 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa50XQAR","","",0,0,0,0,1,14000,14000,0,0,0,0,604030
"BestCase","2015-12-15 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa5CtQAJ","0066A000006852RQAQ","BestCase","",False,"2018-03-19 22:46:11","Proposal/Price Quote","Proposal/Price Quote","2019-10-07 14:44:53","2015-11-20 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa5CtQAJ","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"BestCase","2017-09-05 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa6wiQAB","0066A000006852RQAQ","BestCase",False,False,"2019-09-05 22:34:27","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2017-09-04 00:00:00",True,False,"0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa6wiQAB",False,False,0,4,0,0,0,14000,14000,46223296,1,1,4,604030
"Forecast","2007-12-10 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0lsQAB","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2007-06-13 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0lsQAB","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"BestCase","2018-02-13 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZz6eQAD","0066A000006852RQAQ","BestCase",False,False,"2018-03-19 22:46:11","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-01-17 00:00:00",True,False,"0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZz6eQAD",False,False,0,4,0,0,0,14000,14000,0,1,1,4,604030
"BestCase","2018-05-22 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000QZzNfQAL","0066A000006852RQAQ","BestCase",False,False,"2018-03-19 22:46:11","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-04-05 00:00:00",True,False,"0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000QZzNfQAL",False,False,0,4,0,0,0,14000,14000,0,1,1,4,604030
"BestCase","2018-07-30 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa01DQAR","0066A000006852RQAQ","BestCase",False,False,"2018-03-19 22:46:11","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-07-26 00:00:00",True,False,"0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa01DQAR",False,False,0,4,0,0,0,14000,14000,0,1,1,4,604030
"BestCase","2018-08-06 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa06qQAB","0066A000006852RQAQ","BestCase",False,False,"2018-03-19 22:46:11","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-07-30 00:00:00",True,False,"0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa06qQAB",False,False,0,4,0,0,0,14000,14000,0,1,1,4,604030
"Forecast","2007-06-13 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0fRQAR","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2007-06-13 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0fRQAR","","",0,0,0,1,0,14000,9018,0,0,0,0,604030
"Forecast","2008-06-05 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa0qoQAB","0066A000006852RQAQ","Forecast","",False,"2018-03-19 22:46:11","Negotiation/Review","Negotiation/Review","2019-10-07 14:44:53","2007-12-10 00:00:00",True,"","0016A00000LbUHOQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa0qoQAB","","",0,0,0,0,0,14000,14000,0,1,1,0,604030
"Pipeline","2013-04-01 00:00:00",False,"2018-03-19 22:46:11","2018-03-05T22:46:11.000Z-0086A00000Qa35EQAR","0066A000006852SQAQ","Pipeline",False,False,"2018-03-19 22:46:11","Qualification","Qualification","2019-10-07 14:44:53","2013-03-29 00:00:00",True,False,"0016A00000LbUHYQA3","2018-03-19 22:46:11","2018-03-19 22:46:11","0086A00000Qa35EQAR",False,False,0,1,0,0,0,20000,20000,0,1,1,1,604030
