"LOCATION","STATE","REGION","LOCATION_ID","corrected_locality","BROKER_ID","Sum_of_UN_2020_E","Min_of_INSIDE_X","Min_of_INSIDE_Y","Max_of_INSIDE_X","Max_of_INSIDE_Y","Avg_of_INSIDE_Y","Avg_of_INSIDE_X"
"Buckingham County","Virginia","South East","LOC_ID_1178","UPWEY","BROKER_1603",18270,-78.82,37.33,-78.24,37.79,37.57,-78.52
"Powhatan County","Virginia","South East","LOC_ID_896","ATHELSTONE","BROKER_1603",34193,-78.12,37.42,-77.65,37.67,37.54,-77.88
"Botetourt County","Virginia","South East","LOC_ID_886","SOMERVILLE","BROKER_1603",34964,-80.05,37.32,-79.5,37.79,37.5,-79.81
"Roanoke County","Virginia","South East","LOC_ID_508","BOWRAL","BROKER_1603",96694,-80.25,37.11,-79.84,37.4,37.26,-80.01
"Suffolk city","Virginia","South East","LOC_ID_481","BERKELEY VALE","BROKER_1603",109163,-76.92,36.55,-76.4,36.91,36.74,-76.6
"Chesterfield County","Virginia","South East","LOC_ID_185","NEWPORT","BROKER_1603",373673,-77.87,37.22,-77.25,37.56,37.41,-77.54
"Virginia Beach city","Virginia","South East","LOC_ID_162","GLEN IRIS","BROKER_1603",438028,-76.22,36.55,-75.87,36.98,36.82,-76.08
"Craig County","Virginia","South East","LOC_ID_1584","MILE END","BROKER_1616",5152,-80.46,37.32,-79.98,37.63,37.47,-80.2
"Dickenson County","Virginia","South East","LOC_ID_1270","TUMBI UMBI","BROKER_1616",15067,-82.55,36.95,-82.13,37.29,37.12,-82.35
"Alleghany County","Virginia","South East","LOC_ID_1003","BRANXTON","BROKER_1616",26314,-81.35,36.36,-79.61,37.95,37.3,-80.38
"Fredericksburg city","Virginia","South East","LOC_ID_955","EMERTON","BROKER_1616",29575,-77.51,38.27,-77.45,38.32,38.29,-77.47
"Pittsylvania County","Virginia","South East","LOC_ID_649","BEAUMARIS","BROKER_1616",63393,-79.7,36.54,-79.09,37.12,36.8,-79.41
"Spotsylvania County","Virginia","South East","LOC_ID_381","CARNEGIE","BROKER_1616",161136,-77.94,37.99,-77.37,38.37,38.21,-77.6
"Martinsville city","Virginia","South East","LOC_ID_1354","RUSHCUTTERS BAY","BROKER_1640",12043,-79.9,36.64,-79.82,36.71,36.68,-79.86
"Waynesboro city","Virginia","South East","LOC_ID_1098","NARRABEEN","BROKER_1640",21847,-78.94,38.03,-78.85,38.09,38.07,-78.89
"Manassas city","Virginia","South East","LOC_ID_831","NAMBOUR","BROKER_1640",40028,-77.52,38.71,-77.44,38.77,38.75,-77.47
"Norton city","Virginia","South East","LOC_ID_1626","DAYLESFORD","BROKER_1681",3852,-82.66,36.9,-82.58,36.95,36.93,-82.62
"Falls Church city","Virginia","South East","LOC_ID_1290","DARCH","BROKER_1681",14153,-77.19,38.87,-77.15,38.89,38.88,-77.17
"New Kent County","Virginia","South East","LOC_ID_1037","BALMORAL","BROKER_1681",24493,-77.23,37.38,-76.77,37.62,37.48,-77.01
"Winchester city","Virginia","South East","LOC_ID_975","WOODFORD","BROKER_1681",28246,-78.2,39.13,-78.13,39.2,39.17,-78.16
"Culpeper County","Virginia","South East","LOC_ID_658","HARRIS PARK","BROKER_1681",61832,-78.21,38.31,-77.63,38.69,38.48,-77.96
"Alexandria city","Virginia","South East","LOC_ID_398","BIRKDALE","BROKER_1681",148284,-77.14,38.79,-77.03,38.84,38.81,-77.07
"Covington city","Virginia","South East","LOC_ID_1569","FADDEN","BROKER_1702",5512,-80,37.75,-79.97,37.81,37.78,-79.98
"Nottoway County","Virginia","South East","LOC_ID_1254","MURRAY BRIDGE","BROKER_1702",15508,-78.23,36.98,-77.81,37.29,37.12,-78.05
"Prince Edward County","Virginia","South East","LOC_ID_994","PARKINSON","BROKER_1702",26926,-78.69,37.07,-78.23,37.38,37.23,-78.42
"Wythe County","Virginia","South East","LOC_ID_946","BENALLA","BROKER_1702",30077,-81.32,36.75,-80.74,37.06,36.91,-81.07
"Caroline County","Virginia","South East","LOC_ID_605","FAWKNER","BROKER_1702",71505,-77.63,37.78,-75.7,39.13,38.48,-76.54
"Newport News city","Virginia","South East","LOC_ID_351","REGENTS PARK","BROKER_1702",175741,-76.61,36.96,-76.38,37.21,37.08,-76.49
"Lexington city","Virginia","South East","LOC_ID_1511","DEAGON","BROKER_1753",7007,-79.46,37.76,-79.42,37.79,37.78,-79.44
"Westmoreland County","Virginia","South East","LOC_ID_1187","BOW BOWING","BROKER_1753",17772,-77.05,37.96,-76.52,38.27,38.14,-76.82
"King George County","Virginia","South East","LOC_ID_912","METFORD","BROKER_1753",32137,-77.34,38.17,-77.01,38.39,38.28,-77.14
"Roanoke city","Virginia","South East","LOC_ID_509","CANLEY VALE","BROKER_1753",96156,-80.03,37.21,-79.88,37.33,37.27,-79.95
"Henrico County","Virginia","South East","LOC_ID_196","CRANBOURNE","BROKER_1753",347413,-77.65,37.37,-77.18,37.7,37.59,-77.48
"Buena Vista city","Virginia","South East","LOC_ID_1521","KEARNEYS SPRING","BROKER_1788",6790,-79.38,37.7,-79.33,37.75,37.73,-79.35
"Patrick County","Virginia","South East","LOC_ID_1201","HILLSDALE","BROKER_1788",17276,-80.62,36.54,-80.04,36.86,36.67,-80.28
"Amherst County","Virginia","South East","LOC_ID_917","SHERWOOD","BROKER_1788",31848,-79.42,37.38,-78.86,37.81,37.56,-79.11
"Portsmouth city","Virginia","South East","LOC_ID_530","MEADOW HEIGHTS","BROKER_1788",88108,-76.41,36.78,-76.29,36.92,36.83,-76.34
"Chesapeake city","Virginia","South East","LOC_ID_270","SOUTHBANK","BROKER_1788",240758,-76.46,36.55,-76.06,36.86,36.75,-76.28
"Greensville County","Virginia","South East","LOC_ID_1329","GREENMOUNT","BROKER_1816",12568,-77.76,36.54,-77.29,36.89,36.69,-77.56
"Rockbridge County","Virginia","South East","LOC_ID_1062","MOUNT GRAVATT","BROKER_1816",23284,-79.67,37.53,-79.14,38.07,37.8,-79.43
"Louisa County","Virginia","South East","LOC_ID_716","KILLARA","BROKER_1816",52140,-91.48,37.73,-77.68,41.42,39.43,-83.91
"Galax city","Virginia","South East","LOC_ID_1512","DELAHEY","BROKER_1840",6963,-80.94,36.62,-80.88,36.69,36.66,-80.92
"Colonial Heights city","Virginia","South East","LOC_ID_1195","DARWIN","BROKER_1840",17411,-77.43,37.23,-77.36,37.29,37.25,-77.4
"Fluvanna County","Virginia","South East","LOC_ID_913","MURRUMBA DOWNS","BROKER_1840",32081,-78.48,37.69,-78.06,38,37.85,-78.28
"James City County","Virginia","South East","LOC_ID_525","CHARLESTOWN","BROKER_1840",90693,-76.9,37.17,-76.59,37.44,37.3,-76.75
"Norfolk city","Virginia","South East","LOC_ID_265","BALDIVIS","BROKER_1840",244106,-76.33,36.82,-76.17,36.96,36.88,-76.26
"Bedford city","Virginia","South East","LOC_ID_1558","BULLSBROOK","BROKER_1857",5871,-79.55,37.31,-79.48,37.35,37.33,-79.52
"Appomattox County","Virginia","South East","LOC_ID_1244","FINLEY","BROKER_1857",15900,-79.01,37.2,-78.59,37.55,37.36,-78.81
"Goochland County","Virginia","South East","LOC_ID_989","LANDSDALE","BROKER_1857",27169,-78.15,37.56,-77.62,37.9,37.7,-77.85
"Petersburg city","Virginia","South East","LOC_ID_942","YERONGA","BROKER_1857",30268,-77.44,37.16,-77.33,37.24,37.21,-77.39
"Fauquier County","Virginia","South East","LOC_ID_590","BALGOWLAH","BROKER_1857",74945,-78.12,38.4,-77.54,39.01,38.72,-77.79
"Stafford County","Virginia","South East","LOC_ID_344","RABY","BROKER_1857",178866,-99.01,37.82,-77.29,38.58,38.2,-89.03
"Franklin city","Virginia","South East","LOC_ID_1452","WATANOBBI","BROKER_1912",8562,-76.96,36.64,-76.91,36.7,36.67,-76.93
"Southampton County","Virginia","South East","LOC_ID_1150","BERESFIELD","BROKER_1912",19152,-77.49,36.54,-76.82,36.99,36.71,-77.1
"Prince George County","Virginia","South East","LOC_ID_859","PALMWOODS","BROKER_1912",37417,-77.39,36.99,-76.99,37.31,37.19,-77.27
"Albemarle County","Virginia","South East","LOC_ID_461","COLYTON","BROKER_1912",114632,-78.83,37.72,-78.21,38.26,38.02,-78.54
"Loudoun County","Virginia","South East","LOC_ID_126","COFFS HARBOUR","BROKER_1912",558499,-77.95,38.85,-77.33,39.32,39.04,-77.54
"Bland County","Virginia","South East","LOC_ID_1525","MAITLAND","BROKER_2282",6654,-81.46,36.96,-80.86,37.28,37.13,-81.11
"Radford city","Virginia","South East","LOC_ID_1229","BECKENHAM","BROKER_2282",16471,-80.59,37.09,-80.5,37.14,37.12,-80.56
"Dinwiddie County","Virginia","South East","LOC_ID_927","FLINDERS","BROKER_2282",31095,-77.89,36.88,-77.39,37.26,37.09,-77.61
"Lynchburg city","Virginia","South East","LOC_ID_544","MOUNT MARTHA","BROKER_2282",84938,-79.27,37.33,-79.08,37.46,37.39,-79.17
"Arlington County","Virginia","South East","LOC_ID_287","WHALAN","BROKER_2282",221219,-77.17,38.82,-77.03,38.93,38.87,-77.1
"Emporia city","Virginia","South East","LOC_ID_1551","YARRALUMLA","BROKER_2367",6049,-77.56,36.67,-77.5,36.71,36.69,-77.54
"Williamsburg city","Virginia","South East","LOC_ID_1239","CATHERINE FIELD","BROKER_2367",16024,-76.74,37.24,-76.67,37.3,37.27,-76.71
"Smyth County","Virginia","South East","LOC_ID_934","NEWSTEAD","BROKER_2367",30649,-81.82,36.63,-81.26,37.01,36.83,-81.55
"Augusta County","Virginia","South East","LOC_ID_560","TOM PRICE","BROKER_2367",80950,-79.48,37.88,-78.75,38.47,38.13,-79.05
"Richmond city","Virginia","South East","LOC_ID_299","WODONGA","BROKER_2367",205541,-77.59,37.45,-77.38,37.6,37.53,-77.46
"Highland County","Virginia","South East","LOC_ID_1696","IDALIA","BROKER_607",2118,-79.79,38.19,-79.31,38.58,38.36,-79.57
"Amelia County","Virginia","South East","LOC_ID_1304","MACQUARIE HILLS","BROKER_607",13746,-78.23,37.19,-77.65,37.48,37.33,-77.96
"Salem city","Virginia","South East","LOC_ID_1046","COOTAMUNDRA","BROKER_607",24154,-80.11,37.25,-80.01,37.32,37.28,-80.05
"Accomack County","Virginia","South East","LOC_ID_977","AIRLIE BEACH","BROKER_607",28099,-76.04,37.45,-75.25,38.02,37.78,-75.63
"Harrisonburg city","Virginia","South East","LOC_ID_683","SUFFOLK PARK","BROKER_607",57519,-78.91,38.39,-78.82,38.48,38.44,-78.86
"Bedford County","Virginia","South East","LOC_ID_432","EAST PERTH","BROKER_607",128621,-86.66,35.32,-79.19,37.59,36.58,-82.32
"Rappahannock County","Virginia","South East","LOC_ID_1491","PAYNESVILLE","BROKER_637",7557,-78.32,38.52,-77.94,38.86,38.69,-78.14
"King William County","Virginia","South East","LOC_ID_1164","MEADOWBROOK","BROKER_637",18763,-77.32,37.52,-76.77,37.9,37.68,-77.03
"Danville city","Virginia","South East","LOC_ID_865","TOWNSVILLE","BROKER_637",37291,-79.51,36.54,-79.3,36.64,36.58,-79.4
"Hanover County","Virginia","South East","LOC_ID_469","NORTH RYDE","BROKER_637",112233,-77.79,37.54,-77.11,38,37.72,-77.45
"Prince William County","Virginia","South East","LOC_ID_127","KANGAROO POINT","BROKER_637",557852,-77.7,38.5,-77.22,38.94,38.69,-77.42
"Mathews County","Virginia","South East","LOC_ID_1450","TRUGANINA","BROKER_809",8617,-76.44,37.3,-76.24,37.52,37.43,-76.34
"Manassas Park city","Virginia","South East","LOC_ID_1144","TAMBORINE MOUNTAIN","BROKER_809",19343,-77.47,38.75,-77.42,38.78,38.77,-77.44
"Page County","Virginia","South East","LOC_ID_841","BLAXLAND","BROKER_809",39073,-95.38,38.42,-78.29,40.9,39.84,-88.12
"Hampton city","Virginia","South East","LOC_ID_439","GREENSLOPES","BROKER_809",125302,-76.45,36.98,-76.27,37.1,37.04,-76.36
"Fairfax County","Virginia","South East","LOC_ID_49","MOUNT DRUITT","BROKER_809",1171396,-77.52,38.63,-77.04,39.05,38.84,-77.25
"Klickitat County","Washington","North West","LOC_ID_1115","BOWEN","BROKER_1960",20922,-121.61,45.6,-119.87,46.04,45.83,-120.99
"Kitsap County","Washington","North West","LOC_ID_248","FAIRY MEADOW","BROKER_1960",263968,-123.01,47.4,-122.47,47.92,47.61,-122.64
"Walla Walla County","Washington","North West","LOC_ID_662","LALOR","BROKER_1982",60842,-119.02,46,-117.99,46.59,46.11,-118.4
"Skamania County","Washington","North West","LOC_ID_1355","SEVENTEEN MILE ROCKS","BROKER_2004",12035,-122.24,45.56,-121.51,46.38,45.75,-121.93
"Mason County","Washington","North West","LOC_ID_374","ERSKINEVILLE","BROKER_2004",163695,-123.5,30.49,-81.77,47.6,40.91,-94.64
"Asotin County","Washington","North West","LOC_ID_1094","LUGARNO","BROKER_2009",22099,-117.47,46,-116.92,46.42,46.33,-117.1
"Thurston County","Washington","North West","LOC_ID_220","ADELAIDE","BROKER_2009",304692,-123.19,42.01,-96.27,47.18,46.04,-117.78
"Grays Harbor County","Washington","North West","LOC_ID_579","HOXTON PARK","BROKER_2031",76851,-124.35,46.79,-123.16,47.53,47.03,-123.74
"Kittitas County","Washington","North West","LOC_ID_745","APPLECROSS","BROKER_2113",48773,-121.42,46.73,-119.93,47.53,47.1,-120.68
"Snohomish County","Washington","North West","LOC_ID_88","LEICHHARDT","BROKER_2113",815421,-122.39,47.77,-121.13,48.29,47.96,-122.13
"Cowlitz County","Washington","North West","LOC_ID_477","MORDIALLOC","BROKER_2141",109605,-123.21,45.86,-122.25,46.38,46.14,-122.85
"King County","Washington","North West","LOC_ID_20","BROADBEACH","BROKER_2141",2084941,-122.52,33.39,-99.99,47.77,47.15,-121.58
"Clallam County","Washington","North West","LOC_ID_578","ELSTERNWICK","BROKER_2166",77161,-124.76,47.87,-122.91,48.39,48.09,-123.65
"Franklin County","Washington","North West","LOC_ID_78","BONDI","BROKER_2166",879548,-119.42,29.59,-69.93,46.73,39.05,-87.39
"Stevens County","Washington","North West","LOC_ID_661","KELMSCOTT","BROKER_2214",61187,-118.36,36.99,-95.74,48.99,45.5,-110.58
"Island County","Washington","North West","LOC_ID_547","BALGOWNIE","BROKER_2232",83590,-122.84,47.9,-122.35,48.4,48.18,-122.57
"Pierce County","Washington","North West","LOC_ID_65","LIDCOMBE","BROKER_2232",953750,-122.83,31.21,-81.99,48.54,45.52,-113.13
"Okanogan County","Washington","North West","LOC_ID_805","MARIBYRNONG","BROKER_2277",41533,-120.83,47.95,-118.83,48.99,48.51,-119.57
"Grant County","Washington","North West","LOC_ID_201","ELLIMINYT","BROKER_2277",334673,-120.03,31.86,-78.98,47.96,41.91,-101.86
"Chelan County","Washington","North West","LOC_ID_580","LAURIETON","BROKER_2298",76593,-121.08,47.26,-119.86,48.51,47.63,-120.41
"Whitman County","Washington","North West","LOC_ID_755","MIDDLE PARK","BROKER_2304",47821,-118.23,46.41,-117.03,47.26,46.92,-117.36
"Spokane County","Washington","North West","LOC_ID_137","NOOSA HEADS","BROKER_2304",516216,-117.82,47.26,-117.04,48.04,47.66,-117.38
"Ferry County","Washington","North West","LOC_ID_1488","NORTH BEACH","BROKER_2325",7606,-118.86,47.85,-118.11,49,48.59,-118.51
"Lewis County","Washington","North West","LOC_ID_378","BALWYN","BROKER_2325",162482,-123.36,35.39,-75.12,46.79,42.65,-96.67
"Pacific County","Washington","North West","LOC_ID_1124","GOROKAN","BROKER_2330",20420,-124.08,46.24,-123.36,46.79,46.53,-123.85
"Yakima County","Washington","North West","LOC_ID_251","PAKENHAM","BROKER_2330",258304,-121.5,46.04,-119.87,46.99,46.49,-120.45
"Wahkiakum County","Washington","North West","LOC_ID_1620","CHELMER","BROKER_2360",4022,-123.72,46.15,-123.21,46.38,46.28,-123.44
"Skagit County","Washington","North West","LOC_ID_431","BUNDALL","BROKER_2360",128909,-122.73,48.29,-120.73,48.65,48.47,-122.25
"Pend Oreille County","Washington","North West","LOC_ID_1292","EDGECLIFF","BROKER_2372",14059,-117.62,48.04,-117.03,48.99,48.4,-117.26
"Whatcom County","Washington","North West","LOC_ID_274","ERMINGTON","BROKER_2372",235544,-123.08,48.63,-120.68,49,48.83,-122.41
"Tucker County","West Virginia","South East","LOC_ID_1515","FERNY GROVE","BROKER_1447",6891,-79.83,38.97,-79.28,39.26,39.11,-79.56
"Doddridge County","West Virginia","South East","LOC_ID_1439","MANNING","BROKER_1543",8893,-80.9,39.09,-80.53,39.44,39.27,-80.71
"Pleasants County","West Virginia","South East","LOC_ID_1494","ROSANNA","BROKER_1549",7481,-81.36,39.26,-81.01,39.47,39.37,-81.18
"Monongalia County","West Virginia","South East","LOC_ID_476","MAYFIELD","BROKER_1603",109853,-80.41,39.43,-79.76,39.72,39.63,-79.99
"Berkeley County","West Virginia","South East","LOC_ID_412","THOMASTOWN","BROKER_1603",138849,-78.21,39.27,-77.83,39.61,39.46,-77.98
"Pocahontas County","West Virginia","South East","LOC_ID_1285","BUDGEWOI","BROKER_1616",14427,-94.91,38.03,-79.61,42.9,40.48,-87.16
"Mingo County","West Virginia","South East","LOC_ID_1028","SINGLETON HEIGHTS","BROKER_1616",24890,-82.41,37.51,-81.81,37.97,37.71,-82.15
"Wirt County","West Virginia","South East","LOC_ID_1572","GEELONG","BROKER_1640",5496,-81.57,38.9,-81.16,39.18,39.03,-81.37
"Braxton County","West Virginia","South East","LOC_ID_1291","DARRA","BROKER_1681",14085,-81.01,38.5,-80.44,38.9,38.69,-80.71
"Brooke County","West Virginia","South East","LOC_ID_1087","FERNY HILLS","BROKER_1681",22225,-80.67,40.16,-80.51,40.39,40.3,-80.59
"Hardy County","West Virginia","South East","LOC_ID_1268","TOUKLEY","BROKER_1702",15128,-79.13,38.76,-78.5,39.22,39.03,-78.87
"Nicholas County","West Virginia","South East","LOC_ID_908","KEILOR DOWNS","BROKER_1702",32600,-84.19,38.08,-80.44,38.55,38.29,-81.3
"Cabell County","West Virginia","South East","LOC_ID_517","NARRABRI","BROKER_1753",93366,-82.5,38.23,-82.05,38.59,38.41,-82.33
"Ohio County","West Virginia","South East","LOC_ID_607","ILUKA","BROKER_1788",71173,-87.13,37.22,-80.51,40.18,39,-83.33
"Ritchie County","West Virginia","South East","LOC_ID_1395","SOUTH GRANVILLE","BROKER_1816",10246,-81.31,39,-80.81,39.38,39.19,-81.07
"Raleigh County","West Virginia","South East","LOC_ID_581","MAWSON LAKES","BROKER_1840",76504,-81.57,37.51,-80.88,37.98,37.76,-81.22
"Greenbrier County","West Virginia","South East","LOC_ID_880","OAKEY","BROKER_1857",35480,-80.89,37.68,-79.96,38.25,37.87,-80.48
"Kanawha County","West Virginia","South East","LOC_ID_339","KANGAROO FLAT","BROKER_1912",181589,-81.91,37.97,-81.22,38.62,38.35,-81.61
"Mineral County","West Virginia","South East","LOC_ID_853","MATRAVILLE","BROKER_2282",38041,-119.04,37.39,-78.67,47.48,41.09,-103.76
"Preston County","West Virginia","South East","LOC_ID_863","SPEARWOOD","BROKER_2367",37336,-79.89,39.2,-79.47,39.72,39.48,-79.66
"Summers County","West Virginia","South East","LOC_ID_1316","WENTWORTH FALLS","BROKER_607",13208,-81.09,37.43,-80.66,37.85,37.66,-80.83
"Wetzel County","West Virginia","South East","LOC_ID_1267","TENTERFIELD","BROKER_607",15191,-80.93,39.42,-80.39,39.72,39.62,-80.72
"Logan County","West Virginia","South East","LOC_ID_409","MORLEY","BROKER_637",141603,-103.57,35.02,-81.63,46.63,39.34,-92.73
"Wood County","West Virginia","South East","LOC_ID_306","MARAYONG","BROKER_809",203006,-95.65,32.55,-81.24,44.68,39.37,-87.48
"Vilas County","Wisconsin","Midwest","LOC_ID_1110","WILLMOT","BROKER_130",21169,-90.04,45.85,-88.93,46.29,46.03,-89.51
"Fond du Lac County","Wisconsin","Midwest","LOC_ID_493","WILLOUGHBY","BROKER_130",103134,-88.88,43.54,-88.16,43.93,43.75,-88.49
"Ashland County","Wisconsin","Midwest","LOC_ID_1262","STRATHPINE","BROKER_137",15302,-90.92,45.98,-90.3,47.07,46.37,-90.73
"Richland County","Wisconsin","Midwest","LOC_ID_682","STANMORE","BROKER_137",57694,-105.23,38.56,-87.9,48.14,44.64,-95.47
"Milwaukee County","Wisconsin","Midwest","LOC_ID_69","WARWICK","BROKER_137",927509,-88.06,42.84,-87.84,43.19,43.03,-87.96
"Shawano County","Wisconsin","Midwest","LOC_ID_804","LUTWYCHE","BROKER_142",42031,-89.22,44.58,-88.24,45.02,44.79,-88.75
"Rock County","Wisconsin","Midwest","LOC_ID_352","THORNTON","BROKER_142",174715,-99.67,42.08,-88.77,43.84,42.83,-91.13
"Oconto County","Wisconsin","Midwest","LOC_ID_844","COBDEN","BROKER_154",38700,-88.67,44.67,-87.76,45.37,44.99,-88.21
"La Crosse County","Wisconsin","Midwest","LOC_ID_448","BRUNSWICK HEADS","BROKER_154",119090,-91.41,43.72,-90.91,44.07,43.86,-91.18
"Langlade County","Wisconsin","Midwest","LOC_ID_1160","JANDAKOT","BROKER_171",18833,-89.42,45.02,-88.64,45.46,45.22,-89.08
"Ozaukee County","Wisconsin","Midwest","LOC_ID_531","MOUNT LAWLEY","BROKER_171",88058,-88.06,43.19,-87.79,43.54,43.33,-87.94
"Trempealeau County","Wisconsin","Midwest","LOC_ID_949","CANBERRA","BROKER_222",29894,-91.59,43.98,-91.15,44.59,44.3,-91.35
"Chippewa County","Wisconsin","Midwest","LOC_ID_451","KAMBAH","BROKER_222",118056,-95.99,44.76,-83.53,46.76,45.5,-89.7
"Pepin County","Wisconsin","Midwest","LOC_ID_446","SEAFORD RISE","BROKER_139",7408,-92.29,44.41,-91.65,44.68,44.57,-92.01
"Green County","Wisconsin","Midwest","LOC_ID_899","KATOOMBA","BROKER_143",49937,-89.83,37.11,-85.35,42.85,41.6,-88.79
"Outagamie County","Wisconsin","Midwest","LOC_ID_73","SECRET HARBOUR","BROKER_143",188154,-88.73,44.24,-88.19,44.59,44.33,-88.4
"Kewaunee County","Wisconsin","Midwest","LOC_ID_1125","GREENWICH","BROKER_247",20328,-87.76,44.32,-87.37,44.67,44.52,-87.59
"Eau Claire County","Wisconsin","Midwest","LOC_ID_498","CHINCHILLA","BROKER_247",101684,-91.64,44.59,-90.92,44.85,44.77,-91.4
"Iowa County","Wisconsin","Midwest","LOC_ID_822","GATESHEAD","BROKER_255",40566,-92.29,41.51,-89.83,43.2,42.39,-91.02
"Dodge County","Wisconsin","Midwest","LOC_ID_356","CARRUM DOWNS","BROKER_255",171574,-96.9,31.92,-82.88,44.19,41.47,-91.14
"Price County","Wisconsin","Midwest","LOC_ID_1334","HIGHLAND PARK","BROKER_262",12465,-90.67,45.38,-90.04,45.98,45.69,-90.38
"Waupaca County","Wisconsin","Midwest","LOC_ID_723","WISHART","BROKER_262",51357,-89.22,44.24,-88.6,44.68,44.44,-88.95
"Brown County","Wisconsin","Midwest","LOC_ID_178","CARINDALE","BROKER_262",395794,-100.18,31.47,-86.08,45.93,41.5,-93.71
"Waushara County","Wisconsin","Midwest","LOC_ID_1021","MANGERTON","BROKER_386",25371,-89.59,43.98,-88.88,44.24,44.1,-89.25
"St. Croix County","Wisconsin","Midwest","LOC_ID_479","PANANIA","BROKER_386",109401,-92.79,44.85,-92.13,45.2,45.02,-92.52
"Florence County","Wisconsin","Midwest","LOC_ID_1630","EDGEWATER","BROKER_419",3775,-88.67,45.71,-88.06,46.01,45.85,-88.34
