"City","STREET","Restaurant","INSPECTION_DATE","GRADE","June","Oct","Yearly_Sales","Apr","Feb","Dec","May","ZIPCODE","Aug","Food_Cost_Per_Month","Nov","Jan","CAMIS","July","Mar","Sep"
"MANHATTAN","VANDERBILT AVE","SUBWAY","2017/07/05","B",474632.64,880421.29,7855212.91,371766.17,607123.05,798987.97,658602.64,10017,765956.69,23139.91,419384.65,809346.84,50045945,432741.38,759265.96,876983.63
"MANHATTAN","VANDERBILT AVE","SUBWAY","2017/07/05","B",888478.81,346541.85,6495961.37,201151.57,591104.87,472845.78,538299.5,10017,400567.34,19921.79,409574.91,682124.24,50045945,829343.53,567843.24,568085.73
"BROOKLYN","LINDEN BOULEVARD","SUBWAY","2017/07/05",,695627.8,435786.12,7582710.49,661088.7,995341.29,733504.5,493786.63,11207,847847.23,17954.49,816508.29,243757.76,41138026,619937.98,773055.65,266468.54
"BROOKLYN","LINDEN BOULEVARD","SUBWAY","2017/07/05",,725504.26,923013.48,7429821.62,307490.96,646607.58,985898.23,237744.82,11207,368296.92,24611.93,456378.55,432101.95,41138026,587568.06,885253.22,873963.59
"STATEN ISLAND","BAY STREET","SUBWAY","2016/07/06","A",356547.42,410758.88,6510019.98,387769.69,841218.99,812581.09,455576.56,10305,258048.04,26629.93,843689.4,324594.6,41195964,650377.36,298586.18,870271.77
"STATEN ISLAND","BAY STREET","SUBWAY","2016/07/06","A",973913.38,616960.35,7041287.24,407985.44,937577.92,750940.47,396551.83,10305,458328.33,28871.52,790045.46,227845.72,41195964,718838.86,556091.65,206207.83
"BRONX","PROSPECT AVE","SUBWAY","2017/07/06","A",298157.35,780035.97,6522181.9,855817.54,443476.69,826917,445605.79,10459,536380.16,20885.57,415058.52,719169.07,50033415,439380.51,336526.66,425656.64
"BROOKLYN","ATLANTIC AVENUE","SUBWAY","2017/07/06","A",859972.07,882906.18,6587840.53,313319.01,370568.29,326060.29,932397.97,11217,581352.55,16928.62,665269.93,388352.41,41612195,660631.33,270460.76,336549.74
"BROOKLYN","CHURCH AVENUE","SUBWAY","2018/07/06","B",689793.98,670789.04,8301033.1,768942.17,368336.09,218115.45,972760.76,11203,801050.75,18530.98,851138.54,787189.65,41388853,631409.31,829374.49,712132.87
"BROOKLYN","CHURCH AVENUE","SUBWAY","2018/07/06","B",249328.58,327997.37,5408798.6,261395.74,504216.5,946489.34,348272.58,11203,496439.06,23282.13,269363.99,333326.28,41388853,413677.24,347713.84,910578.08
"BROOKLYN","CHURCH AVENUE","SUBWAY","2018/07/06","B",678190.42,416407.2,7078324.48,530518.32,495123.34,390273.15,892198.09,11203,221700.55,20070.72,742633.24,593117.22,41388853,811171.18,662553.6,644438.17
"BROOKLYN","4TH AVE","SUBWAY","2016/07/07","A",717256.1,337975.59,7117141.53,315400.9,691235.17,557121.11,841127.57,11220,369524.15,28935.81,426515.46,782740.93,50048214,367349.38,898661.53,812233.64
"QUEENS","ROOSEVELT AVE","SUBWAY","2017/07/07","A",734441.03,867546.76,7100688.98,467366.55,417315.59,459537.42,476236.39,11377,872287.69,15927.64,399043.7,642343.83,50019282,402299.57,401928.15,960342.3
"QUEENS","31ST AVENUE","SUBWAY","2017/07/07","A",529596.35,992359.76,8376575.81,998799.32,476969.52,612816.69,530454.92,11370,859695.06,16035.39,760330.85,514104.59,50034388,682211.43,900028.51,519208.81
"QUEENS","31ST AVENUE","SUBWAY","2017/07/07","A",630620.59,548170.08,6062812.91,318219.11,389969.72,206948.55,980818.57,11370,205020.94,29231.45,963182.82,238036.61,50034388,290852.81,404754.35,886218.76
"QUEENS","ROOSEVELT AVE","SUBWAY","2017/07/07","A",837360.47,247157.01,8155641.53,685638.96,604913.92,770449.52,942963.08,11377,829399.6,15340.92,769324.5,776155.17,50019282,754286.67,578185.96,359806.67
"MANHATTAN","2ND AVE","SUBWAY","2018/07/09","A",751397.47,583249.68,8020073.07,658393.45,460449.9,911144.42,596611.67,10028,891539.06,15283.11,793960,501385.57,50038715,781808.13,822630.7,267503.02
"MANHATTAN","2ND AVE","SUBWAY","2018/07/09","A",813358.29,725607.89,7912348.67,638738.73,826734.08,315854.63,687145.59,10028,993226.57,24857.44,268314.54,224163.16,50038715,870343.55,556124.82,992736.82
"QUEENS","UNION TPKE","SUBWAY","2016/08/01","A",724756.05,649176.46,8322246.75,464633.46,921323.05,987818.44,709577.2,11004,490341.8,22560.32,548442.54,647611.15,50012652,988913.21,982365.86,207287.53
"STATEN ISLAND","FERRY TERMINAL DR","SUBWAY & CARVEL","2018/08/01",,385865.52,337090.64,7766869.89,445988.34,460515.73,795071.84,959843.03,10301,467891.87,26697.52,530002.72,958764.78,50040819,997751.34,825531.79,602552.29
"MANHATTAN","WEST   43 STREET","SUBWAY","2018/08/01","A",485090.08,292463.06,5797495.37,200477.72,453166.42,849127.02,273430.36,10036,470925.36,25941.98,558772.88,382206.89,41078147,910364.19,226776.62,694694.77
"QUEENS","STRATTON ST","SUBWAY AND JUICE","2018/08/01","A",579299.25,243352.19,7183450.66,588251.79,998346.56,975246.99,402589.93,11354,778032.3,26031.77,517440.76,682924.06,50078408,628490.26,279798.55,509678.02
"STATEN ISLAND","FERRY TERMINAL DR","SUBWAY & CARVEL","2018/08/01",,324709.04,208112.81,6791894.08,233480.59,405339.44,782527.22,930815.39,10301,642086.9,27667.01,933236.18,878462.2,50040819,286423.9,527349.05,639351.36
"STATEN ISLAND","FERRY TERMINAL DR","SUBWAY & CARVEL","2018/08/01",,878599.1,639885.08,7524708.11,482000.35,244668.14,953357.38,642306.51,10301,913904.64,26849.03,669938.86,616326.05,50040819,373371.19,634631.3,475719.51
"QUEENS","STRATTON ST","SUBWAY AND JUICE","2018/08/01","A",377212.57,881974.19,6491381.73,616263.52,854227.1,281826.24,563081.29,11354,666536.02,24330.8,593280.87,412787.47,50078408,313281.23,557459.69,373451.54
"MANHATTAN","WEST   43 STREET","SUBWAY","2018/08/01","A",587696.13,505762.39,6709117.36,814265.33,337178.52,337100.21,811795.56,10036,985995.94,29732.61,568355.04,466793.58,41078147,676394.5,245823.14,371957.02
"MANHATTAN","JOHN ST","SUBWAY, CARVEL","2015/08/10","A",857326.63,419596.51,7713366.66,669905.64,968311.23,255709.91,380363.63,10038,853876.35,25040.31,535487.53,783955.13,50002228,534909.93,671149.18,782774.99
"MANHATTAN","CHURCH STREET","SUBWAY","2016/08/10","A",583687.4,340070.97,6335432.15,576752.61,613343.86,687215.76,201841.24,10007,795826.89,17462.66,480767.93,586988.32,41559193,339664.48,446805.47,682467.22
"MANHATTAN","CHURCH STREET","SUBWAY","2016/08/10","A",713515.28,657605.81,7294374.27,352373.43,882757.34,969255.62,249411.42,10007,218707.25,27429.02,836666.03,970283.65,41559193,558180.49,489913.94,395704.01
"BROOKLYN","4TH AVE","SUBWAY","2017/08/10","A",839674.51,388838.25,6926810.7,885975.98,500482.64,349765.52,616116.83,11209,577243.75,27310.26,311040.98,709054.39,50033999,703101.61,506644.74,538871.5
"BROOKLYN","4TH AVE","SUBWAY","2017/08/10","A",290157.44,664900.09,7315264.55,545986.75,389708.33,306362.81,698480.1,11209,769109.76,19537.83,918998.95,740906.06,50033999,655984.32,755987.43,578682.51
"QUEENS","ATLANTIC AVE","SUBWAY","2018/08/10","A",565799.81,979113.58,7355855.04,587360.23,815476.72,239546.45,701248.64,11416,269607.04,20113.85,647669.35,247387.47,50079898,777601.81,958645.64,566398.3
"QUEENS","ATLANTIC AVE","SUBWAY","2018/08/10","A",479008.51,934804.4,5923681.36,483813.39,659627.56,306529.75,862990.14,11416,503835.21,22277.89,225691.14,216350.81,50079898,204803.68,223985.18,822241.59
"BRONX","WHITE PLAINS ROAD","SUBWAY","2016/08/11","A",872656.15,780389.87,6914889.63,496454.72,594945.89,946964.22,321977.71,10467,462983.33,16959.98,652683.38,251654.52,41351748,646119.15,576635.08,311425.61
"QUEENS","LIBERTY AVE","SUBWAY","2018/08/11","A",696803.44,359801.77,6274676.68,822115.25,986019.29,578059.2,282285.03,11435,540775.78,17260.87,527553.62,209352.68,50017187,211541.51,555058.18,505310.93
"QUEENS","LIBERTY AVE","SUBWAY","2018/08/11",,587989.88,891355.99,7616999.4,777493.15,749835.62,582273.5,680022.63,11435,341243.8,27666.06,605825.62,394740.07,50017187,801721.38,399198.36,805299.4
"MANHATTAN","2ND AVE","SUBWAY","2016/08/12","A",585668.56,503377.21,7453731.71,609562.48,755266.03,704699.88,214737.63,10017,251111.76,21014.91,933385.65,537402.18,50038716,788573.73,779694.69,790251.91
"QUEENS","ROCKAWAY BLVD","SUBWAY","2016/08/12",,994610.44,268529.34,6986877.24,497920.36,414221.66,541448.9,833810.13,11417,452521.25,17026.06,998519.53,270949.29,50018405,274198.79,799440.81,640706.74
"MANHATTAN","EAST HOUSTON STREET","SUBWAY","2016/08/12","A",314453.59,831753.91,7399198.73,683024.14,895158.12,781194.38,489186.48,10002,635683.09,17149.41,985761.12,459360.78,40958032,285815.62,210332.48,827475.02
"MANHATTAN","EAST HOUSTON STREET","SUBWAY","2016/08/12","A",939069.44,492169.58,6494455.87,417832.78,478331.25,874510.76,437037.25,10002,590015.08,18337.31,517302.9,241406.68,40958032,743251.66,342988.31,420540.18
"QUEENS","ROCKAWAY BLVD","SUBWAY","2016/08/12","A",235093.49,852657.65,7221163.42,457298.02,836339.81,935741.04,908569.52,11417,708680.4,23553.75,463971.61,491636.98,50018405,531509.58,565259.53,234405.79
"MANHATTAN","LEXINGTON AVE","SUBWAY","2015/08/13",,498123.39,395744.85,5676702.07,673141.57,524062.39,632782.21,772009.03,10035,271336.14,18300.61,477187.69,213361.23,50004411,355635.06,434933.21,428385.3
"MANHATTAN","LEXINGTON AVE","SUBWAY","2015/08/13",,261083.26,488627.38,6459474.11,441036.35,536871.42,839780.73,468454.35,10035,784845.72,16868.96,918042.52,615449.53,50004411,312143.63,317167.31,475971.91
"MANHATTAN","LEXINGTON AVE","SUBWAY","2015/08/13",,341720.3,475764.47,6314329.51,874175.63,415662.43,570209.75,358921.38,10035,576672.22,23644.82,362038.9,856443.02,50004411,956971.47,259686.94,266063
"MANHATTAN","LEXINGTON AVE","SUBWAY","2015/08/13",,967799.2,657886.06,7036979.79,279584.33,611559.17,432921.64,424368.69,10035,202147.19,26569.22,210030.5,885125.34,50004411,872471.66,867404.2,625681.81
"MANHATTAN","LEXINGTON AVE","SUBWAY","2015/08/13",,936091.51,816584.92,7698072.21,424167.63,450819.48,886547.93,344245.55,10035,468833.81,17177.18,648447.97,591865.52,50004411,911414.21,906042.6,313011.08
"QUEENS","LIBERTY AVE","SUBWAY","2018/08/13","A",735321.57,940520.85,7470006.65,330603.09,452576.45,575037.06,674674.19,11419,265547.27,17082.65,946673.23,564250.82,50002588,994345.52,558931.1,431525.5
"MANHATTAN","SAINT NICHOLAS AVE","SUBWAY","2015/08/14","A",800415.35,772336.07,7805400.6,986802.18,863418.61,661118.49,706140.96,10033,302149.36,26778.35,629798.11,790346.24,50012567,213406.15,789274.19,290194.89
"MANHATTAN","SAINT NICHOLAS AVE","SUBWAY","2015/08/14","A",778618.35,848103.81,6722881.17,385482.88,383162.39,292950.07,494221.58,10033,971742.75,25918.85,733317.88,260788.14,50012567,561186.27,428892.02,584415.03
"BRONX","3RD AVE","SUBWAY","2017/08/14","A",575076.73,946069.53,6938690.49,921843.6,396416.32,452798.9,261821.23,10451,618764.65,22766.79,831926.1,271632.82,50067813,230364.42,441981.51,989994.68
"MANHATTAN","BROADWAY","SUBWAY","2017/08/14","A",555548.57,768491.89,7086056.24,618551.2,614160.53,371610.61,606055.71,10032,241815.69,17733.33,962271.81,544626.8,50011485,604942.93,441113.82,756866.68
"BRONX","3RD AVE","SUBWAY","2017/08/14","A",927992.03,650937.4,7374428.66,541280.45,555377.13,472042.6,245688.63,10451,836898.66,29024.89,746249.24,422665.46,50067813,620754.82,362485.14,992057.1
"MANHATTAN","BROADWAY","SUBWAY","2017/08/14","A",230673.46,243462.94,5827917.54,676900.27,406519.25,285313.23,218882.03,10032,864257.97,24346.39,966561.57,397734.52,50011485,563197.7,314985.7,659428.9
"QUEENS","KISSENA BOULEVARD","SUBWAY","2017/08/14","A",567415.92,517565.48,7603809.5,612754.21,902681,204207.3,668085.78,11367,964129.46,21812.79,842217.22,441645.62,40827907,994771.98,440974.55,447360.98
"STATEN ISLAND","FERRY TERMINAL DR","SUBWAY & CARVEL","2018/08/14","B",336471.61,800410.31,6881741.77,529868.41,252701.43,722782.57,710419.1,10301,823388.24,15194.09,385965.14,604301.76,50040819,526154.76,637140.29,552138.15
"STATEN ISLAND","FERRY TERMINAL DR","SUBWAY & CARVEL","2018/08/14","B",318967.13,888518.34,7992270.49,624757.96,876381.38,845933.86,410739.02,10301,353034.01,21939.51,790582.55,337646.63,50040819,986861.89,917101.97,641745.75
"STATEN ISLAND","FERRY TERMINAL DR","SUBWAY & CARVEL","2018/08/14","B",405467.42,227074.71,6249732.06,888352.74,428327.83,594194.94,478272.83,10301,716345,16546.27,818552.07,356795.18,50040819,559490.09,299796.05,477063.2
"BRONX","EASTCHESTER RD","SUBWAY","2016/08/15","A",949274.84,474192.21,8675972.95,228507.54,800135.77,975045.12,304247.43,10461,514437.17,28668.08,790234.17,858209.11,50037363,941563.37,949834.6,890291.62
"BRONX","EASTCHESTER RD","SUBWAY","2016/08/15","A",990198.12,574124.94,6846928.45,922304.24,266895.73,524170.87,965534.51,10461,214318.83,15957.73,432544.26,407226.44,50037363,329178.1,627382.01,593050.4
"MANHATTAN","BROADWAY","SUBWAY","2017/08/15",,760679.91,568934.52,8004779.37,790062.28,250993.31,811948.55,823356.26,10006,770781.83,24216.51,281422.63,338920.58,50047631,915623.67,849942.38,842113.45
"MANHATTAN","7TH AVE","SUBWAY","2017/08/15",,395248.16,932797.8,7264885.27,604156.93,835141.21,719024.28,894813.84,10011,767696.15,17454.36,353750.21,348950.93,50067267,626977.85,324224.43,462103.48
"MANHATTAN","BROADWAY","SUBWAY","2017/08/15",,320469.11,558002.96,6982643.39,940801.17,202473.47,729714.7,482911.98,10006,644005.29,16971.62,903803.86,354150.16,50047631,530024.91,994377.06,321908.72
"MANHATTAN","7TH AVE","SUBWAY","2017/08/15","A",998300.73,841662.71,8646250.59,658255.67,582616.54,526943.2,439821.76,10011,932185.11,18704.43,985220.52,677695.26,50067267,903390.27,710950.11,389208.71
"MANHATTAN","7TH AVE","SUBWAY","2017/08/15","A",286176.76,511594.98,5536374.99,221217.37,704813.38,354391.32,408625.68,10011,225552.67,29090.52,573114.26,386605.91,50067267,869464.68,243862.36,750955.62
"MANHATTAN","BROADWAY","SUBWAY","2017/08/15",,293890.39,306276.87,6290120.78,202928.37,687580.68,478347.88,752632.47,10006,736024.62,27667.94,619457.74,903630.35,50047631,462157.53,607084.67,240109.21
"MANHATTAN","PARK AVE","SUBWAY","2018/08/16","A",216695.48,999461.89,6726016.89,955755.1,764507.16,421495.06,561127.77,10035,444608.53,26537.49,235940.28,373803.84,50013182,286654.02,809791.23,656176.53
"MANHATTAN","PARK AVE","SUBWAY","2018/08/16","A",894979.71,434384.42,8315731.02,850483.23,940068.77,797521.01,986501.91,10035,602413.46,27655.56,418423.85,504484.57,50013182,235586.25,984749.29,666134.55
"MANHATTAN","W 17TH ST","SUBWAY","2015/08/17","A",715743.6,587404.46,8141144.84,599341.28,889784.13,575031.33,879642.03,10011,442599.7,22731.38,692322.76,828010.39,50036964,741884.05,233046.41,956334.7
"QUEENS","CORONA AVENUE","SUBWAY","2015/08/17","A",306184.26,474715.23,7203386.01,422397.12,754457.44,853072.15,800940.48,11368,427322.54,29046.35,869583.42,756889.7,41007188,586751.46,590055.82,361016.39
"QUEENS","CORONA AVENUE","SUBWAY","2015/08/17","A",843359.89,600011.74,7902914.98,703210.61,482941.12,813859.8,868744.34,11368,350780.78,22235.84,633160.96,621867.75,41007188,371172.26,894863.61,718942.12
"MANHATTAN","W 17TH ST","SUBWAY","2015/08/17","A",621771.73,289040.81,6953733.43,948902.77,627264.24,562395.22,642536.01,10011,470902.26,26988.83,999282.16,451941.18,50036964,732033.38,360450.69,247212.98
"MANHATTAN","W 17TH ST","SUBWAY","2015/08/17","A",508114.02,595366.2,6336759.83,857747.57,490010.69,239687.17,474724.52,10011,304531.75,24129.64,463928.59,650213.27,50036964,227973.4,977840.5,546622.15
"QUEENS","CORONA AVENUE","SUBWAY","2015/08/17","A",207845.77,662347.16,7169370.63,765024.37,668213.47,560171.35,683240.98,11368,634653.78,20973.03,205886.09,958983.04,41007188,806565.14,395544.66,620894.82
"MANHATTAN","3 AVENUE","SUBWAY","2017/08/17",,441728.18,971665.05,6766154.45,225656.04,271194.51,355213.1,939766.67,10017,871502.62,22783.01,408375.89,750477.81,41491097,532707.04,722349.36,275518.18
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/08/17","A",832103.52,675535.2,8201686.35,572720.83,471189.34,548835.59,706706.87,11225,692839.26,19364.78,969833.21,412288.27,50007655,900670.23,737498.8,681465.23
"MANHATTAN","3 AVENUE","SUBWAY","2017/08/17",,648507.26,396792.74,7007919.09,273357.34,238413,662074.04,241901.13,10017,766891.57,15940.62,639200.62,872210.65,41491097,865542.84,770178.67,632849.23
"MANHATTAN","3 AVENUE","SUBWAY","2017/08/17",,726405.39,935254.28,7507271.82,646407.84,696009.57,274620.91,339815.44,10017,880024.13,16265.49,596963.13,381114.63,41491097,342456.05,730836.4,957364.05
"MANHATTAN","3 AVENUE","SUBWAY","2017/08/17",,386886.1,782387.89,7728917.16,550416.07,506243.2,705623.77,808172.12,10017,622395.92,27471.68,833973.4,281321.28,41491097,726256.21,609256.65,915984.55
"BROOKLYN","NOSTRAND AVE","SUBWAY","2017/08/17","A",385063.52,521110.46,6757246.25,351973.75,717925.7,577777.09,541017.41,11225,371971.32,15858.62,938264.03,606119.81,50007655,644045.5,577807.82,524169.84
"MANHATTAN","BROADWAY","SUBWAY","2018/08/17","A",378954.13,576606.61,6310324.78,309131.02,670486.47,640460.34,814981.2,10025,257080.75,23742.42,770395.9,316877.93,40539022,510875.9,623039.55,441434.98
"MANHATTAN","LEXINGTON AVENUE","SUBWAY","2018/08/17","A",750355.09,745910.48,7670087.5,514479.37,329498.35,905261.33,451493.36,10128,806277.81,20481.65,327761.97,907595.49,41272215,899316.81,200682.04,831455.4
"MANHATTAN","PENN PLAZA","SUBWAY","2015/08/18","B",566551.18,497607.68,7460813.03,558951.06,795544.33,292974.61,630858.32,10119,840655.65,22411.42,990999.14,582628.6,41081943,712886.12,413915.12,577241.22
"MANHATTAN","PENN PLAZA","SUBWAY","2015/08/18","B",949172.87,671991.03,6607640.23,540213.5,800719.5,287332,365884.29,10119,404407.14,17639.97,208676.47,266560.13,41081943,524260.48,903503.33,684919.49
"MANHATTAN","PENN PLAZA","SUBWAY","2015/08/18","B",944118.73,885463.05,8250914.9,950947.7,946475.74,503533.96,444533.05,10119,234089.79,29381.17,887872.39,475310.49,41081943,582943.43,922446.02,473180.55
"BRONX","JEROME AVE","SUBWAY","2017/08/18",,233029.16,399029.63,6743802.76,764937.17,560692.08,256395.4,453140.53,10453,831048.86,29226.1,905274.95,209610.98,50067033,916357.21,342364.53,871922.26
"MANHATTAN","COLUMBUS AVENUE","SUBWAY","2017/08/18",,545696.36,853621.27,7141585.53,387750.45,415094.22,359542.62,817892.74,10025,716279.08,24795.8,203611.01,989733.18,41293886,819444.77,340220.55,692699.28
"BRONX","EAST 174 STREET","SUBWAY","2017/08/18","A",871060.43,447700.25,7186942.76,709994.89,734204.41,823029.07,205229.75,10460,491180.29,18216.31,408341.63,367381.93,41235890,933892.79,505245.74,689681.58
"BRONX","EAST 174 STREET","SUBWAY","2017/08/18",,502305.19,963184.2,8206645.61,796266.59,913295.71,615794.22,605247.36,10460,800231.74,22449.29,514788.01,868329.87,41235890,606209.8,542109.4,478883.52
"MANHATTAN","COLUMBUS AVENUE","SUBWAY","2017/08/18",,629070.99,514340.29,5976820.67,426656.55,403514.27,692614.59,403392.39,10025,511662.16,18992.62,378719.85,682876.41,41293886,724604.52,308094.64,301274.01
"MANHATTAN","COLUMBUS AVENUE","SUBWAY","2017/08/18",,330166.78,875666.31,8446816.83,291588.36,683410.83,452949.79,761386.64,10025,526677.79,16651.26,884624.35,999966.19,41293886,966032.51,749955.8,924391.48
"MANHATTAN","COLUMBUS AVENUE","SUBWAY","2017/08/18",,677488.16,541857.25,6998978.73,356290.09,777563.99,203209.27,678786.49,10025,603888.36,29951.69,317015.46,563481.21,41293886,695043.06,994921.4,589433.99
"BRONX","JEROME AVE","SUBWAY","2017/08/18",,887568.87,642800.72,7439820.85,996854.7,638804.78,449762.77,956536.76,10453,801000.5,19846.66,624899.62,434884.59,50067033,410984.05,341039.1,254684.39
"MANHATTAN","DELANCY STREET","SUBWAY","2015/08/19","A",582704.2,968996.83,7644205.23,964334.31,870216.94,282167.44,801029.51,0,545431.2,19793.89,306603.14,562333.06,41490874,473700.65,911269.53,375418.42
"MANHATTAN","DELANCY STREET","SUBWAY","2015/08/19","A",950351.34,510659.17,6273220.55,789471.76,206126.57,570843.43,342603.38,0,320409.31,19233.73,831499.62,697788.74,41490874,364335.84,342818.38,346313.01
"MANHATTAN","DELANCY STREET","SUBWAY","2015/08/19","A",441917.02,583793.55,7801244.47,413686.51,755252.8,575508.47,369479.1,0,977056.33,25641.48,789974.74,592872.99,41490874,936601.44,733891.33,631210.19
"QUEENS","BROADWAY","SUBWAY","2016/08/19","A",504333.94,836160.11,7679474.8,709972.1,666905.79,705895.65,500252.46,11373,327844.98,20452.07,585732.48,485538.4,50038483,980494.23,713259.83,663084.83
"QUEENS","BROADWAY","SUBWAY","2016/08/19","A",696744.43,643323.17,6820813.42,591183.98,841921.52,426261.46,458533.1,11373,510209.61,17163.06,991909.58,210147.31,50038483,226865.02,840079.5,383634.74
