Account.CUSTOM2,Account.CUSTOM3,Account_SALES_REP,Account_CITY,Account_STATE,ActivityDate,ACCOUNT_ID,Account_CUSTOMER_SITE,Account_REGION,ActivityType,Account_COUNTRY,Account_POSTAL_CODE,Account_CUSTOMER,Week,Account_CUSTOM1,Activities,Account_LAT,Account_LONG,Offset,ExpertHours
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/12/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,9/1/16,SMALL,1,35.86845,-95.8278,5356800,2
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/12/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,9/1/16,SMALL,7,35.86845,-95.8278,5356800,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/11/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,8/1/16,SMALL,3,35.86845,-95.8278,8035200,15
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/11/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,8/1/16,SMALL,6,35.86845,-95.8278,8035200,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/10/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,7/1/16,SMALL,3,35.86845,-95.8278,10713600,2
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/10/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,7/1/16,SMALL,10,35.86845,-95.8278,10713600,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/09/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,6/1/16,SMALL,6,35.86845,-95.8278,13305600,17
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/09/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,6/1/16,SMALL,1,35.86845,-95.8278,13305600,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/08/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,5/1/16,SMALL,5,35.86845,-95.8278,15984000,15
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/08/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,5/1/16,SMALL,3,35.86845,-95.8278,15984000,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/07/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,4/1/16,SMALL,3,35.86845,-95.8278,18576000,6
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/07/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,4/1/16,SMALL,3,35.86845,-95.8278,18576000,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/06/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,3/1/16,SMALL,1,35.86845,-95.8278,21254400,14
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/06/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,3/1/16,SMALL,2,35.86845,-95.8278,21254400,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,28/05/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,2/1/16,SMALL,1,35.86845,-95.8278,23760000,17
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,28/05/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,2/1/16,SMALL,9,35.86845,-95.8278,23760000,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/04/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,1/1/16,SMALL,7,35.86845,-95.8278,26438400,18
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/04/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,1/1/16,SMALL,5,35.86845,-95.8278,26438400,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/03/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,12/1/15,SMALL,7,35.86845,-95.8278,29116800,19
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,27/03/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,12/1/15,SMALL,10,35.86845,-95.8278,29116800,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,25/02/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,11/1/15,SMALL,4,35.86845,-95.8278,31708800,11
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,25/02/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,11/1/15,SMALL,4,35.86845,-95.8278,31708800,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,25/01/2019,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,10/1/15,SMALL,0,35.86845,-95.8278,34387200,14
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,25/01/2019,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,10/1/15,SMALL,0,35.86845,-95.8278,34387200,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/12/2018,A0102,Sure Store - Tulsa,Central,Visit,United States,74101,Sure Store,9/1/15,SMALL,2,35.86845,-95.8278,36979200,0
Negative Growth over 20%,LOW MIX,Fred Dials,Bixby,OK,26/12/2018,A0102,Sure Store - Tulsa,Central,Email/Phone,United States,74101,Sure Store,9/1/15,SMALL,4,35.86845,-95.8278,36979200,5
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/02/2020,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,11/1/16,MEDIUM,5,40.7561,-73.9902,86400,2
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/02/2020,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,11/1/16,MEDIUM,1,40.7561,-73.9902,86400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/02/2020,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,11/1/16,MEDIUM,4,40.7561,-73.9902,86400,1
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/02/2020,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,11/1/16,MEDIUM,8,40.7561,-73.9902,86400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/01/2020,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,10/1/16,MEDIUM,1,40.7561,-73.9902,2764800,13
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/01/2020,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,10/1/16,MEDIUM,3,40.7561,-73.9902,2764800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/01/2020,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,10/1/16,MEDIUM,0,40.7561,-73.9902,2764800,11
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/01/2020,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,10/1/16,MEDIUM,6,40.7561,-73.9902,2764800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/12/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,9/1/16,MEDIUM,3,40.7561,-73.9902,5356800,15
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/12/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,9/1/16,MEDIUM,0,40.7561,-73.9902,5356800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/12/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,9/1/16,MEDIUM,7,40.7561,-73.9902,5356800,7
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/12/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,9/1/16,MEDIUM,11,40.7561,-73.9902,5356800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/11/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,8/1/16,MEDIUM,2,40.7561,-73.9902,8035200,20
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/11/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,8/1/16,MEDIUM,11,40.7561,-73.9902,8035200,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/11/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,8/1/16,MEDIUM,6,40.7561,-73.9902,8035200,6
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/11/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,8/1/16,MEDIUM,1,40.7561,-73.9902,8035200,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/10/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,7/1/16,MEDIUM,0,40.7561,-73.9902,10713600,18
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/10/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,7/1/16,MEDIUM,10,40.7561,-73.9902,10713600,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/10/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,7/1/16,MEDIUM,0,40.7561,-73.9902,10713600,2
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/10/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,7/1/16,MEDIUM,5,40.7561,-73.9902,10713600,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/09/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,6/1/16,MEDIUM,5,40.7561,-73.9902,13305600,14
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/09/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,6/1/16,MEDIUM,8,40.7561,-73.9902,13305600,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/09/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,6/1/16,MEDIUM,6,40.7561,-73.9902,13305600,12
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/09/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,6/1/16,MEDIUM,8,40.7561,-73.9902,13305600,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/08/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,5/1/16,MEDIUM,3,40.7561,-73.9902,15984000,17
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/08/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,5/1/16,MEDIUM,12,40.7561,-73.9902,15984000,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/08/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,5/1/16,MEDIUM,4,40.7561,-73.9902,15984000,7
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/08/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,5/1/16,MEDIUM,7,40.7561,-73.9902,15984000,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/07/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,4/1/16,MEDIUM,0,40.7561,-73.9902,18576000,13
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/07/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,4/1/16,MEDIUM,12,40.7561,-73.9902,18576000,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/07/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,4/1/16,MEDIUM,7,40.7561,-73.9902,18576000,3
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/07/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,4/1/16,MEDIUM,0,40.7561,-73.9902,18576000,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/06/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,3/1/16,MEDIUM,3,40.7561,-73.9902,21254400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/06/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,3/1/16,MEDIUM,1,40.7561,-73.9902,21254400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/06/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,3/1/16,MEDIUM,2,40.7561,-73.9902,21254400,16
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/06/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,3/1/16,MEDIUM,6,40.7561,-73.9902,21254400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,28/05/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,2/1/16,MEDIUM,1,40.7561,-73.9902,23760000,4
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,28/05/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,2/1/16,MEDIUM,8,40.7561,-73.9902,23760000,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,28/05/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,2/1/16,MEDIUM,1,40.7561,-73.9902,23760000,9
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,28/05/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,2/1/16,MEDIUM,5,40.7561,-73.9902,23760000,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/04/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,1/1/16,MEDIUM,5,40.7561,-73.9902,26438400,17
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/04/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,1/1/16,MEDIUM,11,40.7561,-73.9902,26438400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/04/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,1/1/16,MEDIUM,7,40.7561,-73.9902,26438400,17
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/04/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,1/1/16,MEDIUM,8,40.7561,-73.9902,26438400,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/03/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,12/1/15,MEDIUM,0,40.7561,-73.9902,29116800,16
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/03/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,12/1/15,MEDIUM,5,40.7561,-73.9902,29116800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/03/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,12/1/15,MEDIUM,1,40.7561,-73.9902,29116800,15
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,27/03/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,12/1/15,MEDIUM,5,40.7561,-73.9902,29116800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/02/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,11/1/15,MEDIUM,0,40.7561,-73.9902,31708800,5
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/02/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,11/1/15,MEDIUM,11,40.7561,-73.9902,31708800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/02/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,11/1/15,MEDIUM,4,40.7561,-73.9902,31708800,8
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/02/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,11/1/15,MEDIUM,5,40.7561,-73.9902,31708800,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/01/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,10/1/15,MEDIUM,1,40.7561,-73.9902,34387200,6
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/01/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,10/1/15,MEDIUM,4,40.7561,-73.9902,34387200,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/01/2019,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,10/1/15,MEDIUM,7,40.7561,-73.9902,34387200,12
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,25/01/2019,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,10/1/15,MEDIUM,11,40.7561,-73.9902,34387200,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/12/2018,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,9/1/15,MEDIUM,4,40.7561,-73.9902,36979200,18
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/12/2018,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,9/1/15,MEDIUM,4,40.7561,-73.9902,36979200,0
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/12/2018,A0103,Sure Store - New York,East,Email/Phone,United States,10001,Sure Store,9/1/15,MEDIUM,0,40.7561,-73.9902,36979200,19
20% Positive Growth,POPULAR + NO P4,John Central,New York,NY,26/12/2018,A0103,Sure Store - New York,East,Visit,United States,10001,Sure Store,9/1/15,MEDIUM,11,40.7561,-73.9902,36979200,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/02/2020,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,11/1/16,MEDIUM,1,44.0211,-92.4932,86400,13
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/02/2020,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,11/1/16,MEDIUM,6,44.0211,-92.4932,86400,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/02/2020,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,11/1/16,MEDIUM,0,44.0211,-92.4932,86400,4
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/02/2020,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,11/1/16,MEDIUM,7,44.0211,-92.4932,86400,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/02/2020,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,11/1/16,MEDIUM,0,44.0211,-92.4932,86400,12
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/02/2020,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,11/1/16,MEDIUM,3,44.0211,-92.4932,86400,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/01/2020,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,10/1/16,MEDIUM,7,44.0211,-92.4932,2764800,20
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/01/2020,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,10/1/16,MEDIUM,1,44.0211,-92.4932,2764800,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/01/2020,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,10/1/16,MEDIUM,2,44.0211,-92.4932,2764800,2
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/01/2020,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,10/1/16,MEDIUM,2,44.0211,-92.4932,2764800,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/01/2020,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,10/1/16,MEDIUM,2,44.0211,-92.4932,2764800,20
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/01/2020,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,10/1/16,MEDIUM,12,44.0211,-92.4932,2764800,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,27/12/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,9/1/16,MEDIUM,3,44.0211,-92.4932,5356800,19
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,27/12/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,9/1/16,MEDIUM,3,44.0211,-92.4932,5356800,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,27/12/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,9/1/16,MEDIUM,3,44.0211,-92.4932,5356800,6
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,27/12/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,9/1/16,MEDIUM,3,44.0211,-92.4932,5356800,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,27/12/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,9/1/16,MEDIUM,7,44.0211,-92.4932,5356800,16
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,27/12/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,9/1/16,MEDIUM,10,44.0211,-92.4932,5356800,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/11/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,8/1/16,MEDIUM,4,44.0211,-92.4932,8035200,19
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/11/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,8/1/16,MEDIUM,2,44.0211,-92.4932,8035200,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/11/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,8/1/16,MEDIUM,7,44.0211,-92.4932,8035200,13
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/11/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,8/1/16,MEDIUM,3,44.0211,-92.4932,8035200,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/11/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,8/1/16,MEDIUM,3,44.0211,-92.4932,8035200,12
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/11/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,8/1/16,MEDIUM,11,44.0211,-92.4932,8035200,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/10/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,7/1/16,MEDIUM,2,44.0211,-92.4932,10713600,13
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/10/2019,A0104,Sure Store - Olmsted,Central,Visit,United States,62970,Sure Store,7/1/16,MEDIUM,12,44.0211,-92.4932,10713600,0
-10 to -20% Negative Growth,POPULAR + NO P4,John Central,Rochester,MN,26/10/2019,A0104,Sure Store - Olmsted,Central,Email/Phone,United States,62970,Sure Store,7/1/16,MEDIUM,1,44.0211,-92.4932,10713600,0
