"ArticleVersion.IsVisibleInApp","ArticleVersion.DataCategory.DataCategoryGroupName","ArticleVersion.IsVisibleInPrm","LastPublishedDate","ArticleVersion.DataCategory.DataCategoryName","CreatedById","ArticleNumber","ArticleVersion.CreatedDate","ArticleVersion.IsVisibleInCsp","ChannelList","ViewStat.Channel","IsDraft","ArticleVersion.IsVisibleInPkb","ArticleVersion.OwnerId","User.Name","ArticleVersion.VersionNumber","ArticleVersion.Id","VoteStat.Channel","ArticleVersion.IsLatestVersion","ArticleVersion.CreatedById","ArticleVersion.Title","FirstPublishedDate","CreatedDate","ArticleVersion.PublishStatus","Id","LastModifiedById","VoteStat.NormalizedScore","ViewStat.ViewCount","ViewStat.NormalizedScore","CaseAssociationCount"
"true",,"true","2019-04-05T23:34:00.000Z",,"005B0000003JK1iIAG","1096","2019-03-25T22:34:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa15MAA","Mobile Site","true","005B0000003JK1iIAG","Home","2019-03-30T22:34:00.000Z","2019-03-25T22:34:00.000Z","Online","a4CB00000000F1fMAE","005B0000003JK1iIAG",3.285,50,2.126,1
"true",,"true","2019-02-05T16:12:33.000Z",,"005B0000003JK1iIAG","1097","2019-02-01T16:12:33.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa16MAA","App","true","005B0000003JK1iIAG","Books","2019-02-03T16:12:33.000Z","2019-02-01T16:12:33.000Z","Online","a4CB00000000F1gMAE","005B0000003JK1iIAG",8.906,4,7.238,5
,,,"2019-02-25T21:06:48.000Z",,"005B0000003JK1iIAG","1098",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-02-21T21:06:48.000Z","2019-02-14T21:06:48.000Z",,"a4CB00000000F1hMAE","005B0000003JK1iIAG",7.124,99,9.328,5
"true",,"true","2018-11-30T07:00:00.000Z",,"005B0000003JK1iIAG","1347","2018-11-20T07:00:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa58MAA","Desktop Site","true","005B0000003JK1iIAG","Tools","2018-11-27T07:00:00.000Z","2018-11-20T07:00:00.000Z","Online","a4CB00000000F5iMAE","005B0000003JK1iIAG",7.749,100,7.055,2
,,,"2017-08-05T08:00:00.000Z",,"005B0000003JK1iIAG","1348",,,,"App","true",,,,,,"Mobile Site",,,,"2017-08-01T08:00:00.000Z","2017-07-30T08:00:00.000Z",,"a4CB00000000F5jMAE","005B0000003JK1iIAG",8.745,51,9.542,5
,,,"2018-08-21T07:00:00.000Z",,"005B0000003JK1iIAG","1349",,,,"Desktop Site","true",,,,,,"App",,,,"2018-08-15T07:00:00.000Z","2018-08-10T07:00:00.000Z",,"a4CB00000000F5kMAE","005B0000003JK1iIAG",4.365,23,9.897,5
,,,"2017-12-16T07:00:00.000Z",,"005B0000003JK1iIAG","1350",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2017-12-15T07:00:00.000Z","2017-12-09T07:00:00.000Z",,"a4CB00000000F5lMAE","005B0000003JK1iIAG",2.969,90,9.282,5
,,,"2018-11-06T07:00:00.000Z",,"005B0000003JK1iIAG","1351",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2018-11-02T07:00:00.000Z","2018-10-29T07:00:00.000Z",,"a4CB00000000F5mMAE","005B0000003JK1iIAG",5.323,77,2.112,1
"true",,"true","2018-05-31T08:00:00.000Z",,"005B0000003JK1iIAG","1352","2018-05-26T08:00:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5DMAQ","App","true","005B0000003JK1iIAG","Books","2018-05-28T08:00:00.000Z","2018-05-26T08:00:00.000Z","Online","a4CB00000000F5nMAE","005B0000003JK1iIAG",9.44,12,7.959,2
,,,"2018-07-20T08:00:00.000Z",,"005B0000003JK1iIAG","1353",,,,"Mobile Site","true",,,,,,"App",,,,"2018-07-16T08:00:00.000Z","2018-07-11T08:00:00.000Z",,"a4CB00000000F5oMAE","005B0000003JK1iIAG",8.561,17,9.06,2
,,,"2017-07-06T08:00:00.000Z",,"005B0000003JK1iIAG","1354",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2017-07-05T08:00:00.000Z","2017-06-27T08:00:00.000Z",,"a4CB00000000F5pMAE","005B0000003JK1iIAG",1.505,95,2.156,1
,,,"2018-01-08T07:00:00.000Z",,"005B0000003JK1iIAG","1355",,,,"Mobile Site","true",,,,,,"App",,,,"2018-01-05T07:00:00.000Z","2018-01-01T07:00:00.000Z",,"a4CB00000000F5qMAE","005B0000003JK1iIAG",9.548,87,5.755,3
"true",,"true","2017-08-29T07:00:00.000Z",,"005B0000003JK1iIAG","1356","2017-08-21T07:00:00.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5HMAQ","App","true","005B0000003JK1iIAG","Baby","2017-08-24T07:00:00.000Z","2017-08-21T07:00:00.000Z","Online","a4CB00000000F5rMAE","005B0000003JK1iIAG",2.752,30,2.017,2
"true",,"true","2018-08-31T07:00:00.000Z",,"005B0000003JK1iIAG","1357","2018-08-21T07:00:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5IMAQ","Mobile Site","true","005B0000003JK1iIAG","Electronics","2018-08-25T07:00:00.000Z","2018-08-21T07:00:00.000Z","Online","a4CB00000000F5sMAE","005B0000003JK1iIAG",3.014,25,8.608,3
"true",,"true","2018-10-02T07:00:00.000Z",,"005B0000003JK1iIAG","1358","2018-09-18T07:00:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5JMAQ","Desktop Site","true","005B0000003JK1iIAG","Beauty","2018-09-23T07:00:00.000Z","2018-09-18T07:00:00.000Z","Online","a4CB00000000F5tMAE","005B0000003JK1iIAG",5.082,4,9.971,3
,,,"2017-04-09T08:00:00.000Z",,"005B0000003JK1iIAG","1359",,,,"App","true",,,,,,"Mobile Site",,,,"2017-04-02T08:00:00.000Z","2017-03-25T07:00:00.000Z",,"a4CB00000000F5uMAE","005B0000003JK1iIAG",3.453,95,3.032,4
"true",,"true","2018-02-14T07:00:00.000Z",,"005B0000003JK1iIAG","1360","2018-02-03T07:00:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5LMAQ","Mobile Site","true","005B0000003JK1iIAG","Clothing","2018-02-06T07:00:00.000Z","2018-02-03T07:00:00.000Z","Online","a4CB00000000F5vMAE","005B0000003JK1iIAG",7.734,41,4.66,3
"true",,"true","2017-03-31T08:00:00.000Z",,"005B0000003JK1iIAG","1361","2017-03-24T07:00:00.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5MMAQ","App","true","005B0000003JK1iIAG","Music","2017-03-29T08:00:00.000Z","2017-03-24T07:00:00.000Z","Online","a4CB00000000F5wMAE","005B0000003JK1iIAG",6.001,4,4.575,4
"true",,"true","2018-01-09T07:00:00.000Z",,"005B0000003JK1iIAG","1362","2018-01-01T07:00:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5NMAQ","Desktop Site","true","005B0000003JK1iIAG","Garden","2018-01-02T07:00:00.000Z","2018-01-01T07:00:00.000Z","Online","a4CB00000000F5xMAE","005B0000003JK1iIAG",8.106,54,1.192,2
,,,"2017-09-18T07:00:00.000Z",,"005B0000003JK1iIAG","1363",,,,"Mobile Site","true",,,,,,"App",,,,"2017-09-16T07:00:00.000Z","2017-09-12T07:00:00.000Z",,"a4CB00000000F5yMAE","005B0000003JK1iIAG",8.865,70,1.944,4
"true",,"true","2018-03-03T07:00:00.000Z",,"005B0000003JK1iIAG","1364","2018-02-19T07:00:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5PMAQ","Desktop Site","true","005B0000003JK1iIAG","Garden","2018-02-26T07:00:00.000Z","2018-02-19T07:00:00.000Z","Online","a4CB00000000F5zMAE","005B0000003JK1iIAG",5.47,33,2.298,5
"true",,"true","2017-11-07T07:00:00.000Z",,"005B0000003JK1iIAG","1365","2017-10-25T07:00:00.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5QMAQ","Desktop Site","true","005B0000003JK1iIAG","Electronics","2017-11-03T07:00:00.000Z","2017-10-25T07:00:00.000Z","Online","a4CB00000000F60MAE","005B0000003JK1iIAG",9.046,27,4.825,1
"true",,"true","2019-03-03T07:00:00.000Z",,"005B0000003JK1iIAG","1366","2019-02-24T07:00:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5RMAQ","Desktop Site","true","005B0000003JK1iIAG","Electronics","2019-03-02T07:00:00.000Z","2019-02-24T07:00:00.000Z","Online","a4CB00000000F61MAE","005B0000003JK1iIAG",1.764,33,7.082,1
,,,"2018-11-21T07:00:00.000Z",,"005B0000003JK1iIAG","1367",,,,"App","true",,,,,,"App",,,,"2018-11-18T07:00:00.000Z","2018-11-15T07:00:00.000Z",,"a4CB00000000F62MAE","005B0000003JK1iIAG",9.602,60,9.024,2
,,,"2019-02-04T07:00:00.000Z",,"005B0000003JK1iIAG","1368",,,,"Desktop Site","true",,,,,,"App",,,,"2019-01-29T07:00:00.000Z","2019-01-22T07:00:00.000Z",,"a4CB00000000F63MAE","005B0000003JK1iIAG",3.076,86,6.41,2
"true",,"true","2019-03-10T07:00:00.000Z",,"005B0000003JK1iIAG","1369","2019-03-02T07:00:00.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5UMAQ","App","true","005B0000003JK1iIAG","Toys","2019-03-05T07:00:00.000Z","2019-03-02T07:00:00.000Z","Online","a4CB00000000F64MAE","005B0000003JK1iIAG",2.49,41,6.952,3
,,,"2017-10-24T07:00:00.000Z",,"005B0000003JK1iIAG","1370",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2017-10-22T07:00:00.000Z","2017-10-20T07:00:00.000Z",,"a4CB00000000F65MAE","005B0000003JK1iIAG",1.225,78,4.103,5
"true",,"true","2018-03-11T07:00:00.000Z",,"005B0000003JK1iIAG","1371","2018-03-05T07:00:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5WMAQ","Desktop Site","true","005B0000003JK1iIAG","Home","2018-03-07T07:00:00.000Z","2018-03-05T07:00:00.000Z","Online","a4CB00000000F66MAE","005B0000003JK1iIAG",5.503,63,4.665,3
"true",,"true","2018-07-28T08:00:00.000Z",,"005B0000003JK1iIAG","1372","2018-07-16T08:00:00.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5XMAQ","Desktop Site","true","005B0000003JK1iIAG","Automotive","2018-07-19T08:00:00.000Z","2018-07-16T08:00:00.000Z","Online","a4CB00000000F67MAE","005B0000003JK1iIAG",2.611,52,6.239,3
,,,"2018-12-27T07:00:00.000Z",,"005B0000003JK1iIAG","1373",,,,"App","true",,,,,,"App",,,,"2018-12-24T07:00:00.000Z","2018-12-22T07:00:00.000Z",,"a4CB00000000F68MAE","005B0000003JK1iIAG",9.221,83,9.214,2
"true",,"true","2017-12-13T07:00:00.000Z",,"005B0000003JK1iIAG","1374","2017-11-29T07:00:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5ZMAQ","Mobile Site","true","005B0000003JK1iIAG","Home","2017-12-06T07:00:00.000Z","2017-11-29T07:00:00.000Z","Online","a4CB00000000F69MAE","005B0000003JK1iIAG",6.437,25,6.098,3
"true",,"true","2018-06-20T08:00:00.000Z",,"005B0000003JK1iIAG","1375","2018-06-14T08:00:00.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa5aMAA","App","true","005B0000003JK1iIAG","Sports","2018-06-19T08:00:00.000Z","2018-06-14T08:00:00.000Z","Online","a4CB00000000F6AMAU","005B0000003JK1iIAG",1.712,5,6.578,4
,,,"2018-01-24T07:00:00.000Z",,"005B0000003JK1iIAG","1376",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2018-01-23T07:00:00.000Z","2018-01-22T07:00:00.000Z",,"a4CB00000000F6BMAU","005B0000003JK1iIAG",8.241,16,9.665,5
,,,"2020-02-12T18:46:05.000Z",,"005B0000003JK1iIAG","137",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2020-02-11T18:46:05.000Z","2020-02-04T18:46:05.000Z",,"a4CB00000000EmCMAU","005B0000003JK1iIAG",2.283,90,7.052,4
"true",,"true","2020-03-04T19:50:33.000Z",,"005B0000003JK1iIAG","138","2020-02-19T19:50:33.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZldMAE","Mobile Site","true","005B0000003JK1iIAG","Grocery","2020-02-27T19:50:33.000Z","2020-02-19T19:50:33.000Z","Online","a4CB00000000EmDMAU","005B0000003JK1iIAG",9.49,85,1.671,2
"true",,"true","2020-01-27T18:47:35.000Z",,"005B0000003JK1iIAG","139","2020-01-23T18:47:35.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZleMAE","App","true","005B0000003JK1iIAG","Games","2020-01-24T18:47:35.000Z","2020-01-23T18:47:35.000Z","Online","a4CB00000000EmEMAU","005B0000003JK1iIAG",5.074,63,7.747,2
,,,"2020-01-23T22:24:56.000Z",,"005B0000003JK1iIAG","140",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-17T22:24:56.000Z","2020-01-15T22:24:56.000Z",,"a4CB00000000EmFMAU","005B0000003JK1iIAG",8.072,35,4.414,1
"true",,"true","2020-02-03T23:33:15.000Z",,"005B0000003JK1iIAG","141","2020-01-20T23:33:15.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlgMAE","Desktop Site","true","005B0000003JK1iIAG","Grocery","2020-01-26T23:33:15.000Z","2020-01-20T23:33:15.000Z","Online","a4CB00000000EmGMAU","005B0000003JK1iIAG",4.082,74,1.428,4
,,,"2020-03-12T16:22:02.000Z",,"005B0000003JK1iIAG","142",,,,"App","true",,,,,,"Desktop Site",,,,"2020-03-07T16:22:02.000Z","2020-02-29T16:22:02.000Z",,"a4CB00000000EmHMAU","005B0000003JK1iIAG",4.113,84,2.581,2
"true",,"true","2020-02-20T18:51:43.000Z",,"005B0000003JK1iIAG","143","2020-02-10T18:51:43.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZliMAE","Desktop Site","true","005B0000003JK1iIAG","Music","2020-02-16T18:51:43.000Z","2020-02-10T18:51:43.000Z","Online","a4CB00000000EmIMAU","005B0000003JK1iIAG",6.744,72,7.602,3
"true",,"true","2020-03-04T00:37:45.000Z",,"005B0000003JK1iIAG","144","2020-02-23T00:37:45.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZljMAE","Mobile Site","true","005B0000003JK1iIAG","Baby","2020-02-24T00:37:45.000Z","2020-02-23T00:37:45.000Z","Online","a4CB00000000EmJMAU","005B0000003JK1iIAG",2.786,12,2.459,1
"true",,"true","2020-03-02T00:56:32.000Z",,"005B0000003JK1iIAG","343","2020-02-20T00:56:32.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZowMAE","App","true","005B0000003JK1iIAG","Jewelery","2020-02-27T00:56:32.000Z","2020-02-20T00:56:32.000Z","Online","a4CB00000000EpWMAU","005B0000003JK1iIAG",9.604,43,2.509,4
"true",,"true","2020-02-23T21:12:59.000Z",,"005B0000003JK1iIAG","344","2020-02-19T21:12:59.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZoxMAE","App","true","005B0000003JK1iIAG","Tools","2020-02-21T21:12:59.000Z","2020-02-19T21:12:59.000Z","Online","a4CB00000000EpXMAU","005B0000003JK1iIAG",3.15,87,6.069,2
,,,"2020-03-08T00:44:27.000Z",,"005B0000003JK1iIAG","345",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-03-03T00:44:27.000Z","2020-02-23T00:44:27.000Z",,"a4CB00000000EpYMAU","005B0000003JK1iIAG",9.7,49,4.202,3
"true",,"true","2020-02-28T23:04:32.000Z",,"005B0000003JK1iIAG","346","2020-02-17T23:04:32.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZozMAE","Mobile Site","true","005B0000003JK1iIAG","Clothing","2020-02-20T23:04:32.000Z","2020-02-17T23:04:32.000Z","Online","a4CB00000000EpZMAU","005B0000003JK1iIAG",1.957,94,3.619,4
"true",,"true","2020-02-04T16:45:58.000Z",,"005B0000003JK1iIAG","347","2020-01-20T16:45:58.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZp0MAE","Mobile Site","true","005B0000003JK1iIAG","Computers","2020-01-26T16:45:58.000Z","2020-01-20T16:45:58.000Z","Online","a4CB00000000EpaMAE","005B0000003JK1iIAG",8.378,37,1.185,1
"true",,"true","2020-03-04T22:17:40.000Z",,"005B0000003JK1iIAG","348","2020-02-23T22:17:40.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZp1MAE","App","true","005B0000003JK1iIAG","Garden","2020-03-02T22:17:40.000Z","2020-02-23T22:17:40.000Z","Online","a4CB00000000EpbMAE","005B0000003JK1iIAG",5.16,3,8.373,5
"true",,"true","2020-03-01T21:56:31.000Z",,"005B0000003JK1iIAG","349","2020-02-22T21:56:31.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZp2MAE","Desktop Site","true","005B0000003JK1iIAG","Jewelery","2020-02-24T21:56:31.000Z","2020-02-22T21:56:31.000Z","Online","a4CB00000000EpcMAE","005B0000003JK1iIAG",3.356,26,2.511,4
,,,"2020-03-15T22:41:06.000Z",,"005B0000003JK1iIAG","350",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-03-11T22:41:06.000Z","2020-03-03T22:41:06.000Z",,"a4CB00000000EpdMAE","005B0000003JK1iIAG",5.143,93,3.168,1
,,,"2020-01-20T00:12:48.000Z",,"005B0000003JK1iIAG","351",,,,"Desktop Site","true",,,,,,"App",,,,"2020-01-16T00:12:48.000Z","2020-01-10T00:12:48.000Z",,"a4CB00000000EpeMAE","005B0000003JK1iIAG",5.152,44,1.065,1
"true",,"true","2020-02-02T18:23:45.000Z",,"005B0000003JK1iIAG","352","2020-01-19T18:23:45.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZp5MAE","App","true","005B0000003JK1iIAG","Grocery","2020-01-28T18:23:45.000Z","2020-01-19T18:23:45.000Z","Online","a4CB00000000EpfMAE","005B0000003JK1iIAG",8.217,34,4.544,4
"true",,"true","2020-01-28T23:44:53.000Z",,"005B0000003JK1iIAG","353","2020-01-15T23:44:53.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZp6MAE","App","true","005B0000003JK1iIAG","Games","2020-01-22T23:44:53.000Z","2020-01-15T23:44:53.000Z","Online","a4CB00000000EpgMAE","005B0000003JK1iIAG",6.612,55,7.832,1
,,,"2020-03-10T18:45:07.000Z",,"005B0000003JK1iIAG","354",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-03-04T18:45:07.000Z","2020-03-03T18:45:07.000Z",,"a4CB00000000EphMAE","005B0000003JK1iIAG",4.363,86,6.771,4
"true",,"true","2020-01-24T19:32:07.000Z",,"005B0000003JK1iIAG","355","2020-01-13T19:32:07.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZp8MAE","Desktop Site","true","005B0000003JK1iIAG","Shoes","2020-01-17T19:32:07.000Z","2020-01-13T19:32:07.000Z","Online","a4CB00000000EpiMAE","005B0000003JK1iIAG",6.437,83,3.288,3
,,,"2020-02-21T00:57:07.000Z",,"005B0000003JK1iIAG","356",,,,"Mobile Site","true",,,,,,"App",,,,"2020-02-14T00:57:07.000Z","2020-02-06T00:57:07.000Z",,"a4CB00000000EpjMAE","005B0000003JK1iIAG",7.503,66,3.421,3
"true",,"true","2020-02-27T23:27:19.000Z",,"005B0000003JK1iIAG","357","2020-02-15T23:27:19.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpAMAU","Desktop Site","true","005B0000003JK1iIAG","Garden","2020-02-19T23:27:19.000Z","2020-02-15T23:27:19.000Z","Online","a4CB00000000EpkMAE","005B0000003JK1iIAG",7.325,62,8.246,4
,,,"2020-02-23T18:46:12.000Z",,"005B0000003JK1iIAG","358",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-02-18T18:46:12.000Z","2020-02-14T18:46:12.000Z",,"a4CB00000000EplMAE","005B0000003JK1iIAG",2.259,7,6.402,4
"true",,"true","2020-02-17T22:31:45.000Z",,"005B0000003JK1iIAG","359","2020-02-01T22:31:45.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpCMAU","Desktop Site","true","005B0000003JK1iIAG","Movies","2020-02-08T22:31:45.000Z","2020-02-01T22:31:45.000Z","Online","a4CB00000000EpmMAE","005B0000003JK1iIAG",5.182,65,7.315,5
"true",,"true","2020-02-03T21:06:34.000Z",,"005B0000003JK1iIAG","360","2020-01-26T21:06:34.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpDMAU","Mobile Site","true","005B0000003JK1iIAG","Computers","2020-01-28T21:06:34.000Z","2020-01-26T21:06:34.000Z","Online","a4CB00000000EpnMAE","005B0000003JK1iIAG",2.403,54,7.165,4
"true",,"true","2020-03-17T22:45:20.000Z",,"005B0000003JK1iIAG","361","2020-03-02T22:45:20.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpEMAU","Mobile Site","true","005B0000003JK1iIAG","Automotive","2020-03-10T22:45:20.000Z","2020-03-02T22:45:20.000Z","Online","a4CB00000000EpoMAE","005B0000003JK1iIAG",4.956,83,4.592,1
,,,"2020-03-15T18:42:29.000Z",,"005B0000003JK1iIAG","362",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-03-11T18:42:29.000Z","2020-03-03T18:42:29.000Z",,"a4CB00000000EppMAE","005B0000003JK1iIAG",4.339,93,6.063,3
,,,"2020-03-01T21:59:22.000Z",,"005B0000003JK1iIAG","363",,,,"App","true",,,,,,"Desktop Site",,,,"2020-02-26T21:59:22.000Z","2020-02-23T21:59:22.000Z",,"a4CB00000000EpqMAE","005B0000003JK1iIAG",7.242,32,5.941,3
"true",,"true","2020-01-28T17:59:50.000Z",,"005B0000003JK1iIAG","364","2020-01-22T17:59:50.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpHMAU","Mobile Site","true","005B0000003JK1iIAG","Electronics","2020-01-26T17:59:50.000Z","2020-01-22T17:59:50.000Z","Online","a4CB00000000EprMAE","005B0000003JK1iIAG",6.097,57,7.728,4
,,,"2020-02-01T16:46:48.000Z",,"005B0000003JK1iIAG","365",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-25T16:46:48.000Z","2020-01-23T16:46:48.000Z",,"a4CB00000000EpsMAE","005B0000003JK1iIAG",6.603,1,8.649,2
"true",,"true","2020-02-15T19:30:54.000Z",,"005B0000003JK1iIAG","366","2020-02-07T19:30:54.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpJMAU","Mobile Site","true","005B0000003JK1iIAG","Outdoors","2020-02-08T19:30:54.000Z","2020-02-07T19:30:54.000Z","Online","a4CB00000000EptMAE","005B0000003JK1iIAG",4.058,82,8.176,4
,,,"2020-03-14T00:38:54.000Z",,"005B0000003JK1iIAG","367",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2020-03-08T00:38:54.000Z","2020-03-07T00:38:54.000Z",,"a4CB00000000EpuMAE","005B0000003JK1iIAG",5.105,85,7.817,1
"true",,"true","2020-03-04T23:32:34.000Z",,"005B0000003JK1iIAG","368","2020-02-22T23:32:34.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpLMAU","Desktop Site","true","005B0000003JK1iIAG","Clothing","2020-03-02T23:32:34.000Z","2020-02-22T23:32:34.000Z","Online","a4CB00000000EpvMAE","005B0000003JK1iIAG",3.338,33,6.619,4
"true",,"true","2020-02-05T20:53:26.000Z",,"005B0000003JK1iIAG","369","2020-01-24T20:53:26.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpMMAU","Mobile Site","true","005B0000003JK1iIAG","Grocery","2020-01-30T20:53:26.000Z","2020-01-24T20:53:26.000Z","Online","a4CB00000000EpwMAE","005B0000003JK1iIAG",3.092,93,7.451,5
,,,"2020-03-03T18:18:05.000Z",,"005B0000003JK1iIAG","370",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-24T18:18:05.000Z","2020-02-17T18:18:05.000Z",,"a4CB00000000EpxMAE","005B0000003JK1iIAG",1.915,66,1.128,1
"true",,"true","2019-02-19T00:16:00.000Z",,"005B0000003JK1iIAG","1099","2019-02-07T00:16:00.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa18MAA","App","true","005B0000003JK1iIAG","Outdoors","2019-02-15T00:16:00.000Z","2019-02-07T00:16:00.000Z","Online","a4CB00000000F1iMAE","005B0000003JK1iIAG",3.878,12,8.933,1
,,,"2019-04-02T18:22:35.000Z",,"005B0000003JK1iIAG","1100",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2019-03-26T17:22:35.000Z","2019-03-17T17:22:35.000Z",,"a4CB00000000F1jMAE","005B0000003JK1iIAG",9.397,71,4.063,4
"true",,"true","2019-03-10T16:54:43.000Z",,"005B0000003JK1iIAG","1101","2019-02-28T16:54:43.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa1AMAQ","Desktop Site","true","005B0000003JK1iIAG","Beauty","2019-03-09T16:54:43.000Z","2019-02-28T16:54:43.000Z","Online","a4CB00000000F1kMAE","005B0000003JK1iIAG",6.131,56,5.472,2
