"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B0000002uCbpIAE",2855,3.863
"Change Field_Service__c to true","500B0000002uCbrIAE",2857,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCbrIAE",2857,3.778
"Change Offer_Voucher__c to true","500B0000002uCbxIAE",2863,3.778
"Change Offer_Voucher__c to true","500B0000002uCbyIAE",2864,3.157
"Change Field_Service__c to true","500B0000002uCbzIAE",2865,4.0089999999999995
"Change Field_Service__c to true","500B0000002uCc0IAE",2866,4.17
"Change Offer_Voucher__c to true","500B0000002uCc0IAE",2866,2.238
"Change Field_Service__c to true","500B0000002uCc3IAE",2869,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCc4IAE",2870,2.917
"Change Offer_Voucher__c to true","500B0000002uCc6IAE",2872,2.7289999999999996
"Change Field_Service__c to true","500B0000002uCc8IAE",2874,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCetIAE",3045,1.9909999999999999
"Change Field_Service__c to true","500B0000002uCeuIAE",3046,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCevIAE",3047,2.528
"Change Offer_Voucher__c to true","500B0000002uCexIAE",3049,1.4880000000000002
"Change Offer_Voucher__c to true","500B0000002uCeyIAE",3050,1.6769999999999998
"Change Field_Service__c to true","500B0000002uCezIAE",3051,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCf0IAE",3052,2.792
"Change Offer_Voucher__c to true","500B0000002uCf2IAE",3054,2.6630000000000003
"Change Offer_Voucher__c to true","500B0000002uCf3IAE",3055,2.121
"Change Field_Service__c to true","500B0000002uCf6IAE",3058,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCf6IAE",3058,2.6460000000000004
"Change Offer_Voucher__c to true","500B0000002uCf7IAE",3059,2.87
"Change Field_Service__c to true","500B0000002uCf8IAE",3060,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCf8IAE",3060,2.8560000000000003
"Change Field_Service__c to true","500B0000002uCf9IAE",3061,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCfAIAU",3062,4.249
"Change Offer_Voucher__c to true","500B0000002uCfBIAU",3063,2.55
"Change Field_Service__c to true","500B0000002uCfDIAU",3065,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCLnIAM",1861,2.6830000000000003
"Change Offer_Voucher__c to true","500B0000002uCLoIAM",1862,3.075
"Change Offer_Voucher__c to true","500B0000002uCLqIAM",1864,2.95
"Change Offer_Voucher__c to true","500B0000002uCLrIAM",1865,1.7280000000000002
"Change Offer_Voucher__c to true","500B0000002uCLsIAM",1866,2.948
"Change Field_Service__c to true","500B0000002uCLtIAM",1867,4.082
"Change Offer_Voucher__c to true","500B0000002uCLwIAM",1870,3.015
"Change Field_Service__c to true","500B0000002uCLxIAM",1871,4.082
"Change Offer_Voucher__c to true","500B0000002uCLxIAM",1871,3.0810000000000004
"Change Field_Service__c to true","500B0000002uCLyIAM",1872,4.082
"Change Field_Service__c to true","500B0000002uCLzIAM",1873,4.053
"Change Field_Service__c to true","500B0000002uCM0IAM",1874,3.968
"Change Offer_Voucher__c to true","500B0000002uCM0IAM",1874,2.5780000000000003
"Change Field_Service__c to true","500B0000002uCM1IAM",1875,4.081
"Change Field_Service__c to true","500B0000002uCM2IAM",1876,3.923
"Change Offer_Voucher__c to true","500B0000002uCM2IAM",1876,3.181
"Change Field_Service__c to true","500B0000002uCM5IAM",1879,4.063
"Change Field_Service__c to true","500B0000002uCM6IAM",1880,4.035
"Change Field_Service__c to true","500B0000002uCOfIAM",2039,4.152
"Change Offer_Voucher__c to true","500B0000002uCOfIAM",2039,2.889
"Change Field_Service__c to true","500B0000002uCOiIAM",2042,4.152
"Change Field_Service__c to true","500B0000002uCOkIAM",2044,4.0569999999999995
"Change Offer_Voucher__c to true","500B0000002uCOkIAM",2044,3.028
"Change Field_Service__c to true","500B0000002uCOlIAM",2045,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCOlIAM",2045,2.8939999999999997
"Change Field_Service__c to true","500B0000002uCOmIAM",2046,3.991
"Change Offer_Voucher__c to true","500B0000002uCOmIAM",2046,2.7489999999999997
"Change Field_Service__c to true","500B0000002uCOoIAM",2048,3.991
"Change Field_Service__c to true","500B0000002uCOpIAM",2049,4.1530000000000005
"Change Offer_Voucher__c to true","500B0000002uCOqIAM",2050,2.813
"Change Field_Service__c to true","500B0000002uCOrIAM",2051,4.109
"Change Offer_Voucher__c to true","500B0000002uCOsIAM",2052,4.195
"Change Field_Service__c to true","500B0000002uCOuIAM",2054,4.1530000000000005
"Change Offer_Voucher__c to true","500B0000002uCOvIAM",2055,1.8159999999999998
"Change Offer_Voucher__c to true","500B0000002uCOxIAM",2057,2.636
"Change Offer_Voucher__c to true","500B0000002uCOzIAM",2059,2.636
"Change Field_Service__c to true","500B0000002uCQoIAM",2172,4.063
"Change Offer_Voucher__c to true","500B0000002uCQoIAM",2172,1.656
"Change Field_Service__c to true","500B0000002uCQpIAM",2173,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCQpIAM",2173,2.01
"Change Offer_Voucher__c to true","500B0000002uCQrIAM",2175,4.093
"Change Field_Service__c to true","500B0000002uCQrIAM",2175,4.0089999999999995
"Change Field_Service__c to true","500B0000002uCQsIAM",2176,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCQuIAM",2178,4.093
"Change Field_Service__c to true","500B0000002uCQuIAM",2178,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCQvIAM",2179,1.9080000000000001
"Change Field_Service__c to true","500B0000002uCQxIAM",2181,4.17
"Change Offer_Voucher__c to true","500B0000002uCQxIAM",2181,2.4219999999999997
"Change Field_Service__c to true","500B0000002uCQzIAM",2183,4.012
"Change Offer_Voucher__c to true","500B0000002uCR0IAM",2184,2.07
"Change Offer_Voucher__c to true","500B0000002uCR1IAM",2185,2.73
"Change Offer_Voucher__c to true","500B0000002uCR3IAM",2187,3.9219999999999997
"Change Offer_Voucher__c to true","500B0000002uCR7IAM",2191,1.581
"Change Offer_Voucher__c to true","500B0000002uCR9IAM",2193,2.076
"Change Field_Service__c to true","500B0000002uCRAIA2",2194,4.082
"Change Offer_Voucher__c to true","500B0000002uCRAIA2",2194,2.892
"Change Offer_Voucher__c to true","500B0000002uCRCIA2",2196,3.2439999999999998
"Change Field_Service__c to true","500B0000002uCRDIA2",2197,3.968
"Change Offer_Voucher__c to true","500B0000002uCRDIA2",2197,3.6460000000000004
"Change Field_Service__c to true","500B0000002uCREIA2",2198,3.923
"Change Offer_Voucher__c to true","500B0000002uCRFIA2",2199,2.917
"Change Field_Service__c to true","500B0000002uCRGIA2",2200,3.923
"Change Offer_Voucher__c to true","500B0000002uCRHIA2",2201,1.71
"Change Field_Service__c to true","500B0000002uCRIIA2",2202,4.064
"Change Field_Service__c to true","500B0000002uCRJIA2",2203,4.082
"Change Field_Service__c to true","500B0000002uCRLIA2",2205,4.064
"Change Offer_Voucher__c to true","500B0000002uCRLIA2",2205,2.96
"Change Offer_Voucher__c to true","500B0000002uCRMIA2",2206,2.763
"Change Field_Service__c to true","500B0000002uCRNIA2",2207,4.081
"Change Field_Service__c to true","500B0000002uCROIA2",2208,3.923
"Change Offer_Voucher__c to true","500B0000002uCROIA2",2208,1.7180000000000002
"Change Offer_Voucher__c to true","500B0000002uCRRIA2",2211,3.8280000000000003
"Change Offer_Voucher__c to true","500B0000002uCRSIA2",2212,2.659
"Change Offer_Voucher__c to true","500B0000002uCRVIA2",2215,3.73
"Change Field_Service__c to true","500B0000002uCRYIA2",2218,3.923
"Change Offer_Voucher__c to true","500B0000002uCRYIA2",2218,3.08
"Change Offer_Voucher__c to true","500B0000002uCRaIAM",2220,3.159
"Change Field_Service__c to true","500B0000002uCRbIAM",2221,4.053
"Change Offer_Voucher__c to true","500B0000002uCRbIAM",2221,2.972
"Change Field_Service__c to true","500B0000002uCRcIAM",2222,4.053
"Change Offer_Voucher__c to true","500B0000002uCRcIAM",2222,2.972
"Change Offer_Voucher__c to true","500B0000002uCRfIAM",2225,1.899
"Change Field_Service__c to true","500B0000002uCRgIAM",2226,3.923
"Change Field_Service__c to true","500B0000002uCRhIAM",2227,3.923
"Change Field_Service__c to true","500B0000002uCRjIAM",2229,3.923
"Change Offer_Voucher__c to true","500B0000002uCRkIAM",2230,2.399
"Change Field_Service__c to true","500B0000002uCRmIAM",2232,3.923
"Change Field_Service__c to true","500B0000002uCRnIAM",2233,3.923
"Change Offer_Voucher__c to true","500B0000002uCRnIAM",2233,2.911
"Change Field_Service__c to true","500B0000002uCRoIAM",2234,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCRqIAM",2236,2.399
"Change Offer_Voucher__c to true","500B0000002uCRrIAM",2237,2.9160000000000004
"Change Offer_Voucher__c to true","500B0000002uCRsIAM",2238,2.077
"Change Field_Service__c to true","500B0000002uCRtIAM",2239,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCRtIAM",2239,3.137
"Change Offer_Voucher__c to true","500B0000002uCRxIAM",2243,2.079
"Change Offer_Voucher__c to true","500B0000002uCRyIAM",2244,1.979
"Change Field_Service__c to true","500B0000002uCRzIAM",2245,4.035
"Change Offer_Voucher__c to true","500B0000002uCRzIAM",2245,1.848
"Change Offer_Voucher__c to true","500B0000002uCS0IAM",2246,4.118
"Change Field_Service__c to true","500B0000002uCS3IAM",2249,4.17
"Change Offer_Voucher__c to true","500B0000002uCS4IAM",2250,1.899
"Change Field_Service__c to true","500B0000002uCS6IAM",2252,3.968
"Change Field_Service__c to true","500B0000002uCSDIA2",2259,4.082
"Change Offer_Voucher__c to true","500B0000002uCSDIA2",2259,2.5869999999999997
"Change Offer_Voucher__c to true","500B0000002uCSEIA2",2260,3.037
"Change Offer_Voucher__c to true","500B0000002uCSGIA2",2262,2.079
"Change Field_Service__c to true","500B0000002uCT1IAM",2309,3.923
"Change Offer_Voucher__c to true","500B0000002uCT1IAM",2309,2.7230000000000003
"Change Offer_Voucher__c to true","500B0000002uCT3IAM",2311,1.5590000000000002
"Change Field_Service__c to true","500B0000002uCT4IAM",2312,4.082
"Change Offer_Voucher__c to true","500B0000002uCT4IAM",2312,2.717
"Change Field_Service__c to true","500B0000002uCT7IAM",2315,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCT7IAM",2315,3.012
"Change Offer_Voucher__c to true","500B0000002uCT8IAM",2316,3.1510000000000002
"Change Field_Service__c to true","500B0000002uCT9IAM",2317,4.081
"Change Offer_Voucher__c to true","500B0000002uCT9IAM",2317,2.2430000000000003
"Change Field_Service__c to true","500B0000002uCTAIA2",2318,3.8939999999999997
"Change Field_Service__c to true","500B0000002uCTDIA2",2321,4.053
"Change Field_Service__c to true","500B0000002uCTEIA2",2322,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCTGIA2",2324,4.053999999999999
"Change Field_Service__c to true","500B0000002uCTGIA2",2324,3.8939999999999997
"Change Field_Service__c to true","500B0000002uCTIIA2",2326,4.053
"Change Field_Service__c to true","500B0000002uCTJIA2",2327,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCSHIA2",2263,1.901
"Change Offer_Voucher__c to true","500B0000002uCSIIA2",2264,2.099
"Change Field_Service__c to true","500B0000002uCSKIA2",2266,3.923
"Change Field_Service__c to true","500B0000002uCSLIA2",2267,4.109
"Change Offer_Voucher__c to true","500B0000002uCSLIA2",2267,2.937
"Change Offer_Voucher__c to true","500B0000002uCSMIA2",2268,3.968
"Change Field_Service__c to true","500B0000002uCSNIA2",2269,4.109
"Change Field_Service__c to true","500B0000002uCSOIA2",2270,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCSPIA2",2271,2.804
"Change Offer_Voucher__c to true","500B0000002uCSRIA2",2273,2.47
"Change Offer_Voucher__c to true","500B0000002uCSTIA2",2275,1.77
"Change Field_Service__c to true","500B0000002uCSUIA2",2276,4.012
"Change Field_Service__c to true","500B0000002uCSVIA2",2277,3.968
"Change Field_Service__c to true","500B0000002uCSWIA2",2278,3.923
"Change Offer_Voucher__c to true","500B0000002uCSXIA2",2279,2.435
"Change Field_Service__c to true","500B0000002uCSYIA2",2280,4.082
"Change Offer_Voucher__c to true","500B0000002uCSYIA2",2280,2.6
"Change Field_Service__c to true","500B0000002uCSZIA2",2281,4.064
"Change Offer_Voucher__c to true","500B0000002uCScIAM",2284,1.6880000000000002
"Change Field_Service__c to true","500B0000002uCTPIA2",2333,4.2669999999999995
"Change Offer_Voucher__c to true","500B0000002uCTPIA2",2333,2.818
"Change Field_Service__c to true","500B0000002uCTRIA2",2335,3.85
"Change Offer_Voucher__c to true","500B0000002uCTSIA2",2336,2.0669999999999997
"Change Field_Service__c to true","500B0000002uCTUIA2",2338,4.012
"Change Offer_Voucher__c to true","500B0000002uCTVIA2",2339,3.927
"Change Offer_Voucher__c to true","500B0000002uCTWIA2",2340,4.067
"Change Field_Service__c to true","500B0000002uCTXIA2",2341,3.85
"Change Field_Service__c to true","500B0000002uCTYIA2",2342,4.17
"Change Offer_Voucher__c to true","500B0000002uCTYIA2",2342,2.25
"Change Offer_Voucher__c to true","500B0000002uCTZIA2",2343,2.131
"Change Field_Service__c to true","500B0000002uCTaIAM",2344,4.0089999999999995
"Change Field_Service__c to true","500B0000002uCTbIAM",2345,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCTfIAM",2349,4.067
"Change Field_Service__c to true","500B0000002uCTjIAM",2353,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCTjIAM",2353,1.8969999999999998
"Change Field_Service__c to true","500B0000002uCTkIAM",2354,4.109
"Change Offer_Voucher__c to true","500B0000002uCTkIAM",2354,3.219
"Change Field_Service__c to true","500B0000002uCXcIAM",2594,3.968
"Change Offer_Voucher__c to true","500B0000002uCXcIAM",2594,2.9760000000000004
"Change Offer_Voucher__c to true","500B0000002uCXdIAM",2595,2.927
"Change Field_Service__c to true","500B0000002uCXeIAM",2596,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCXfIAM",2597,2.084
"Change Field_Service__c to true","500B0000002uCXgIAM",2598,3.968
"Change Field_Service__c to true","500B0000002uCXiIAM",2600,3.968
"Change Offer_Voucher__c to true","500B0000002uCXjIAM",2601,2.927
"Change Offer_Voucher__c to true","500B0000002uCXkIAM",2602,4.001
"Change Field_Service__c to true","500B0000002uCXnIAM",2605,4.081
"Change Field_Service__c to true","500B0000002uCXpIAM",2607,3.968
"Change Field_Service__c to true","500B0000002uCXqIAM",2608,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCXqIAM",2608,2.611
"Change Field_Service__c to true","500B0000002uCXuIAM",2612,3.923
"Change Offer_Voucher__c to true","500B0000002uCXuIAM",2612,3.139
"Change Offer_Voucher__c to true","500B0000002uCTlIAM",2355,2.917
"Change Field_Service__c to true","500B0000002uCTpIAM",2359,4.17
"Change Offer_Voucher__c to true","500B0000002uCTpIAM",2359,2.191
"Change Field_Service__c to true","500B0000002uCTqIAM",2360,4.109
"Change Offer_Voucher__c to true","500B0000002uCTrIAM",2361,2.917
"Change Field_Service__c to true","500B0000002uCTtIAM",2363,3.85
"Change Field_Service__c to true","500B0000002uCTuIAM",2364,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCTuIAM",2364,2.185
"Change Field_Service__c to true","500B0000002uCTxIAM",2367,4.109
"Change Offer_Voucher__c to true","500B0000002uCTxIAM",2367,1.952
"Change Offer_Voucher__c to true","500B0000002uCSeIAM",2286,1.8019999999999998
"Change Field_Service__c to true","500B0000002uCSfIAM",2287,3.923
"Change Field_Service__c to true","500B0000002uCSgIAM",2288,3.923
"Change Offer_Voucher__c to true","500B0000002uCSgIAM",2288,1.5590000000000002
"Change Field_Service__c to true","500B0000002uCShIAM",2289,3.923
"Change Field_Service__c to true","500B0000002uCSiIAM",2290,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCSjIAM",2291,2.391
"Change Offer_Voucher__c to true","500B0000002uCSkIAM",2292,2.406
"Change Offer_Voucher__c to true","500B0000002uCSlIAM",2293,3.105
"Change Field_Service__c to true","500B0000002uCSmIAM",2294,3.968
"Change Field_Service__c to true","500B0000002uCSnIAM",2295,4.0089999999999995
"Change Field_Service__c to true","500B0000002uCSoIAM",2296,3.968
"Change Offer_Voucher__c to true","500B0000002uCSoIAM",2296,3.105
"Change Offer_Voucher__c to true","500B0000002uCSpIAM",2297,3.0860000000000003
"Change Field_Service__c to true","500B0000002uCSuIAM",2302,4.053
"Change Offer_Voucher__c to true","500B0000002uCSuIAM",2302,2.099
"Change Offer_Voucher__c to true","500B0000002uCSvIAM",2303,1.6569999999999998
"Change Field_Service__c to true","500B0000002uCSwIAM",2304,3.923
"Change Field_Service__c to true","500B0000002uCSxIAM",2305,3.968
"Change Offer_Voucher__c to true","500B0000002uCSxIAM",2305,3.835
"Change Offer_Voucher__c to true","500B0000002uCSzIAM",2307,1.517
"Change Offer_Voucher__c to true","500B0000002uCT0IAM",2308,1.5590000000000002
"Change Field_Service__c to true","500B0000002uCW8IAM",2502,4.082
"Change Field_Service__c to true","500B0000002uCW9IAM",2503,3.923
"Change Field_Service__c to true","500B0000002uCWBIA2",2505,3.968
"Change Offer_Voucher__c to true","500B0000002uCWBIA2",2505,2.017
"Change Offer_Voucher__c to true","500B0000002uCWDIA2",2507,1.91
"Change Field_Service__c to true","500B0000002uCWGIA2",2510,3.968
"Change Field_Service__c to true","500B0000002uCWHIA2",2511,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCWHIA2",2511,3.159
"Change Field_Service__c to true","500B0000002uCWIIA2",2512,4.082
"Change Offer_Voucher__c to true","500B0000002uCWKIA2",2514,1.776
"Change Field_Service__c to true","500B0000002uCWLIA2",2515,4.081
"Change Offer_Voucher__c to true","500B0000002uCWMIA2",2516,2.2030000000000003
"Change Offer_Voucher__c to true","500B0000002uCWNIA2",2517,2.14
"Change Field_Service__c to true","500B0000002uCWOIA2",2518,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCWOIA2",2518,3.159
"Change Field_Service__c to true","500B0000002uCWPIA2",2519,3.968
"Change Field_Service__c to true","500B0000002uCWQIA2",2520,3.923
"Change Field_Service__c to true","500B0000002uCYtIAM",2673,3.968
"Change Offer_Voucher__c to true","500B0000002uCYtIAM",2673,2.408
