External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c,analyticsdemo_batch_id__c
W_Account.8802,CreativeREI,W_Sales_User.11,130,1832341000,Referral,Enterprise,Biotechnology,499 Hancock Square,North Zachary,MO,USA,1929,Public,Warm,2019-01-01T00:00:00Z,2019102290000005573
W_Account.8806,River City Bank,W_Sales_User.3,213,1218598000,Inbound Call,Enterprise,Financial Services,3016 Heather Spur,Debraville,HI,USA,2007,Private,Warm,2018-03-20T00:00:00Z,2019102290000005573
W_Account.8808,On Assignment/Cybercoders,W_Sales_User.7,60,1297342000,Cold Call,Enterprise,Hospitality,5977 Ryan Island,East Josephchester,IA,USA,2009,Public,Cool,2019-09-03T00:00:00Z,2019102290000005573
W_Account.8812,FedEx Kinko's Office And Print Services,W_Sales_User.3,72,1842883000,Data.com,Enterprise,Construction,0014 Baker Heights,Port Ericaside,NM,USA,1961,Private,Cool,2018-01-02T00:00:00Z,2019102290000005573
W_Account.8815,WineCountry Media,W_Sales_User.14,96,861120000,Partner,Enterprise,Recreation,72815 Tommy Brook,West Christine,AL,USA,1885,Public,Cool,2018-07-04T00:00:00Z,2019102290000005573
W_Account.8817,Stratis Group,W_Sales_User.1,396,1877796000,Data.com,Enterprise,Entertainment,5793 Thomas Terrace,Olsentown,NM,USA,2000,Other,Hot,2018-10-16T00:00:00Z,2019102290000005573
W_Account.8823,EnvisioNet,W_Sales_User.5,583,779734000,Referral,Enterprise,Transportation,08304 Kristy Dam,Timothyside,AK,USA,1957,Private,Warm,2018-02-25T00:00:00Z,2019102290000005573
W_Account.8824,Ultralife Corporation,W_Sales_User.2,969,683445000,Marketing Event,Enterprise,Banking,203 Gonzalez Stravenue,Parkerview,AK,USA,1984,Private,Warm,2019-01-30T00:00:00Z,2019102290000005573
W_Account.8826,MasterSolution,W_Sales_User.11,475,611728000,Social Media,Enterprise,Manufacturing,808 Brock Ridge,New Anthony,KS,USA,1980,Private,Warm,2018-09-08T00:00:00Z,2019102290000005573
W_Account.8828,INTERSHOP Communications,W_Sales_User.2,634,524455000,Cold Call,Enterprise,Retail,3585 Gabriela Mount,Jamesbury,ID,USA,1906,Private,Warm,2018-03-29T00:00:00Z,2019102290000005573
W_Account.8829,Recall Corporation,W_Sales_User.2,353,1412426000,Website,Enterprise,Entertainment,566 Williams Parkway,New Chelseamouth,UT,USA,1961,Private,Warm,2018-12-13T00:00:00Z,2019102290000005573
W_Account.8835,MAI Business Solutions,W_Sales_User.3,513,1203431000,Referral,Enterprise,Banking,906 Garcia Creek,Port Derekview,CO,USA,1947,Private,Cool,2019-07-08T00:00:00Z,2019102290000005573
W_Account.8836,Blue Flame,W_Sales_User.3,654,1768736000,Cold Call,Enterprise,Other,078 Christopher Wells,Nicolemouth,CO,USA,1982,Public,Warm,2018-09-19T00:00:00Z,2019102290000005573
W_Account.8837,Managing Editor,W_Sales_User.11,362,994477000,Inbound Call,Enterprise,Hospitality,85742 Adam Rest,East Gina,IA,USA,1944,Public,Warm,2018-07-19T00:00:00Z,2019102290000005573
W_Account.8838,Stahls',W_Sales_User.1,396,1376538000,Cold Call,Enterprise,Engineering,54834 Flynn Club,West Curtisshire,CA,USA,1987,Public,Hot,2018-03-23T00:00:00Z,2019102290000005573
W_Account.8840,Menerva Technologies,W_Sales_User.4,658,1636655000,Cold Call,Enterprise,Education,45705 Gonzalez Path,Williamsmouth,OR,USA,1909,Private,Warm,2017-12-08T00:00:00Z,2019102290000005573
W_Account.8842,Lab vortex.com,W_Sales_User.5,784,1191809000,Referral,Enterprise,Environmental,43147 Thompson Spurs,West Jose,WY,USA,1992,Public,Hot,2019-07-26T00:00:00Z,2019102290000005573
W_Account.8846,"Zero Stage Capital Company, Inc",W_Sales_User.2,794,1195497000,Partner,Enterprise,Government,454 Daniel Underpass,Port Christophermouth,NV,USA,1935,Subsidiary,Cool,2018-05-07T00:00:00Z,2019102290000005573
W_Account.8854,Silver Hammer Studios,W_Sales_User.4,542,1620863000,Inbound Call,Enterprise,Retail,394 Knight Drives,North Jeffreymouth,OR,USA,2000,Other,Hot,2018-12-08T00:00:00Z,2019102290000005573
W_Account.8856,Carrier Access,W_Sales_User.11,637,1821639000,Data.com,Enterprise,Electronics,415 Carla Circle,Paulatown,IN,USA,1992,Private,Cool,2019-08-01T00:00:00Z,2019102290000005573
W_Account.8857,Nokaos,W_Sales_User.6,255,1764576000,Marketing Event,Enterprise,Environmental,8479 Anne Ferry,Lake Melanie,MT,USA,1986,Private,Warm,2019-08-09T00:00:00Z,2019102290000005573
W_Account.8862,Micro 2000,W_Sales_User.1,466,1650194000,Website,Enterprise,Hospitality,0602 Warren Stream,Wardburgh,NM,USA,1902,Private,Warm,2018-06-03T00:00:00Z,2019102290000005573
W_Account.8866,Daly Computers,W_Sales_User.11,668,591456000,Data.com,Enterprise,Environmental,476 Chase Squares,East Beckychester,LA,USA,1993,Subsidiary,Hot,2019-01-11T00:00:00Z,2019102290000005573
W_Account.8869,Counsel Springwell Capital Partners,W_Sales_User.12,279,974401000,Inbound Call,Enterprise,Financial Services,03437 Timothy Shores,Lisachester,WV,USA,1931,Public,Hot,2018-07-21T00:00:00Z,2019102290000005573
W_Account.8871,MortgageHub,W_Sales_User.14,818,669710000,Website,Enterprise,Banking,5008 Warren Wall,Williammouth,FL,USA,1931,Private,Cool,2019-03-24T00:00:00Z,2019102290000005573
W_Account.8872,Product Factory,W_Sales_User.13,876,1832689000,Inbound Call,Enterprise,Media,692 Wiggins Summit,Port Terri,VT,USA,1953,Other,Hot,2019-02-01T00:00:00Z,2019102290000005573
W_Account.8874,Boomerangit,W_Sales_User.15,460,1938701000,Data.com,Enterprise,Energy,31091 Vernon Lodge,Port Rebecca,SC,USA,1951,Other,Cool,2019-05-07T00:00:00Z,2019102290000005573
W_Account.8883,docorp.com,W_Sales_User.6,727,768356000,Referral,Enterprise,Shipping,86620 Mary Ridge,North Jasonland,CA,USA,2003,Other,Warm,2018-01-17T00:00:00Z,2019102290000005573
W_Account.8885,USA Information Systems,W_Sales_User.11,320,1842165000,Data.com,Enterprise,Banking,039 Frederick Loaf,East Christopherfort,IL,USA,1894,Private,Warm,2019-08-03T00:00:00Z,2019102290000005573
W_Account.8892,Excelsior,W_Sales_User.8,3211,1113746000,Referral,Enterprise,Food & Beverage,09421 Chris Trafficway,Lake Jeffrey,MO,USA,1930,Private,Cool,2018-11-06T00:00:00Z,2019102290000005573
W_Account.8897,Root Group Inc,W_Sales_User.4,1629,1244529000,Community,Enterprise,Energy,1105 Tammy Ridges,Lake Mirandafort,NV,USA,1921,Subsidiary,Hot,2017-12-30T00:00:00Z,2019102290000005573
W_Account.8898,Young & Rubicam,W_Sales_User.6,3398,1352223000,Marketing Event,Enterprise,Agriculture,2703 Samantha Coves,Port Mitchellfort,AK,USA,1947,Private,Hot,2018-07-13T00:00:00Z,2019102290000005573
W_Account.8903,Sutter Health,W_Sales_User.6,2929,1387862000,Website,Enterprise,Apparel,090 Dominic Burgs,Villarrealstad,WA,USA,1946,Private,Warm,2019-06-29T00:00:00Z,2019102290000005573
W_Account.8908,About.Com,W_Sales_User.11,4198,658811000,Data.com,Enterprise,Apparel,240 Gloria Centers,Lake Ricky,NE,USA,1884,Private,Hot,2017-10-26T00:00:00Z,2019102290000005573
W_Account.8912,Rosetta Technologies Corp.,W_Sales_User.11,4580,736648000,Website,Enterprise,Manufacturing,81691 Jason Ford,Espinozaland,MO,USA,1890,Public,Cool,2018-03-08T00:00:00Z,2019102290000005573
W_Account.8914,E.I. DuPont de Nemours -,W_Sales_User.1,3967,1922959000,Community,Enterprise,Agriculture,613 Lopez Orchard,Brownmouth,WY,USA,1884,Private,Hot,2017-11-03T00:00:00Z,2019102290000005573
W_Account.8915,Symantec MERGE,W_Sales_User.1,1949,1454199000,Website,Enterprise,Retail,1274 Robert Junctions,Copelandland,CO,USA,1948,Private,Warm,2019-04-16T00:00:00Z,2019102290000005573
W_Account.8921,Quintrex Data Systems Corp,W_Sales_User.8,2341,1256534000,Referral,Enterprise,Hospitality,809 Pacheco Via,New Melissa,IL,USA,1918,Private,Cool,2018-07-21T00:00:00Z,2019102290000005573
W_Account.8922,DRS Network and Testing Solutions,W_Sales_User.10,1951,661079000,Data.com,Enterprise,Construction,68808 Kristina Stream,Robertmouth,MN,USA,1919,Private,Cool,2017-11-07T00:00:00Z,2019102290000005573
W_Account.8923,Initiate Systems,W_Sales_User.10,3120,553503000,Data.com,Enterprise,Recreation,563 Tonya Prairie,Rebeccafurt,IL,USA,1985,Public,Warm,2018-02-14T00:00:00Z,2019102290000005573
W_Account.8929,Berenter Greenhouse & Webster,W_Sales_User.11,4710,509369000,Social Media,Enterprise,Retail,3844 Sierra Hills,Victoriamouth,IL,USA,1889,Private,Hot,2019-02-22T00:00:00Z,2019102290000005573
W_Account.8930,TransUnion Settlement Solutions,W_Sales_User.11,1613,1968146000,Cold Call,Enterprise,Financial Services,5048 Ballard Centers,West Kristen,IL,USA,1946,Other,Hot,2018-10-16T00:00:00Z,2019102290000005573
W_Account.8931,Dendral,W_Sales_User.8,3972,1399280000,Data.com,Enterprise,Manufacturing,35417 Smith Via,Lake Cynthiafurt,IA,USA,1996,Private,Cool,2018-03-18T00:00:00Z,2019102290000005573
W_Account.8935,Jake's Finer Foods,W_Sales_User.7,1700,1121815000,Social Media,Enterprise,Shipping,936 Joseph Islands,Lake Jefferyville,MO,USA,1927,Private,Cool,2018-07-20T00:00:00Z,2019102290000005573
W_Account.8937,Great Northern Financial Svc,W_Sales_User.4,3273,1344277000,Social Media,Enterprise,Manufacturing,213 Smith Pass,East Jennifer,AZ,USA,1916,Public,Cool,2018-08-16T00:00:00Z,2019102290000005573
W_Account.8941,eLawForumCorporation,W_Sales_User.3,1288,1206382000,Marketing Event,Enterprise,Not For Profit,1152 Curry Cape,West Caitlinville,WY,USA,1937,Private,Hot,2018-06-30T00:00:00Z,2019102290000005573
W_Account.8943,CCC Information Services,W_Sales_User.6,3612,514355000,Data.com,Enterprise,Other,050 Joshua Curve,New Patricia,HI,USA,1969,Subsidiary,Cool,2018-07-18T00:00:00Z,2019102290000005573
W_Account.8948,BondDesk Trading,W_Sales_User.11,1093,1612871000,Marketing Event,Enterprise,Transportation,621 Pope Orchard,Lake Loriview,TX,USA,1913,Private,Cool,2018-03-03T00:00:00Z,2019102290000005573
W_Account.8950,Washington Post Advertising,W_Sales_User.13,4982,882977000,Partner,Enterprise,Not For Profit,103 Johnson Villages,North Markberg,AL,USA,1925,Public,Cool,2017-11-06T00:00:00Z,2019102290000005573
W_Account.8953,Firstmark Aerospace Corporation,W_Sales_User.13,4285,1591950000,Community,Enterprise,Communications,06983 Rodriguez Expressway,North Christian,MS,USA,1890,Private,Hot,2018-02-16T00:00:00Z,2019102290000005573
W_Account.8961,Legal Arts Multimedia,W_Sales_User.12,2984,1359515000,Partner,Enterprise,Telecommunications,3185 Johnson Plain,North Tyrone,MD,USA,1977,Public,Hot,2017-10-30T00:00:00Z,2019102290000005573
W_Account.8962,John Q. Hammons Hotels,W_Sales_User.10,4959,1067498000,Cold Call,Enterprise,Consulting,65449 Hayden Oval,Hernandezfurt,NJ,USA,1949,Subsidiary,Warm,2019-02-18T00:00:00Z,2019102290000005573
W_Account.8964,National Service Direct Inc,W_Sales_User.17,2502,1528142000,Inbound Call,Enterprise,Education,01862 Leon Village,New Theresa,TN,USA,1920,Other,Cool,2018-11-09T00:00:00Z,2019102290000005573
W_Account.8966,FieldBrook Foods,W_Sales_User.16,1984,979823000,Community,Enterprise,Recreation,1753 Curtis Fields,Matthewmouth,CT,USA,1963,Private,Hot,2017-11-18T00:00:00Z,2019102290000005573
W_Account.8967,Shells Interactive,W_Sales_User.12,4452,1149462000,Inbound Call,Enterprise,Construction,28230 Scott Bypass,Port Paul,MA,USA,1995,Subsidiary,Hot,2019-08-17T00:00:00Z,2019102290000005573
W_Account.8970,Spindle Co,W_Sales_User.14,4441,1969972000,Cold Call,Enterprise,Electronics,1483 Palmer Cape,New Dylanshire,AL,USA,1959,Public,Warm,2017-12-16T00:00:00Z,2019102290000005573
W_Account.8974,"I/O Interconnect, Ltd",W_Sales_User.12,2021,1559902000,Social Media,Enterprise,Consulting,783 Aaron Knoll,Longstad,CT,USA,1912,Private,Hot,2018-11-22T00:00:00Z,2019102290000005573
W_Account.8975,UniversaLan,W_Sales_User.9,3319,740530000,Marketing Event,Enterprise,Healthcare & Life Sciences,35789 Williams Forge,North Robert,AR,USA,1943,Subsidiary,Hot,2018-08-24T00:00:00Z,2019102290000005573
W_Account.8981,Transaction Smartware,W_Sales_User.11,1603,1168895000,Website,Enterprise,Environmental,8511 Larson Forks,Perezmouth,NY,USA,2007,Public,Hot,2018-06-12T00:00:00Z,2019102290000005573
W_Account.8991,HOPS,W_Sales_User.8,4632,1921433000,Partner,Enterprise,Agriculture,516 Hodges Lodge,West Jamestown,IA,USA,2003,Private,Hot,2018-02-27T00:00:00Z,2019102290000005573
W_Account.8996,XOR Media,W_Sales_User.15,4284,943611000,Cold Call,Enterprise,Transportation,317 Steven Ranch,South Douglas,FL,USA,1910,Other,Hot,2019-02-19T00:00:00Z,2019102290000005573
W_Account.8997,Republic Finance,W_Sales_User.3,1887,1969977000,Referral,Enterprise,Retail,06359 White Rapid,New Cynthiafort,MT,USA,1967,Other,Cool,2018-03-17T00:00:00Z,2019102290000005573
W_Account.9002,Commsys Inc,W_Sales_User.9,21682,1540350000,Referral,Enterprise,Construction,84912 Grant Mission,East Julie,IN,USA,1918,Private,Warm,2019-03-11T00:00:00Z,2019102290000005573
W_Account.9003,ActiveEducation,W_Sales_User.11,23350,1426862000,Social Media,Enterprise,Apparel,325 White Club,Schwartzfort,WI,USA,1962,Other,Cool,2019-03-09T00:00:00Z,2019102290000005573
W_Account.9006,Roseburg Forest Products Co.,W_Sales_User.11,22231,597087000,Partner,Enterprise,Electronics,2398 Jacob Groves,Lake Nicholasborough,IA,USA,1948,Private,Cool,2018-03-19T00:00:00Z,2019102290000005573
W_Account.9012,HyperEdge Corp.,W_Sales_User.9,16788,1312283000,Partner,Enterprise,Recreation,55804 Leah Knoll,South Steventown,KS,USA,1976,Public,Hot,2018-11-27T00:00:00Z,2019102290000005573
W_Account.9013,Robert Bosch Corp. / Multi-Metals Division,W_Sales_User.3,13717,562541000,Website,Enterprise,Communications,312 Tran Ports,Lake Michael,AK,USA,1893,Private,Warm,2019-01-17T00:00:00Z,2019102290000005573
W_Account.9015,D & H Industries Inc,W_Sales_User.1,24949,1203348000,Partner,Enterprise,Apparel,178 Campbell Court,Matthewmouth,WA,USA,1964,Private,Hot,2019-03-04T00:00:00Z,2019102290000005573
W_Account.9017,4M Building Solutions,W_Sales_User.11,5630,668262000,Website,Enterprise,Shipping,7991 Jeffrey Mill,Coxbury,WI,USA,1981,Other,Warm,2018-07-02T00:00:00Z,2019102290000005573
W_Account.9018,Westmor Industries,W_Sales_User.9,13726,1945160000,Referral,Enterprise,Machinery,138 Robertson Fields,South Ronaldport,IL,USA,1978,Private,Hot,2019-05-28T00:00:00Z,2019102290000005573
W_Account.9020,Cummins Southern Plains Power,W_Sales_User.8,22299,782930000,Community,Enterprise,Machinery,88163 Debra Drives,Bradfordburgh,MN,USA,1950,Public,Hot,2019-04-14T00:00:00Z,2019102290000005573
W_Account.9023,Searcy Uniform and Mat Service,W_Sales_User.5,12136,1724240000,Partner,Enterprise,Financial Services,253 Ronald Knoll,New Austin,AZ,USA,1982,Private,Hot,2019-03-05T00:00:00Z,2019102290000005573
W_Account.9025,Miller Associates,W_Sales_User.3,8003,1949833000,Inbound Call,Enterprise,Manufacturing,17172 Christopher Valleys,Rasmussenberg,AZ,USA,1899,Subsidiary,Warm,2017-10-26T00:00:00Z,2019102290000005573
W_Account.9031,WiseGuys,W_Sales_User.10,6409,1996218000,Website,Enterprise,Financial Services,506 Christopher Mews,North Jamesmouth,OH,USA,1928,Subsidiary,Warm,2019-05-08T00:00:00Z,2019102290000005573
W_Account.9033,Intraware,W_Sales_User.1,11054,1614434000,Website,Enterprise,Shipping,2261 Emily Divide,Anachester,CA,USA,1959,Subsidiary,Warm,2018-02-24T00:00:00Z,2019102290000005573
W_Account.9038,yet2.com,W_Sales_User.1,11920,545713000,Community,Enterprise,Construction,13293 John Pines,New Olivia,ID,USA,1895,Other,Cool,2018-03-13T00:00:00Z,2019102290000005573
W_Account.9042,Middough,W_Sales_User.11,7279,1130405000,Data.com,Enterprise,Telecommunications,020 Ashley Springs,North Mark,NE,USA,1941,Other,Warm,2018-12-13T00:00:00Z,2019102290000005573
W_Account.9044,Critical Path Software Inc,W_Sales_User.9,7301,1088045000,Marketing Event,Enterprise,Financial Services,21278 Hayes Park,Weeksmouth,KS,USA,1969,Other,Warm,2019-05-11T00:00:00Z,2019102290000005573
W_Account.9045,HOB Entertainment,W_Sales_User.11,14404,1143539000,Data.com,Enterprise,Media,6797 Laurie Estates,North Ericabury,ND,USA,1944,Other,Cool,2019-05-07T00:00:00Z,2019102290000005573
W_Account.9050,Kaidara Software Inc,W_Sales_User.7,11243,915152000,Inbound Call,Enterprise,Retail,13641 Anderson Ways,Jonview,OH,USA,1978,Other,Warm,2019-03-26T00:00:00Z,2019102290000005573
W_Account.9051,Elizabeth L Neely & Assoc,W_Sales_User.5,17566,1926567000,Social Media,Enterprise,Environmental,2834 Leonard Springs,Alyssahaven,AZ,USA,1990,Public,Cool,2019-01-30T00:00:00Z,2019102290000005573
W_Account.9052,Netspoke,W_Sales_User.8,23043,1735376000,Social Media,Enterprise,Food & Beverage,39262 Eric Groves,Stevenville,IA,USA,2004,Other,Cool,2019-01-08T00:00:00Z,2019102290000005573
W_Account.9063,Sun Life Financial Services Company,W_Sales_User.1,19623,1630727000,Marketing Event,Enterprise,Recreation,930 Steven Ferry,New James,HI,USA,1964,Public,Warm,2018-03-23T00:00:00Z,2019102290000005573
W_Account.9069,Promotional Products Association International,W_Sales_User.1,16552,1018695000,Website,Enterprise,Technology,620 Dean Trail,Williamsborough,WA,USA,1953,Other,Hot,2018-07-14T00:00:00Z,2019102290000005573
W_Account.9071,Outlook Magazine,W_Sales_User.8,15174,1829851000,Website,Enterprise,Communications,591 Jane Inlet,Lake Victor,MI,USA,1900,Other,Cool,2018-01-22T00:00:00Z,2019102290000005573
W_Account.9072,CEC Entertainment,W_Sales_User.2,16055,1645954000,Social Media,Enterprise,Agriculture,742 Christine Isle,Olsonchester,CA,USA,1955,Private,Hot,2018-06-25T00:00:00Z,2019102290000005573
W_Account.9074,De Sola Capital Partners,W_Sales_User.7,10308,1814141000,Data.com,Enterprise,Biotechnology,30196 Gerald Via,East Keith,IA,USA,2005,Private,Hot,2019-04-03T00:00:00Z,2019102290000005573
W_Account.9076,GoldPocket Interactive,W_Sales_User.11,17110,677034000,Website,Enterprise,Energy,156 Sutton Tunnel,Amychester,WI,USA,1997,Other,Hot,2019-03-25T00:00:00Z,2019102290000005573
W_Account.9079,SS&C Technologies,W_Sales_User.3,21579,1857597000,Referral,Enterprise,Government,0771 Ashley Road,Vanessaburgh,WA,USA,1887,Private,Cool,2018-05-10T00:00:00Z,2019102290000005573
W_Account.9080,18:29,W_Sales_User.14,19368,532554000,Data.com,Enterprise,Healthcare & Life Sciences,9367 Gonzalez Loop,Hawkinsland,SC,USA,1955,Private,Cool,2019-01-24T00:00:00Z,2019102290000005573
W_Account.9083,Embion1,W_Sales_User.12,21566,598460000,Website,Enterprise,Manufacturing,31158 Christine Plaza,Markmouth,NH,USA,1993,Other,Hot,2018-08-15T00:00:00Z,2019102290000005573
W_Account.9085,Vayusphere,W_Sales_User.7,18519,1764645000,Data.com,Enterprise,Technology,6286 Amy Dam,North Brittanymouth,NJ,USA,1986,Public,Hot,2019-04-10T00:00:00Z,2019102290000005573
W_Account.9086,Avenue West Corp Housing,W_Sales_User.15,22523,977167000,Referral,Enterprise,Education,24140 Austin Highway,Lucasland,TN,USA,2008,Other,Cool,2017-12-15T00:00:00Z,2019102290000005573
W_Account.9089,OnWire Technologies,W_Sales_User.12,16021,744525000,Marketing Event,Enterprise,Insurance,8964 Andrew Passage,South Keith,NC,USA,1936,Other,Cool,2018-04-02T00:00:00Z,2019102290000005573
W_Account.9092,Saga Communications,W_Sales_User.14,18891,621971000,Partner,Enterprise,Chemicals,32100 Dana Mission,West Jason,VT,USA,2004,Private,Hot,2018-11-28T00:00:00Z,2019102290000005573
W_Account.9098,New Forum Publishers,W_Sales_User.13,14917,931326000,Community,Enterprise,Government,360 Williams Overpass,West Thomas,ME,USA,1999,Private,Cool,2019-07-04T00:00:00Z,2019102290000005573
W_Account.9102,Teqcorner,W_Sales_User.7,24602,1794958000,Website,Enterprise,Electronics,075 James Valley,Bentonborough,NJ,USA,1926,Public,Hot,2018-05-20T00:00:00Z,2019102290000005573
W_Account.9112,Business Wire - LA,W_Sales_User.3,15107,798328000,Inbound Call,Enterprise,Insurance,593 Stephens Radial,Loristad,CA,USA,1921,Public,Warm,2017-12-03T00:00:00Z,2019102290000005573
W_Account.9117,Go! Fitness Solutions,W_Sales_User.8,8982,791662000,Cold Call,Enterprise,Energy,3353 Barry Brooks,South Cindyhaven,NY,USA,1905,Private,Cool,2018-11-12T00:00:00Z,2019102290000005573
W_Account.9120,GE Distribution Finance,W_Sales_User.17,24245,896889000,Website,Enterprise,Construction,06271 Harvey Parkways,Lake Jenniferfurt,DE,USA,1902,Private,Warm,2018-01-08T00:00:00Z,2019102290000005573
W_Account.9128,Continental Paper & Supply Co.,W_Sales_User.9,53118,609955000,Community,Enterprise,Apparel,700 Knight Trace,Brianburgh,IN,USA,1917,Other,Warm,2018-05-27T00:00:00Z,2019102290000005573
W_Account.9129,Travel Insured International,W_Sales_User.1,36335,1846158000,Social Media,Enterprise,Government,73537 Hardin Junctions,Lindsayshire,NV,USA,1931,Private,Cool,2019-03-20T00:00:00Z,2019102290000005573
W_Account.9139,SDI Industries,W_Sales_User.3,144196,1056555000,Data.com,Enterprise,Banking,20738 Price Curve,Lake Michael,OR,USA,1961,Public,Warm,2019-01-05T00:00:00Z,2019102290000005573
