External_Id__c,Owner.External_Id__c,Account.External_Id__c,Contact.External_Id__c,CreatedDate__c,ClosedDate__c,LastActivityDate__c,Origin,Tier,Product_Family_KB__c,Priority,SLA,Reason,Type_of_Support__c,CSAT__c,Status,First_Contact_Close__c,Time_Open__c,Team__c,close_date_offset,Offer_Voucher__c,Send_FieldService__c,IsEscalated,MilestoneStatus__c,analyticsdemo_batch_id__c
W_Case.4004,W_Services_User.8,W_Account.2797,W_Services_Contact.2797,2019-12-11 10:50:48,2019-12-11 10:50:48,2019-12-11,Phone,Tier 1,Cables,High,Compliant,Unknown Failure,Silver,70.948223353,Closed,true,0,Central CSR,386,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4006,W_Services_User.2,W_Account.2798,W_Services_Contact.2798,2019-12-26 15:23:00,2020-01-31 15:23:00,2020-01-02,Phone,Tier 2,Cameras,Medium,Compliant,Unknown Failure,Platinum,80.31472081300001,Working,false,36,West CSR,335,false,false,false,Open - Compliant,20200113100000003249
W_Case.4007,W_Services_User.8,W_Account.2799,W_Services_Contact.2799,2020-01-06 11:32:35,2020-01-06 11:32:35,2020-01-06,Phone,Tier 1,Computers,High,Compliant,Item Damaged,Basic,73.615482234,Closed,true,0,Central CSR,360,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4008,W_Services_User.13,W_Account.2802,W_Services_Contact.2802,2019-12-22 11:17:57,2020-04-20 11:17:57,2019-12-30,Phone,Tier 1,DVD Players,High,Violation,Documentation,Basic,71.225888328,Waiting on Customer,false,120,East CSR,255,false,false,true,Open - Violation,20200113100000003249
W_Case.4009,W_Services_User.2,W_Account.2802,W_Services_Contact.2802,2020-01-04 11:22:42,2020-01-04 11:22:42,2020-01-04,Phone,Tier 1,DVD Players,High,Violation,Documentation,Basic,71.652284263,Closed,true,0,West CSR,362,false,false,true,Closed - Violation,20200113100000003249
W_Case.4010,W_Services_User.3,W_Account.2803,W_Services_Contact.2803,2019-11-30 11:37:40,2019-11-30 11:37:40,2019-11-30,Phone,Tier 3,DVD Players,Low,Compliant,Documentation,Basic,74.06535532699999,Closed,true,0,West CSR,397,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4012,W_Services_User.13,W_Account.2804,W_Services_Contact.2804,2019-12-04 16:38:42,2019-12-04 16:38:42,2019-12-04,Phone,Tier 3,Home Audio,Low,Compliant,Unknown Failure,Free,76.030456852,Closed,true,0,East CSR,393,false,true,false,Closed - Compliant,20200113100000003249
W_Case.4013,W_Services_User.17,W_Account.2806,W_Services_Contact.2806,2019-12-31 15:10:25,2019-12-31 15:10:25,2019-12-31,Phone,Tier 2,Tablets,Low,Compliant,Late Delivery,Basic,83.81472081300001,Closed,true,0,East CSR,366,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4014,W_Services_User.10,W_Account.2807,W_Services_Contact.2807,2019-12-14 11:04:49,2019-12-14 11:04:49,2019-12-14,Phone,Tier 1,TVs,Medium,Violation,Unknown Failure,Silver,69.725888325,Closed,true,0,Central CSR,383,false,true,true,Closed - Violation,20200113100000003249
W_Case.4016,W_Services_User.2,W_Account.2810,W_Services_Contact.2810,2019-12-20 13:15:17,2019-12-20 13:15:17,2019-12-20,Phone,Tier 1,Video Games,High,Compliant,Item Damaged,Silver,68.395939089,Closed,true,0,West CSR,377,true,false,true,Closed - Compliant,20200113100000003249
W_Case.4018,W_Services_User.12,W_Account.2810,W_Services_Contact.2810,2019-12-29 16:29:29,2019-12-29 16:29:29,2019-12-29,Phone,Tier 1,Cables,High,Compliant,Item Damaged,Silver,68.68020304800001,Closed,true,0,East CSR,368,true,false,true,Closed - Compliant,20200113100000003249
W_Case.4020,W_Services_User.17,W_Account.2810,W_Services_Contact.2810,2019-12-16 16:31:26,2020-02-14 16:31:26,2020-01-04,Phone,Tier 1,Cameras,High,Violation,Unknown Failure,Platinum,76.70304568700001,On Hold,false,60,East CSR,321,false,true,true,Open - Violation,20200113100000003249
W_Case.4021,W_Services_User.2,W_Account.2811,W_Services_Contact.2811,2019-12-20 10:09:23,2019-12-20 10:09:23,2019-12-20,Phone,Tier 2,Cameras,Medium,Compliant,Documentation,Platinum,80.40609137199999,Closed,true,0,West CSR,377,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4022,W_Services_User.15,W_Account.2811,W_Services_Contact.2811,2019-12-10 13:27:58,2019-12-10 13:27:58,2019-12-10,Phone,Tier 1,Cell Phones,High,Violation,Hardware Question,Basic,72.522842637,Closed,true,0,East CSR,387,false,false,true,Closed - Violation,20200113100000003249
W_Case.4024,W_Services_User.10,W_Account.2813,W_Services_Contact.2813,2019-12-28 11:27:59,2019-12-28 11:27:59,2019-12-28,Phone,Tier 2,Computers,Medium,Compliant,Documentation,Basic,75.32233502300001,Closed,true,0,Central CSR,369,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4025,W_Services_User.5,W_Account.2813,W_Services_Contact.2813,2019-11-28 16:43:24,2019-12-22 16:43:24,2019-12-08,Phone,Tier 2,Computers,Low,Compliant,Item Damaged,Basic,79.328680205,Closed,false,24,West CSR,375,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4026,W_Services_User.8,W_Account.2813,W_Services_Contact.2813,2020-01-02 10:36:49,2020-01-02 10:36:49,2020-01-02,Phone,Tier 3,Computers,Low,Violation,Hardware Question,Basic,76.49492386,Closed,true,0,Central CSR,364,false,false,false,Closed - Violation,20200113100000003249
W_Case.4027,W_Services_User.3,W_Account.2813,W_Services_Contact.2813,2020-01-01 13:02:11,2020-01-01 13:02:11,2020-01-01,Phone,Tier 1,DVD Players,High,Compliant,Unknown Failure,Basic,71.279187819,Closed,true,0,West CSR,365,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4028,W_Services_User.1,W_Account.2813,W_Services_Contact.2813,2019-12-11 12:07:26,2019-12-11 12:07:26,2019-12-11,Phone,Tier 1,DVD Players,High,Violation,Unknown Failure,Basic,69.399111672,Closed,true,0,West CSR,386,false,true,true,Closed - Violation,20200113100000003249
W_Case.4032,W_Services_User.1,W_Account.2814,W_Services_Contact.2814,2019-12-15 13:33:56,2019-12-15 13:33:56,2019-12-15,Phone,Tier 2,Headphones,Medium,Compliant,Late Delivery,Free,74.214593906,Closed,true,0,West CSR,382,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4033,W_Services_User.15,W_Account.2815,W_Services_Contact.2815,2019-12-07 16:08:08,2019-12-07 16:08:08,2019-12-07,Phone,Tier 2,Home Audio,Medium,Compliant,Hardware Question,Free,74.96954314999999,Closed,true,0,East CSR,390,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4034,W_Services_User.6,W_Account.2818,W_Services_Contact.2818,2020-01-02 11:26:05,2020-01-02 11:26:05,2020-01-02,Phone,Tier 2,TVs,Medium,Violation,Late Delivery,Silver,74.131979696,Closed,true,0,Central CSR,364,false,false,false,Closed - Violation,20200113100000003249
W_Case.4035,W_Services_User.11,W_Account.2820,W_Services_Contact.2820,2020-01-08 17:43:42,2020-01-08 17:43:42,2020-01-08,Phone,Tier 1,Cameras,High,Compliant,Late Delivery,Free,82.746192893,Closed,true,0,Central CSR,358,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4036,W_Services_User.6,W_Account.2820,W_Services_Contact.2820,2019-11-27 10:01:23,2019-11-27 10:01:23,2019-11-27,Phone,Tier 1,Cameras,High,Violation,Item Damaged,Free,78.805837565,Closed,true,0,Central CSR,400,false,false,true,Closed - Violation,20200113100000003249
W_Case.4037,W_Services_User.12,W_Account.2822,W_Services_Contact.2822,2019-12-31 10:38:47,2019-12-31 10:38:47,2019-12-31,Phone,Tier 2,Cell Phones,Low,Compliant,Late Delivery,Free,73.951776647,Closed,true,0,East CSR,366,false,true,false,Closed - Compliant,20200113100000003249
W_Case.4038,W_Services_User.9,W_Account.2822,W_Services_Contact.2822,2019-12-22 11:19:28,2019-12-22 11:19:28,2019-12-22,Phone,Tier 3,Cell Phones,Low,Violation,Hardware Question,Free,74.763959394,Closed,true,0,Central CSR,375,false,false,false,Closed - Violation,20200113100000003249
W_Case.4041,W_Services_User.16,W_Account.2824,W_Services_Contact.2824,2019-11-18 09:15:06,2019-11-18 09:15:06,2019-11-18,Phone,Tier 1,DVD Players,High,Violation,Item Damaged,Basic,71.29251269,Closed,true,0,East CSR,409,false,false,true,Closed - Violation,20200113100000003249
W_Case.4042,W_Services_User.6,W_Account.2825,W_Services_Contact.2825,2019-12-12 09:58:36,2019-12-12 09:58:36,2019-12-12,Phone,Tier 2,Headphones,Medium,Violation,Hardware Question,Platinum,71.801522842,Closed,true,0,Central CSR,385,false,true,false,Closed - Violation,20200113100000003249
W_Case.4043,W_Services_User.3,W_Account.2825,W_Services_Contact.2825,2019-11-17 12:45:14,2019-11-17 12:45:14,2019-11-17,Phone,Tier 2,Home Audio,Medium,Violation,Hardware Question,Basic,74.654822333,Closed,true,0,West CSR,410,false,true,false,Closed - Violation,20200113100000003249
W_Case.4044,W_Services_User.12,W_Account.2827,W_Services_Contact.2827,2020-01-09 10:40:03,2020-01-09 10:40:03,2020-01-09,Phone,Tier 1,Tablets,High,Violation,Item Damaged,Free,74.635786801,Closed,true,0,East CSR,357,false,true,true,Closed - Violation,20200113100000003249
W_Case.4046,W_Services_User.5,W_Account.2828,W_Services_Contact.2828,2019-11-17 14:20:37,2019-11-17 14:20:37,2019-11-17,Phone,Tier 1,TVs,Medium,Violation,Item Damaged,Platinum,72.131979696,Closed,true,0,West CSR,410,false,false,true,Closed - Violation,20200113100000003249
W_Case.4047,W_Services_User.8,W_Account.2829,W_Services_Contact.2829,2019-12-16 17:15:01,2020-02-14 17:15:01,2020-01-07,Phone,Tier 2,TVs,Medium,Violation,Hardware Question,Platinum,74.96954314999999,On Hold,false,60,Central CSR,321,false,false,false,Open - Violation,20200113100000003249
W_Case.4049,W_Services_User.6,W_Account.2829,W_Services_Contact.2829,2019-11-25 11:42:02,2019-12-07 11:42:02,2019-12-04,Phone,Tier 3,TVs,Low,Compliant,Item Damaged,Platinum,76.18781725599999,Closed,false,12,Central CSR,390,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4050,W_Services_User.9,W_Account.2829,W_Services_Contact.2829,2020-01-11 15:25:58,2020-01-11 15:25:58,2020-01-11,Phone,Tier 1,Video Games,High,Compliant,Late Delivery,Free,68.348350254,Closed,true,0,Central CSR,355,true,false,true,Closed - Compliant,20200113100000003249
W_Case.4051,W_Services_User.12,W_Account.2829,W_Services_Contact.2829,2019-11-28 17:32:08,2019-11-28 17:32:08,2019-11-28,Phone,Tier 1,Video Games,High,Violation,Late Delivery,Free,68.291243652,Closed,true,0,East CSR,399,false,true,true,Closed - Violation,20200113100000003249
W_Case.4054,W_Services_User.5,W_Account.2839,W_Services_Contact.2839,2019-11-27 15:42:43,2020-01-26 15:42:43,2020-01-08,Phone,Tier 2,DVD Players,Low,Violation,Late Delivery,Basic,72.35850253800001,Waiting on Customer,false,60,West CSR,340,false,true,false,Open - Violation,20200113100000003249
W_Case.4056,W_Services_User.4,W_Account.2840,W_Services_Contact.2840,2019-12-18 13:52:28,2019-12-18 13:52:28,2019-12-18,Phone,Tier 3,Headphones,Low,Compliant,Item Damaged,Platinum,74.99010152,Closed,true,0,West CSR,379,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4058,W_Services_User.12,W_Account.2841,W_Services_Contact.2841,2019-11-17 10:23:29,2019-11-17 10:23:29,2019-11-17,Phone,Tier 3,Home Audio,Low,Compliant,Hardware Question,Basic,77.82741117,Closed,true,0,East CSR,410,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4060,W_Services_User.3,W_Account.2841,W_Services_Contact.2841,2019-12-06 10:08:30,2019-12-06 10:08:30,2019-12-06,Phone,Tier 2,Tablets,Medium,Compliant,Late Delivery,Free,77.59644670200001,Closed,true,0,West CSR,391,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4062,W_Services_User.4,W_Account.2842,W_Services_Contact.2842,2019-12-29 13:00:30,2019-12-29 13:00:30,2019-12-29,Phone,Tier 1,TVs,High,Violation,Item Damaged,Platinum,71.121827408,Closed,true,0,West CSR,368,false,true,true,Closed - Violation,20200113100000003249
W_Case.4063,W_Services_User.7,W_Account.2842,W_Services_Contact.2842,2019-12-23 12:04:33,2019-12-23 12:04:33,2019-12-23,Phone,Tier 1,TVs,High,Compliant,Item Damaged,Platinum,72.96954314999999,Closed,true,0,Central CSR,374,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4064,W_Services_User.2,W_Account.2842,W_Services_Contact.2842,2019-12-09 14:57:26,2019-12-09 14:57:26,2019-12-09,Phone,Tier 1,TVs,High,Violation,Item Damaged,Platinum,73.578680203,Closed,true,0,West CSR,388,false,false,true,Closed - Violation,20200113100000003249
W_Case.4067,W_Services_User.5,W_Account.2844,W_Services_Contact.2844,2019-12-11 13:23:27,2020-02-09 13:23:27,2019-12-21,Phone,Tier 1,Video Games,High,Violation,Item Damaged,Free,66.20558375600001,New,false,60,West CSR,326,true,true,true,Open - Violation,20200113100000003249
W_Case.4069,W_Services_User.11,W_Account.2845,W_Services_Contact.2845,2020-01-12 14:19:44,2020-01-12 14:19:44,2020-01-12,Phone,Tier 3,Video Games,Low,Compliant,Late Delivery,Free,70.542512691,Closed,true,0,Central CSR,354,true,false,false,Closed - Compliant,20200113100000003249
W_Case.4070,W_Services_User.5,W_Account.2845,W_Services_Contact.2845,2019-11-23 16:02:45,2019-11-23 16:02:45,2019-11-23,Phone,Tier 1,Cables,High,Compliant,Hardware Question,Free,68.838324872,Closed,true,0,West CSR,404,false,true,true,Closed - Compliant,20200113100000003249
W_Case.4071,W_Services_User.13,W_Account.2846,W_Services_Contact.2846,2019-12-21 16:55:12,2019-12-21 16:55:12,2019-12-21,Phone,Tier 1,Cameras,High,Compliant,Item Damaged,Free,79.730964467,Closed,true,0,East CSR,376,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4072,W_Services_User.12,W_Account.2846,W_Services_Contact.2846,2019-12-05 12:18:07,2019-12-05 12:18:07,2019-12-05,Phone,Tier 1,Cameras,High,Violation,Item Damaged,Free,79.114213199,Closed,true,0,East CSR,392,false,false,true,Closed - Violation,20200113100000003249
W_Case.4073,W_Services_User.3,W_Account.2848,W_Services_Contact.2848,2019-12-09 09:21:53,2019-12-09 09:21:53,2019-12-09,Phone,Tier 3,Cameras,Low,Compliant,Late Delivery,Free,79.29822335200001,Closed,true,0,West CSR,388,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4074,W_Services_User.15,W_Account.2848,W_Services_Contact.2848,2019-11-24 11:47:17,2019-11-24 11:47:17,2019-11-24,Phone,Tier 1,Cell Phones,High,Compliant,Hardware Question,Free,71.24365482,Closed,true,0,East CSR,403,false,true,true,Closed - Compliant,20200113100000003249
W_Case.4075,W_Services_User.6,W_Account.2851,W_Services_Contact.2851,2019-12-25 11:43:11,2019-12-25 11:43:11,2019-12-25,Phone,Tier 1,Computers,Medium,Compliant,Hardware Question,Platinum,72.18781725599999,Closed,true,0,Central CSR,372,false,true,true,Closed - Compliant,20200113100000003249
W_Case.4076,W_Services_User.16,W_Account.2851,W_Services_Contact.2851,2019-12-20 16:46:23,2019-12-20 16:46:23,2019-12-20,Phone,Tier 2,Computers,Medium,Compliant,Late Delivery,Platinum,76.77411167800001,Closed,true,0,East CSR,377,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4078,W_Services_User.17,W_Account.2853,W_Services_Contact.2853,2019-12-12 16:33:50,2020-02-22 16:33:50,2019-12-17,Phone,Tier 1,Headphones,High,Violation,Hardware Question,Platinum,72.68629441499999,Working,false,72,East CSR,313,false,false,true,Open - Violation,20200113100000003249
W_Case.4079,W_Services_User.16,W_Account.2853,W_Services_Contact.2853,2019-12-11 12:16:27,2019-12-11 12:16:27,2019-12-11,Phone,Tier 1,Headphones,High,Compliant,Item Damaged,Platinum,73.202030456,Closed,true,0,East CSR,386,false,true,true,Closed - Compliant,20200113100000003249
W_Case.4081,W_Services_User.4,W_Account.2853,W_Services_Contact.2853,2019-11-25 13:20:45,2019-11-25 13:20:45,2019-11-25,Phone,Tier 2,Headphones,Medium,Compliant,Late Delivery,Platinum,72.931472082,Closed,true,0,West CSR,402,false,true,false,Closed - Compliant,20200113100000003249
W_Case.4082,W_Services_User.16,W_Account.2853,W_Services_Contact.2853,2019-11-21 16:19:14,2019-11-21 16:19:14,2019-11-21,Phone,Tier 1,Home Audio,High,Compliant,Hardware Question,Basic,75.365482234,Closed,true,0,East CSR,406,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4083,W_Services_User.2,W_Account.2854,W_Services_Contact.2854,2019-12-07 11:06:25,2019-12-07 11:06:25,2019-12-07,Phone,Tier 1,Home Audio,Medium,Compliant,Late Delivery,Basic,75.294416246,Closed,true,0,West CSR,390,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4085,W_Services_User.9,W_Account.2858,W_Services_Contact.2858,2019-11-26 09:14:02,2019-11-26 09:14:02,2019-11-26,Phone,Tier 2,TVs,Medium,Violation,Hardware Question,Platinum,73.730964468,Closed,true,0,Central CSR,401,false,true,false,Closed - Violation,20200113100000003249
W_Case.4086,W_Services_User.11,W_Account.2858,W_Services_Contact.2858,2019-12-03 17:02:12,2019-12-03 17:02:12,2019-12-03,Phone,Tier 1,Video Games,High,Compliant,Item Damaged,Free,68.35977157299999,Closed,true,0,Central CSR,394,true,false,true,Closed - Compliant,20200113100000003249
W_Case.4088,W_Services_User.15,W_Account.2859,W_Services_Contact.2859,2019-12-17 15:31:34,2019-12-17 15:31:34,2019-12-17,Phone,Tier 1,Cables,High,Compliant,Hardware Question,Free,68.872588829,Closed,true,0,East CSR,380,true,false,true,Closed - Compliant,20200113100000003249
W_Case.4089,W_Services_User.5,W_Account.2860,W_Services_Contact.2860,2019-12-18 10:12:53,2020-02-16 10:12:53,2020-01-05,Phone,Tier 2,Cables,Low,Violation,Hardware Question,Free,71.128426397,New,false,60,West CSR,319,true,false,false,Open - Violation,20200113100000003249
W_Case.4092,W_Services_User.6,W_Account.2861,W_Services_Contact.2861,2019-11-19 16:03:27,2019-11-19 16:03:27,2019-11-19,Phone,Tier 1,Cameras,High,Compliant,Item Damaged,Free,79.45685279,Closed,true,0,Central CSR,408,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4093,W_Services_User.11,W_Account.2861,W_Services_Contact.2861,2020-01-06 10:23:50,2020-01-06 10:23:50,2020-01-06,Phone,Tier 2,Cameras,Medium,Compliant,Hardware Question,Free,81.217005077,Closed,true,0,Central CSR,360,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4094,W_Services_User.13,W_Account.2861,W_Services_Contact.2861,2020-01-07 13:56:07,2020-01-07 13:56:07,2020-01-07,Phone,Tier 1,Cell Phones,High,Compliant,Late Delivery,Free,71.74619289099999,Closed,true,0,East CSR,359,false,true,true,Closed - Compliant,20200113100000003249
W_Case.4095,W_Services_User.16,W_Account.2862,W_Services_Contact.2862,2019-12-26 11:58:47,2019-12-26 11:58:47,2019-12-26,Phone,Tier 3,Computers,Low,Compliant,Late Delivery,Platinum,81.04568527800001,Closed,true,0,East CSR,371,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4096,W_Services_User.3,W_Account.2864,W_Services_Contact.2864,2019-11-19 16:48:52,2019-11-19 16:48:52,2019-11-19,Phone,Tier 1,Headphones,Medium,Compliant,Late Delivery,Platinum,72.47842639800001,Closed,true,0,West CSR,408,false,false,true,Closed - Compliant,20200113100000003249
W_Case.4097,W_Services_User.16,W_Account.2867,W_Services_Contact.2867,2019-11-19 14:50:08,2020-01-18 14:50:08,2020-01-05,Phone,Tier 1,Tablets,High,Violation,Late Delivery,Free,74.876903556,Waiting on Customer,false,60,East CSR,348,false,false,true,Open - Violation,20200113100000003249
W_Case.4098,W_Services_User.3,W_Account.2867,W_Services_Contact.2867,2019-12-24 09:39:29,2020-03-05 09:39:29,2019-12-28,Phone,Tier 1,Tablets,High,Violation,Item Damaged,Free,76.076142135,Escalated,false,72,West CSR,301,false,false,true,Open - Violation,20200113100000003249
W_Case.4099,W_Services_User.4,W_Account.2867,W_Services_Contact.2867,2019-11-25 11:23:23,2019-11-25 11:23:23,2019-11-25,Phone,Tier 2,Tablets,Medium,Compliant,Late Delivery,Free,77.276649749,Closed,true,0,West CSR,402,false,false,false,Closed - Compliant,20200113100000003249
W_Case.4100,W_Services_User.11,W_Account.2868,W_Services_Contact.2868,2019-11-24 15:23:52,2019-11-24 15:23:52,2019-11-24,Phone,Tier 2,Tablets,Low,Compliant,Late Delivery,Free,83.99238579,Closed,true,0,Central CSR,403,false,false,false,Closed - Compliant,20200113100000003249
