"SBQQ__Contract__c.BillingCountry","SBQQ__SubscriptionStartDate__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Name","SBQQ__BillingType__c","DaysToExpirationBucket","SBQQ__Contract__c.AccountId.Name","SBQQ__Contract__c.SBQQ__AmendmentRenewalBehavior__c","SBQQ__ProductName__c","SBQQ__CreditProductId__c","Quote.SBQQ__Renewal__c","SBQQ__SubscriptionEndDate__c","IsDeleted","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsWon","SBQQ__ChargeType__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__Contract__c.CustomerSignedDate","Id","Quote.SBQQ__RenewedSubscription__c","SBQQ__DimensionType__c","SBQQ__Contract__c.SBQQ__RenewalForecast__c","SBQQ__RenewedDate__c","SBQQ__Contract__c","SBQQ__TerminatedDate__c","SBQQ__Contract__c.BillingState","SBQQ__DynamicOptionId__c","RenewalQuote.SBQQ__Quote__c","SBQQ__EndDate__c","SBQQ__Contract__c.AccountId","SBQQ__Contract__c.SBQQ__AmendmentStartDate__c","SBQQ__Contract__c.SBQQ__RenewalQuoted__c","SBQQ__SegmentKey__c","SBQQ__Bundled__c","SBQQ__OptionType__c","Quote.Id","SBQQ__Contract__c.ActivatedDate","Quote.Name","SBQQ__Contract__c.BillingCity","SBQQ__Contract__c.SBQQ__AmendmentOpportunityStage__c","HasRenewal","Name","RenewalQuote.SBQQ__RenewedSubscription__c","SBQQ__Contract__c.StartDate","SBQQ__Contract__c.CustomerSignedTitle","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Id","SBQQ__Contract__c.StatusCode","SBQQ__Contract__c.CreatedDate","RenewalQuote.SBQQ__Renewal__c","SBQQ__Contract__c.CompanySignedDate","RenewalQuote.Name","SBQQ__StartDate__c","RenewalStatus","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsClosed","SBQQ__QuoteLine__c","SBQQ__Contract__c.SBQQ__AmendmentOpportunityRecordTypeId__c","SBQQ__Contract__c.ContractNumber","Active","RenwalWarning","SBQQ__ContractNumber__c","CreatedDate","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.StageName","SBQQ__Contract__c.SBQQ__SubscriptionQuantitiesCombined__c","RenewalQuote.Id","SBQQ__ComponentDiscountedByPackage__c","IsRenewal","SBQQ__SegmentEndDate__c","SBQQ__Contract__c.EndDate","SBQQ__Contract__c.Status","SBQQ__BillingFrequency__c","Quote.SBQQ__Quote__c","SBQQ__Bundle__c","SBQQ__PricingMethod__c","SBQQ__SegmentLabel__c","SBQQ__SegmentStartDate__c","SBQQ__DiscountScheduleType__c","SBQQ__RenewalQuantity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Amount","SBQQ__RenewalPrice__c","SBQQ__Discount__c","SBQQ__ListPrice__c","SBQQ__SegmentIndex__c","SBQQ__Contract__c.SBQQ__ActiveContract__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Probability","SBQQ__OptionLevel__c","SBQQ__NetPrice__c","SBQQ__RegularPrice__c","ARR","SBQQ__Quantity__c","DaysToExpiration","MRR","SBQQ__Contract__c.SBQQ__RenewalUpliftRate__c","SBQQ__OptionDiscount__c","SBQQ__Number__c","SBQQ__SegmentUplift__c","SBQQ__SegmentUpliftAmount__c","SBQQ__UnitCost__c","SBQQ__BundledQuantity__c","SBQQ__ProrateMultiplier__c","SBQQ__CustomerPrice__c","SBQQ__MarkupRate__c","SBQQ__DistributorDiscount__c","SBQQ__SegmentQuantity__c","SBQQ__OptionDiscountAmount__c","SBQQ__MarkupAmount__c","SBQQ__PartnerDiscount__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__RenewalUpliftRate__c","SBQQ__Contract__c.SBQQ__RenewalTerm__c","SBQQ__OriginalUnitCost__c","SBQQ__SpecialPrice__c","SBQQ__Contract__c.ContractTerm"
,,"Flo Stor Engineering Inc: eFact Bronze",,"Less than 30 Days","Flo Stor Engineering Inc","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXRVIA4",,,"false",,"800B0000000PbJcIAK",,,,,"2019-04-15","001B000001KM6eAIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000092",,"2019-01-16",,"006B0000005co8NIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-16","Closed Won","true",,,"00000235","false","false","00000235","2020-08-07T18:32:53.000Z","006B0000005co8NIAQ","Closed Won","false",,"false","false",,"2019-04-15","Activated",,,"false","List",,,,,100,,,,,0,100,,,,400,1,-480,33.33,,,,,,,,,100,,,,,,,,,,,,3
,,"FLEX: eFact Silver",,"Less than 30 Days","FLEX","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXRUIA4",,,"false",,"800B0000000PbJbIAK",,,,,"2019-06-18","001B000001KM6fIIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000091",,"2018-12-19",,"006B0000005co8MIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-19","Quaification","false",,,"00000234","false","false","00000234","2020-08-07T18:32:53.000Z","006B0000005co8MIAQ","Quaification","false",,"false","false",,"2019-06-18","Activated",,,"false","List",,,,,250,,,,,0,0,,,,500,1,-416,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"FLEX: eFact Silver",,"Less than 180 Days","FLEX","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRTIA4",,,"false",,"800B0000000PbJaIAK",,,,,"2020-11-10","001B000001KM6fIIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000090",,"2018-11-11",,"006B0000005co8LIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-11","Closed Won","true",,,"00000233","true","false","00000233","2020-08-07T18:32:53.000Z","006B0000005co8LIAQ","Closed Won","false",,"false","false",,"2020-11-10","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,94,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,,,"Less than 30 Days","FLEX","Latest End Date","eFact Gold",,"true",,"false",,,,,"a2lB0000000UXRSIA4","a2lB0000000UXTeIAO",,"false",,"800B0000000PbJZIA0",,,,,"2019-05-15","001B000001KM6fIIAT",,"false",,"false",,"a2ZB0000000TrHHMA0","2020-08-05T21:48:42.000Z","QL-0004243",,,"false","SUB-0000089",,"2018-11-16",,,"Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-16","No Renewal Opportunity Created",,"a2ZB0000000TrHHMA0",,"00000232","false","false","00000232","2020-08-07T18:32:53.000Z",,,"false",,"false","true",,"2019-05-15","Activated",,"a2dB0000000b5WjIAI","false","List",,,,1,,250,,,,0,,,,,500,1,-450,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Southwire Company: eFact Silver",,"Less than 30 Days","Southwire Company","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRRIA4",,,"false",,"800B0000000PbJYIA0",,,,,"2019-02-28","001B000001KM6dQIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000088",,"2018-12-01",,"006B0000005coAVIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-01","Closed Won","true",,,"00000231","false","false","00000231","2020-08-07T18:32:53.000Z","006B0000005coAVIAY","Closed Won","false",,"false","false",,"2019-02-28","Activated",,,"false","List",,,,,250,,,,,0,100,,,,1000,1,-526,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"Southwire Company: eFact Silver",,"Less than 30 Days","Southwire Company","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRQIA4",,,"false",,"800B0000000PbJXIA0",,,,,"2020-07-23","001B000001KM6dQIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000087",,"2019-07-24",,"006B0000005coAUIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-07-24","Closed Won","true",,,"00000230","false","false","00000230","2020-08-07T18:32:53.000Z","006B0000005coAUIAY","Closed Won","false",,"false","false",,"2020-07-23","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-15,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Southwire Company: eFact Gold",,"Less than 30 Days","Southwire Company","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXRPIA4",,,"false",,"800B0000000PbJWIA0",,,,,"2019-05-01","001B000001KM6dQIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000086",,"2018-11-02",,"006B0000005coATIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-02","Closed Won","true",,,"00000229","false","false","00000229","2020-08-07T18:32:53.000Z","006B0000005coATIAY","Closed Won","false",,"false","false",,"2019-05-01","Activated",,,"false","List",,,,,500,,,,,0,100,,,,1000,1,-464,83.33,,,,,,,,,500,,,,,,,,,,,,6
,,"Medegen Medical Manufacturing: eFact Gold",,"Less than 30 Days","Medegen Medical Manufacturing","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXROIA4",,,"false",,"800B0000000PbJVIA0",,,,,"2019-09-25","001B000001KM6dPIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000085",,"2018-09-26",,"006B0000005co9ZIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-09-26","Proposal/Quote","false",,,"00000228","false","false","00000228","2020-08-07T18:32:53.000Z","006B0000005co9ZIAQ","Proposal/Quote","false",,"false","false",,"2019-09-25","Activated",,,"false","List",,,,,500,,,,,0,75,,,,500,1,-317,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"Medallion Bank: eFact Silver",,"Less than 365 Days","Medallion Bank","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRNIA4",,,"false",,"800B0000000PbJUIA0",,,,,"2021-05-17","001B000001KM6dpIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000084",,"2019-05-18",,"006B0000005co9YIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-05-18","Closed Won","true",,,"00000227","true","false","00000227","2020-08-07T18:32:53.000Z","006B0000005co9YIAQ","Closed Won","false",,"false","false",,"2021-05-17","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,282,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Mc Guire & Co: eFact Silver",,"Less than 30 Days","Mc Guire & Co","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRMIA4",,,"false",,"800B0000000PbJTIA0",,,,,"2019-06-24","001B000001KM6dKIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000083",,"2018-12-25",,"006B0000005co9XIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-25","Closed Won","true",,,"00000226","false","false","00000226","2020-08-07T18:32:53.000Z","006B0000005co9XIAQ","Closed Won","false",,"false","false",,"2019-06-24","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-410,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Mc Guire & Co: eFact Bronze",,"Less than 365 Days","Mc Guire & Co","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXRLIA4",,,"false",,"800B0000000PbJSIA0",,,,,"2021-05-07","001B000001KM6dKIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000082",,"2019-05-08",,"006B0000005co9WIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-05-08","Closed Won","true",,,"00000225","true","false","00000225","2020-08-07T18:32:53.000Z","006B0000005co9WIAQ","Closed Won","false",,"false","false",,"2021-05-07","Activated",,,"false","List",,,,,100,,,,,1,100,,,,50,1,272,4.17,,,,,,,,,100,,,,,,,,,,,,24
,,"Mary Kay: eFact Silver",,"Less than 365 Days","Mary Kay","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRKIA4",,,"false",,"800B0000000PbJRIA0",,,,,"2021-06-11","001B000001KM6dhIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000081",,"2019-06-12",,"006B0000005co9VIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-06-12","Closed Won","true",,,"00000224","true","false","00000224","2020-08-07T18:32:53.000Z","006B0000005co9VIAQ","Closed Won","false",,"false","false",,"2021-06-11","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,307,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Markmin Staffing: eFact Gold",,"Less than 30 Days","Markmin Staffing","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXRJIA4",,,"false",,"800B0000000PbJQIA0",,,,,"2019-07-22","001B000001KM6fdIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000080",,"2019-04-23",,"006B0000005co9UIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-04-23","Proposal/Quote","false",,,"00000223","false","false","00000223","2020-08-07T18:32:53.000Z","006B0000005co9UIAQ","Proposal/Quote","false",,"false","false",,"2019-07-22","Activated",,,"false","List",,,,,500,,,,,0,75,,,,2000,1,-382,166.67,,,,,,,,,500,,,,,,,,,,,,3
,,"MARGI Systems: eFact Silver",,"Less than 365 Days","MARGI Systems","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXRIIA4",,,"false",,"800B0000000PbJPIA0",,,,,"2021-06-21","001B000001KM6cnIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000079",,"2019-06-22",,"006B0000005co9TIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-06-22","Negotiation","false",,,"00000222","true","false","00000222","2020-08-07T18:32:53.000Z","006B0000005co9TIAQ","Negotiation","false",,"false","false",,"2021-06-21","Activated",,,"false","List",,,,,250,,,,,1,90,,,,125,1,317,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"MAFCO Worldwide: eFact Gold",,"Less than 30 Days","MAFCO Worldwide","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXRHIA4",,,"false",,"800B0000000PbJOIA0",,,,,"2018-12-21","001B000001KM6cqIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000078",,"2018-11-22",,"006B0000005co9SIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-22","Proposal/Quote","false",,,"00000221","false","false","00000221","2020-08-07T18:32:53.000Z","006B0000005co9SIAQ","Proposal/Quote","false",,"false","false",,"2018-12-21","Activated",,,"false","List",,,,,500,,,,,0,75,,,,6000,1,-595,500,,,,,,,,,500,,,,,,,,,,,,1
,,"Lyons Mortgage Svc: eFact Gold",,"Less than 30 Days","Lyons Mortgage Svc","Latest End Date","eFact Silver",,"true",,"false","true",,,,"a2lB0000000UXRGIA4","a2lB0000000UXRGIA4",,"false",,"800B0000000PbJNIA0",,,,"a2dB0000000b5XAIAY","2018-10-23","001B000001KM6eoIAD",,"false",,"false",,"a2ZB0000000TrG3MAK","2020-08-05T21:48:42.000Z","QL-0004167",,,"false","SUB-0000077","a2lB0000000UXRGIA4","2018-09-24",,"006B0000005co9RIAQ","Activated","2020-08-05T21:48:21.000Z","true",,"QL-0004167","2018-09-24","Closed Won","true","a2ZB0000000TrG3MAK",,"00000220","false","false","00000220","2020-08-07T18:32:53.000Z","006B0000005co9RIAQ","Closed Won","false","a2ZB0000000TrG3MAK","false","true",,"2018-10-23","Activated",,"a2dB0000000b5XAIAY","false","List",,,,1,500,500,,,,0,100,,,,6000,1,-654,500,,,,,,,,,500,,,,,,,,,,,,1
,,"Lyons Mortgage Svc: eFact Gold",,"Less than 30 Days","Lyons Mortgage Svc","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXRFIA4",,,"false",,"800B0000000PbJMIA0",,,,,"2019-07-28","001B000001KM6eoIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000076",,"2019-01-29",,"006B0000005co9QIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-29","Closed Won","true",,,"00000219","false","false","00000219","2020-08-07T18:32:53.000Z","006B0000005co9QIAQ","Closed Won","false",,"false","false",,"2019-07-28","Activated",,,"false","List",,,,,500,,,,,0,100,,,,1000,1,-376,83.33,,,,,,,,,500,,,,,,,,,,,,6
,,"Lucid International: eFact Gold",,"Less than 30 Days","Lucid International","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXREIA4",,,"false",,"800B0000000PbJLIA0",,,,,"2018-12-22","001B000001KM6fOIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000075",,"2018-09-23",,"006B0000005co9PIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-09-23","Discovery","false",,,"00000218","false","false","00000218","2020-08-07T18:32:53.000Z","006B0000005co9PIAQ","Discovery","false",,"false","false",,"2018-12-22","Activated",,,"false","List",,,,,500,,,,,0,35,,,,2000,1,-594,166.67,,,,,,,,,500,,,,,,,,,,,,3
,,"Lucid International: eFact Gold",,"Less than 30 Days","Lucid International","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXRDIA4",,,"false",,"800B0000000PbJKIA0",,,,,"2019-10-18","001B000001KM6fOIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000074",,"2019-07-19",,"006B0000005co9OIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-07-19","Negotiation","false",,,"00000217","false","false","00000217","2020-08-07T18:32:53.000Z","006B0000005co9OIAQ","Negotiation","false",,"false","false",,"2019-10-18","Activated",,,"false","List",,,,,500,,,,,0,90,,,,2000,1,-294,166.67,,,,,,,,,500,,,,,,,,,,,,3
,,"Lincoln Investment Planning: eFact Silver",,"Less than 30 Days","Lincoln Investment Planning","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRCIA4",,,"false",,"800B0000000PbJJIA0",,,,,"2019-04-02","001B000001KM6e2IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000073",,"2019-01-03",,"006B0000005co9NIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-03","Closed Won","true",,,"00000216","false","false","00000216","2020-08-07T18:32:53.000Z","006B0000005co9NIAQ","Closed Won","false",,"false","false",,"2019-04-02","Activated",,,"false","List",,,,,250,,,,,0,100,,,,1000,1,-493,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"Libbey Glass Inc: eFact Gold",,"Less than 30 Days","Libbey Glass Inc","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXRBIA4",,,"false",,"800B0000000PbJIIA0",,,,,"2019-09-01","001B000001KM6flIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000072",,"2019-06-02",,"006B0000005co9MIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-06-02","Quaification","false",,,"00000215","false","false","00000215","2020-08-07T18:32:53.000Z","006B0000005co9MIAQ","Quaification","false",,"false","false",,"2019-09-01","Activated",,,"false","List",,,,,500,,,,,0,0,,,,2000,1,-341,166.67,,,,,,,,,500,,,,,,,,,,,,3
,,"Libbey Glass Inc: eFact Gold",,"Less than 30 Days","Libbey Glass Inc","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXRAIA4",,,"false",,"800B0000000PbJHIA0",,,,,"2018-12-14","001B000001KM6flIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000071",,"2018-11-15",,"006B0000005co9LIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-15","Closed Won","true",,,"00000214","false","false","00000214","2020-08-07T18:32:53.000Z","006B0000005co9LIAQ","Closed Won","false",,"false","false",,"2018-12-14","Activated",,,"false","List",,,,,500,,,,,0,100,,,,6000,1,-602,500,,,,,,,,,500,,,,,,,,,,,,1
,,"Legal Computer Solutions Inc: eFact Silver",,"Less than 30 Days","Legal Computer Solutions Inc","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXR9IAO",,,"false",,"800B0000000PbJGIA0",,,,,"2020-02-11","001B000001KM6fHIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000070",,"2019-08-12",,"006B0000005co9KIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-08-12","Closed Won","true",,,"00000213","false","false","00000213","2020-08-07T18:32:53.000Z","006B0000005co9KIAQ","Closed Won","false",,"false","false",,"2020-02-11","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-178,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"LCP Tracker: eFact Silver",,"Less than 30 Days","LCP Tracker","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXR8IAO",,,"false",,"800B0000000PbJFIA0",,,,,"2019-10-10","001B000001KM6d2IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000069",,"2019-04-11",,"006B0000005co9JIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-04-11","Closed Won","true",,,"00000212","false","false","00000212","2020-08-07T18:32:53.000Z","006B0000005co9JIAQ","Closed Won","false",,"false","false",,"2019-10-10","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-302,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"LCP Tracker: eFact Silver",,"More than 365 Days","LCP Tracker","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXR7IAO",,,"false",,"800B0000000PbJEIA0",,,,,"2023-01-25","001B000001KM6d2IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000068",,"2019-01-26",,"006B0000005co9IIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-26","Closed Won","true",,,"00000211","true","false","00000211","2020-08-07T18:32:53.000Z","006B0000005co9IIAQ","Closed Won","false",,"false","false",,"2023-01-25","Activated",,,"false","List",,,,,250,,,,,1,100,,,,62.5,1,900,5.21,,,,,,,,,250,,,,,,,,,,,,48
,,"The Glenn Group: eFact Silver",,"Less than 30 Days","The Glenn Group","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXR6IAO",,,"false",,"800B0000000PbJDIA0",,,,,"2020-08-24","001B000001KM6dBIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000067",,"2018-08-25",,"006B0000005coAvIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2018-08-25","Closed Won","true",,,"00000210","true","true","00000210","2020-08-07T18:32:53.000Z","006B0000005coAvIAI","Closed Won","false",,"false","false",,"2020-08-24","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,16,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Terry Hines & Assoc: eFact Silver",,"More than 365 Days","Terry Hines & Assoc","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXR5IAO",,,"false",,"800B0000000PbJCIA0",,,,,"2021-10-10","001B000001KM6dOIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000066",,"2018-10-11",,"006B0000005coAuIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-11","Discovery","false",,,"00000209","true","false","00000209","2020-08-07T18:32:53.000Z","006B0000005coAuIAI","Discovery","false",,"false","false",,"2021-10-10","Activated",,,"false","List",,,,,250,,,,,1,35,,,,83.33,1,428,6.94,,,,,,,,,250,,,,,,,,,,,,36
,,"Terry Hines & Assoc: eFact Silver",,"Less than 30 Days","Terry Hines & Assoc","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXR4IAO",,,"false",,"800B0000000PbJBIA0",,,,,"2020-03-23","001B000001KM6dOIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000065",,"2019-03-24",,"006B0000005coAtIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-24","Closed Won","true",,,"00000208","false","false","00000208","2020-08-07T18:32:53.000Z","006B0000005coAtIAI","Closed Won","false",,"false","false",,"2020-03-23","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-137,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Terry Hines & Assoc: eFact Bronze",,"Less than 30 Days","Terry Hines & Assoc","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXR3IAO",,,"false",,"800B0000000PbJAIA0",,,,,"2019-10-16","001B000001KM6dOIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000064",,"2019-07-17",,"006B0000005coAsIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2019-07-17","Closed Won","true",,,"00000207","false","false","00000207","2020-08-07T18:32:53.000Z","006B0000005coAsIAI","Closed Won","false",,"false","false",,"2019-10-16","Activated",,,"false","List",,,,,100,,,,,0,100,,,,400,1,-296,33.33,,,,,,,,,100,,,,,,,,,,,,3
,,"TechnoView: eFact Silver",,"Less than 30 Days","TechnoView","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXR2IAO",,,"false",,"800B0000000PbJ9IAK",,,,,"2020-01-13","001B000001KM6dSIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000063",,"2019-07-14",,"006B0000005coArIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2019-07-14","Proposal/Quote","false",,,"00000206","false","false","00000206","2020-08-07T18:32:53.000Z","006B0000005coArIAI","Proposal/Quote","false",,"false","false",,"2020-01-13","Activated",,,"false","List",,,,,250,,,,,0,75,,,,500,1,-207,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Modine Manufacturing Company Inc: eFact Silver",,"Less than 30 Days","Modine Manufacturing Company Inc","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQFIA4",,,"false",,"800B0000000PbIMIA0",,,,,"2020-02-02","001B000001KM6dwIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000014",,"2019-02-03",,"006B0000005co9kIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2019-02-03","Quaification","false",,,"00000157","false","false","00000157","2020-08-07T18:32:53.000Z","006B0000005co9kIAA","Quaification","false",,"false","false",,"2020-02-02","Activated",,,"false","List",,,,,250,,,,,0,0,,,,250,1,-187,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Modine Manufacturing Company Inc: eFact Silver",,"Less than 30 Days","Modine Manufacturing Company Inc","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQEIA4",,,"false",,"800B0000000PbILIA0",,,,,"2020-02-02","001B000001KM6dwIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000013",,"2019-08-03",,"006B0000005co9jIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2019-08-03","Negotiation","false",,,"00000156","false","false","00000156","2020-08-07T18:32:53.000Z","006B0000005co9jIAA","Negotiation","false",,"false","false",,"2020-02-02","Activated",,,"false","List",,,,,250,,,,,0,90,,,,500,1,-187,41.67,,,,,,,,,250,,,,,,,,,,,,6
